  Key Length |   QueueTimes | ServiceTimes | SojournTimes
       8.000 |        0.210 |        1.708 |        1.918
      10.000 |        0.141 |        0.857 |        0.998
       5.000 |        0.116 |        2.122 |        2.237
       8.000 |        0.083 |        1.572 |        1.655
      10.000 |        0.069 |        1.692 |        1.761
       8.000 |        0.162 |        2.111 |        2.274
       8.000 |        0.186 |        1.799 |        1.985
       9.000 |        0.264 |        0.979 |        1.243
       9.000 |        0.192 |        1.498 |        1.691
      10.000 |        0.284 |        0.598 |        0.882
       7.000 |        0.178 |        0.964 |        1.142
       9.000 |        0.287 |        1.457 |        1.744
      11.000 |        0.081 |        0.533 |        0.614
       8.000 |        0.091 |        1.107 |        1.199
       5.000 |        0.122 |        1.409 |        1.531
       9.000 |        0.311 |        1.357 |        1.668
       8.000 |        0.299 |        1.363 |        1.662
       9.000 |        0.227 |        1.615 |        1.842
       8.000 |        0.298 |        2.617 |        2.915
      17.000 |        0.266 |        1.833 |        2.099
       8.000 |        0.197 |        0.870 |        1.067
       6.000 |        0.140 |        0.912 |        1.053
       8.000 |        0.198 |        1.300 |        1.498
       9.000 |        0.159 |        1.199 |        1.358
       8.000 |        0.303 |        0.699 |        1.002
       8.000 |        0.236 |        0.563 |        0.799
      10.000 |        0.128 |        0.641 |        0.769
       8.000 |        0.215 |        0.872 |        1.087
      11.000 |        0.082 |        0.737 |        0.819
       9.000 |        0.119 |        1.217 |        1.337
      11.000 |        0.223 |        0.609 |        0.832
       5.000 |        0.091 |        1.927 |        2.018
      12.000 |        0.165 |        0.608 |        0.773
      10.000 |        0.190 |        1.015 |        1.206
       9.000 |        0.247 |        1.156 |        1.403
       8.000 |        0.182 |        0.889 |        1.071
      11.000 |        0.259 |        3.472 |        3.731
       8.000 |        0.311 |        0.632 |        0.943
       8.000 |        0.337 |        1.104 |        1.441
       9.000 |        0.206 |        0.476 |        0.682
       9.000 |        0.222 |        0.984 |        1.206
       8.000 |        0.105 |        0.929 |        1.034
      12.000 |        0.188 |        1.871 |        2.058
      11.000 |        0.147 |        2.224 |        2.371
       9.000 |        0.232 |        3.866 |        4.097
       8.000 |        0.155 |        0.966 |        1.121
      14.000 |        0.204 |        2.170 |        2.374
      10.000 |        0.229 |        0.955 |        1.184
      11.000 |        0.219 |        1.534 |        1.753
      11.000 |        0.275 |        0.823 |        1.097
       8.000 |        0.115 |        0.525 |        0.640
      14.000 |        0.191 |        1.542 |        1.733
       4.000 |        0.071 |        0.494 |        0.565
       7.000 |        0.227 |        1.004 |        1.231
      14.000 |        0.126 |        1.865 |        1.990
      12.000 |        0.137 |        2.603 |        2.739
      12.000 |        0.217 |        3.690 |        3.907
       5.000 |        0.244 |        3.103 |        3.347
       6.000 |        0.213 |        0.728 |        0.941
      10.000 |        0.223 |        1.679 |        1.902
       8.000 |        0.199 |        0.545 |        0.744
       8.000 |        0.310 |        0.851 |        1.161
       4.000 |        0.143 |        0.684 |        0.827
       5.000 |        0.284 |        1.619 |        1.902
       9.000 |        0.248 |        2.206 |        2.454
       4.000 |        0.259 |        1.178 |        1.437
       8.000 |        0.242 |        1.574 |        1.817
       5.000 |        0.117 |        1.140 |        1.257
       8.000 |        0.142 |        1.664 |        1.805
       5.000 |        0.157 |        0.598 |        0.755
       5.000 |        0.085 |        1.519 |        1.604
       7.000 |        0.144 |        0.646 |        0.789
       5.000 |        0.212 |        1.890 |        2.102
       9.000 |        0.251 |        3.773 |        4.024
       8.000 |        0.278 |        1.472 |        1.751
       5.000 |        0.279 |        0.539 |        0.818
      10.000 |        0.267 |        0.630 |        0.897
      11.000 |        0.269 |        1.035 |        1.304
       7.000 |        0.112 |        0.514 |        0.626
       9.000 |        0.123 |        1.234 |        1.357
      10.000 |        0.126 |        0.666 |        0.792
       9.000 |        0.276 |        0.875 |        1.151
       9.000 |        0.107 |        0.697 |        0.804
       8.000 |        0.173 |        1.126 |        1.298
      11.000 |        0.178 |        1.503 |        1.681
       9.000 |        0.198 |        0.864 |        1.062
       9.000 |        0.369 |        0.763 |        1.132
       7.000 |        0.274 |        0.636 |        0.910
       7.000 |        0.204 |        0.600 |        0.804
       8.000 |        0.229 |        0.717 |        0.946
       8.000 |        0.148 |        0.761 |        0.909
       9.000 |        0.214 |        1.303 |        1.517
       8.000 |        0.163 |        1.876 |        2.039
      12.000 |        0.124 |        1.950 |        2.074
       6.000 |        0.356 |        1.708 |        2.065
      14.000 |        0.132 |        1.083 |        1.215
       4.000 |        0.083 |        1.745 |        1.829
       8.000 |        0.233 |        2.269 |        2.502
       9.000 |        0.194 |        0.796 |        0.990
       6.000 |        0.305 |        3.799 |        4.104
       9.000 |        0.227 |        1.183 |        1.410
      10.000 |        0.284 |        1.310 |        1.594
       7.000 |        0.341 |        1.572 |        1.914
       5.000 |        0.240 |        1.816 |        2.056
       8.000 |        0.301 |        0.782 |        1.083
       6.000 |        0.174 |        0.955 |        1.129
       8.000 |        0.221 |        0.709 |        0.930
       8.000 |        0.145 |        1.004 |        1.149
       7.000 |        0.207 |        0.714 |        0.921
       6.000 |        0.230 |        1.018 |        1.248
       6.000 |        0.264 |        2.405 |        2.670
       5.000 |        0.306 |        0.731 |        1.037
      11.000 |        0.204 |        2.013 |        2.217
       6.000 |        0.314 |        0.985 |        1.299
       6.000 |        0.191 |        1.619 |        1.809
       7.000 |        0.229 |        0.993 |        1.222
       9.000 |        0.243 |        1.258 |        1.501
       8.000 |        0.142 |        0.923 |        1.065
      10.000 |        0.142 |        2.417 |        2.559
      13.000 |        0.103 |        2.180 |        2.283
       6.000 |        0.150 |        1.206 |        1.356
      10.000 |        0.077 |        2.256 |        2.332
       7.000 |        0.070 |        3.338 |        3.408
      13.000 |        0.116 |        3.295 |        3.411
       8.000 |        0.171 |        0.645 |        0.816
      11.000 |        0.127 |        0.715 |        0.842
       7.000 |        0.276 |        0.921 |        1.196
       9.000 |        0.291 |        1.872 |        2.163
      15.000 |        0.297 |        1.038 |        1.335
       7.000 |        0.255 |        0.722 |        0.978
       7.000 |        0.352 |        2.847 |        3.198
       7.000 |        0.247 |        0.834 |        1.081
      11.000 |        0.107 |        0.676 |        0.783
      13.000 |        0.173 |        0.873 |        1.046
       7.000 |        0.170 |        0.568 |        0.738
       7.000 |        0.194 |        1.090 |        1.284
       8.000 |        0.134 |        1.253 |        1.388
      11.000 |        0.214 |        1.691 |        1.905
       9.000 |        0.188 |        0.796 |        0.985
       5.000 |        0.189 |        1.099 |        1.288
       8.000 |        0.315 |        1.016 |        1.331
       7.000 |        0.112 |        1.181 |        1.293
       9.000 |        0.247 |        0.769 |        1.016
       6.000 |        0.266 |        0.583 |        0.850
       6.000 |        0.198 |        3.128 |        3.326
      10.000 |        0.245 |        1.076 |        1.321
       8.000 |        0.209 |        3.265 |        3.474
       8.000 |        0.223 |        1.245 |        1.468
       9.000 |        0.229 |        0.719 |        0.948
       9.000 |        0.215 |        0.965 |        1.180
      11.000 |        0.245 |        0.753 |        0.998
      10.000 |        0.139 |        0.689 |        0.829
       6.000 |        0.290 |        2.922 |        3.212
       8.000 |        0.288 |        1.513 |        1.800
      15.000 |        0.153 |        0.701 |        0.854
      11.000 |        0.179 |        1.118 |        1.297
       6.000 |        0.181 |        2.209 |        2.390
       7.000 |        0.110 |        2.187 |        2.297
      14.000 |        0.296 |        1.266 |        1.562
       7.000 |        0.261 |        2.653 |        2.914
      10.000 |        0.110 |        2.870 |        2.980
      11.000 |        0.191 |        0.568 |        0.759
      10.000 |        0.390 |        0.788 |        1.178
       7.000 |        0.187 |        0.746 |        0.933
       8.000 |        0.252 |        0.622 |        0.874
      10.000 |        0.261 |        1.639 |        1.900
      16.000 |        0.166 |        0.552 |        0.718
      13.000 |        0.185 |        0.799 |        0.984
       8.000 |        0.115 |        1.001 |        1.116
      10.000 |        0.315 |        1.536 |        1.851
      11.000 |        0.166 |        2.606 |        2.772
      11.000 |        0.275 |        0.899 |        1.174
       8.000 |        0.105 |        3.428 |        3.534
       6.000 |        0.141 |        1.335 |        1.477
       7.000 |        0.223 |        0.505 |        0.728
       5.000 |        0.160 |        2.468 |        2.628
      12.000 |        0.161 |        1.850 |        2.011
       7.000 |        0.125 |        2.257 |        2.382
       6.000 |        0.091 |        1.765 |        1.856
       3.000 |        0.074 |        2.622 |        2.697
      14.000 |        0.108 |        0.676 |        0.784
       9.000 |        0.083 |        0.839 |        0.922
       4.000 |        0.203 |        1.795 |        1.999
       6.000 |        0.293 |        0.806 |        1.099
       6.000 |        0.215 |        0.678 |        0.893
      11.000 |        0.171 |        1.029 |        1.201
      10.000 |        0.224 |        0.863 |        1.086
      13.000 |        0.088 |        2.798 |        2.885
      10.000 |        0.165 |        0.441 |        0.605
      10.000 |        0.242 |        3.999 |        4.241
      11.000 |        0.258 |        2.348 |        2.606
      15.000 |        0.226 |        0.869 |        1.094
      11.000 |        0.109 |        0.840 |        0.949
       7.000 |        0.301 |        0.785 |        1.087
       9.000 |        0.162 |        0.685 |        0.847
       7.000 |        0.195 |        0.888 |        1.083
      12.000 |        0.170 |        0.830 |        1.000
       9.000 |        0.148 |        1.093 |        1.241
       6.000 |        0.276 |        2.409 |        2.685
      10.000 |        0.173 |        0.528 |        0.701
      10.000 |        0.164 |        0.750 |        0.914
       9.000 |        0.340 |        0.852 |        1.192
      10.000 |        0.299 |        0.844 |        1.143
       9.000 |        0.248 |        1.046 |        1.293
       9.000 |        0.183 |        0.613 |        0.796
      14.000 |        0.223 |        0.675 |        0.898
      10.000 |        0.183 |        0.960 |        1.143
       4.000 |        0.260 |        2.453 |        2.713
      13.000 |        0.159 |        2.819 |        2.978
      10.000 |        0.253 |        0.728 |        0.981
      12.000 |        0.238 |        3.133 |        3.371
      14.000 |        0.175 |        2.707 |        2.881
      13.000 |        0.156 |        1.190 |        1.346
      12.000 |        0.239 |        0.946 |        1.185
      15.000 |        0.304 |        0.812 |        1.116
       6.000 |        0.230 |        0.495 |        0.725
       8.000 |        0.200 |        1.000 |        1.201
      11.000 |        0.199 |        1.124 |        1.323
      11.000 |        0.103 |        2.244 |        2.346
      13.000 |        0.207 |        3.672 |        3.879
       8.000 |        0.217 |        3.258 |        3.475
      14.000 |        0.298 |        1.009 |        1.308
      14.000 |        0.262 |        3.719 |        3.981
       8.000 |        0.142 |        0.999 |        1.142
      12.000 |        0.199 |        1.410 |        1.609
      11.000 |        0.209 |        0.576 |        0.785
       6.000 |        0.150 |        0.873 |        1.024
       9.000 |        0.101 |        0.937 |        1.038
       9.000 |        0.126 |        1.123 |        1.249
       6.000 |        0.131 |        2.728 |        2.859
       8.000 |        0.239 |        3.415 |        3.654
       7.000 |        0.186 |        0.842 |        1.027
       9.000 |        0.237 |        1.916 |        2.152
       8.000 |        0.150 |        0.814 |        0.964
       9.000 |        0.237 |        1.439 |        1.676
       7.000 |        0.205 |        0.972 |        1.177
       7.000 |        0.130 |        0.818 |        0.948
       7.000 |        0.124 |        3.706 |        3.830
      12.000 |        0.077 |        3.699 |        3.776
       7.000 |        0.162 |        0.639 |        0.801
       5.000 |        0.153 |        2.745 |        2.898
       9.000 |        0.290 |        0.770 |        1.060
       6.000 |        0.141 |        0.642 |        0.783
       5.000 |        0.242 |        2.460 |        2.702
       5.000 |        0.242 |        0.765 |        1.008
       7.000 |        0.139 |        0.764 |        0.903
      10.000 |        0.222 |        1.440 |        1.662
       5.000 |        0.222 |        1.958 |        2.179
       7.000 |        0.204 |        1.930 |        2.135
       9.000 |        0.352 |        0.856 |        1.208
      11.000 |        0.128 |        0.628 |        0.757
       7.000 |        0.209 |        1.645 |        1.854
      13.000 |        0.099 |        1.151 |        1.249
       4.000 |        0.172 |        0.778 |        0.949
       7.000 |        0.183 |        1.439 |        1.622
      12.000 |        0.067 |        1.338 |        1.405
       6.000 |        0.153 |        0.667 |        0.820
      14.000 |        0.290 |        1.240 |        1.529
      11.000 |        0.132 |        1.227 |        1.359
       8.000 |        0.131 |        0.775 |        0.906
       5.000 |        0.330 |        0.760 |        1.090
       5.000 |        0.247 |        0.686 |        0.933
       7.000 |        0.173 |        0.728 |        0.901
       8.000 |        0.237 |        0.760 |        0.997
       8.000 |        0.253 |        0.597 |        0.850
       6.000 |        0.151 |        0.743 |        0.895
       6.000 |        0.358 |        0.694 |        1.052
       6.000 |        0.215 |        0.993 |        1.208
      11.000 |        0.177 |        0.693 |        0.870
       7.000 |        0.165 |        1.050 |        1.214
       5.000 |        0.222 |        0.776 |        0.998
      10.000 |        0.096 |        2.796 |        2.892
       5.000 |        0.076 |        1.300 |        1.376
       7.000 |        0.196 |        2.710 |        2.906
       9.000 |        0.300 |        2.452 |        2.752
      14.000 |        0.276 |        0.600 |        0.876
      10.000 |        0.293 |        2.370 |        2.663
       6.000 |        0.344 |        0.502 |        0.847
       9.000 |        0.191 |        0.828 |        1.019
       6.000 |        0.134 |        0.484 |        0.618
      16.000 |        0.068 |        0.583 |        0.652
       4.000 |        0.088 |        0.783 |        0.871
       6.000 |        0.292 |        0.620 |        0.912
      15.000 |        0.210 |        0.834 |        1.044
       8.000 |        0.146 |        0.782 |        0.928
       6.000 |        0.073 |        1.163 |        1.236
       6.000 |        0.093 |        3.007 |        3.101
      10.000 |        0.256 |        3.581 |        3.837
       7.000 |        0.170 |        0.906 |        1.077
       7.000 |        0.118 |        1.977 |        2.095
       8.000 |        0.130 |        2.634 |        2.764
      10.000 |        0.294 |        0.727 |        1.022
       6.000 |        0.287 |        0.833 |        1.120
       8.000 |        0.299 |        1.090 |        1.389
       8.000 |        0.283 |        0.576 |        0.859
      17.000 |        0.276 |        0.790 |        1.066
       6.000 |        0.308 |        1.623 |        1.931
      10.000 |        0.188 |        0.567 |        0.754
       6.000 |        0.144 |        1.733 |        1.877
      11.000 |        0.209 |        2.207 |        2.415
       9.000 |        0.143 |        0.820 |        0.963
       9.000 |        0.260 |        2.134 |        2.394
       9.000 |        0.223 |        0.708 |        0.931
      10.000 |        0.235 |        3.587 |        3.823
       8.000 |        0.202 |        0.662 |        0.864
       8.000 |        0.219 |        0.526 |        0.745
       7.000 |        0.303 |        2.851 |        3.154
      12.000 |        0.205 |        0.694 |        0.899
      11.000 |        0.157 |        0.596 |        0.753
       7.000 |        0.299 |        2.248 |        2.547
       8.000 |        0.166 |        1.412 |        1.577
       7.000 |        0.204 |        2.205 |        2.409
      16.000 |        0.295 |        0.785 |        1.080
      11.000 |        0.253 |        1.153 |        1.406
      17.000 |        0.349 |        3.367 |        3.716
       7.000 |        0.203 |        0.639 |        0.842
       8.000 |        0.143 |        1.737 |        1.880
       8.000 |        0.188 |        0.528 |        0.716
       9.000 |        0.096 |        2.169 |        2.266
      11.000 |        0.228 |        3.949 |        4.177
      12.000 |        0.201 |        0.926 |        1.127
       8.000 |        0.215 |        2.238 |        2.453
       7.000 |        0.180 |        3.441 |        3.622
      10.000 |        0.132 |        1.509 |        1.640
       7.000 |        0.106 |        1.052 |        1.158
      11.000 |        0.256 |        0.500 |        0.757
       7.000 |        0.279 |        0.752 |        1.030
       5.000 |        0.361 |        0.783 |        1.144
      10.000 |        0.215 |        1.175 |        1.390
       7.000 |        0.150 |        0.981 |        1.131
      12.000 |        0.072 |        0.974 |        1.046
       9.000 |        0.201 |        3.093 |        3.293
       8.000 |        0.320 |        0.687 |        1.007
       8.000 |        0.138 |        0.905 |        1.043
       7.000 |        0.157 |        1.326 |        1.484
      10.000 |        0.189 |        2.543 |        2.731
       5.000 |        0.187 |        3.367 |        3.554
       8.000 |        0.088 |        2.330 |        2.418
       8.000 |        0.272 |        1.162 |        1.434
       8.000 |        0.258 |        2.733 |        2.991
       8.000 |        0.273 |        1.311 |        1.583
      15.000 |        0.247 |        0.871 |        1.118
       7.000 |        0.086 |        0.745 |        0.830
      11.000 |        0.234 |        2.646 |        2.881
      10.000 |        0.153 |        1.221 |        1.373
       7.000 |        0.225 |        0.851 |        1.076
       9.000 |        0.102 |        2.601 |        2.704
      11.000 |        0.193 |        0.491 |        0.684
       6.000 |        0.234 |        1.526 |        1.761
       7.000 |        0.309 |        0.585 |        0.894
       7.000 |        0.219 |        1.228 |        1.447
       6.000 |        0.265 |        3.528 |        3.793
      12.000 |        0.303 |        0.810 |        1.114
       6.000 |        0.266 |        2.259 |        2.525
      10.000 |        0.204 |        0.726 |        0.930
       8.000 |        0.282 |        1.798 |        2.080
      12.000 |        0.189 |        0.972 |        1.161
       7.000 |        0.155 |        0.886 |        1.041
       5.000 |        0.267 |        0.632 |        0.899
       7.000 |        0.116 |        0.535 |        0.652
       9.000 |        0.208 |        0.550 |        0.758
      13.000 |        0.336 |        2.962 |        3.298
      11.000 |        0.325 |        0.741 |        1.065
       9.000 |        0.244 |        1.703 |        1.948
       6.000 |        0.132 |        0.601 |        0.732
       7.000 |        0.258 |        1.935 |        2.193
      10.000 |        0.243 |        0.774 |        1.017
       8.000 |        0.183 |        0.529 |        0.713
       7.000 |        0.210 |        3.305 |        3.515
      17.000 |        0.162 |        3.185 |        3.347
       6.000 |        0.243 |        0.871 |        1.114
       6.000 |        0.268 |        0.931 |        1.200
       6.000 |        0.296 |        2.861 |        3.157
       9.000 |        0.220 |        0.717 |        0.937
      12.000 |        0.149 |        1.807 |        1.955
      12.000 |        0.239 |        1.114 |        1.353
       9.000 |        0.180 |        0.454 |        0.635
       9.000 |        0.222 |        0.762 |        0.984
       9.000 |        0.196 |        2.472 |        2.668
      16.000 |        0.070 |        0.641 |        0.710
       5.000 |        0.143 |        1.033 |        1.177
       8.000 |        0.297 |        1.366 |        1.663
       8.000 |        0.290 |        0.698 |        0.987
       8.000 |        0.266 |        0.816 |        1.082
       9.000 |        0.276 |        1.328 |        1.604
      11.000 |        0.181 |        0.633 |        0.814
       5.000 |        0.215 |        0.897 |        1.113
       5.000 |        0.189 |        0.645 |        0.834
       9.000 |        0.169 |        3.406 |        3.574
       7.000 |        0.095 |        1.747 |        1.841
       4.000 |        0.321 |        1.274 |        1.595
      11.000 |        0.168 |        0.697 |        0.865
       7.000 |        0.177 |        0.946 |        1.123
      10.000 |        0.184 |        1.647 |        1.831
       7.000 |        0.268 |        1.802 |        2.070
      10.000 |        0.229 |        0.967 |        1.196
      10.000 |        0.283 |        0.805 |        1.088
       8.000 |        0.189 |        2.842 |        3.031
      10.000 |        0.209 |        0.593 |        0.802
      10.000 |        0.210 |        2.052 |        2.263
      12.000 |        0.114 |        3.947 |        4.061
      11.000 |        0.086 |        0.793 |        0.879
      10.000 |        0.262 |        0.582 |        0.844
       8.000 |        0.221 |        0.862 |        1.083
      11.000 |        0.089 |        3.456 |        3.545
      12.000 |        0.306 |        1.386 |        1.693
      11.000 |        0.239 |        1.209 |        1.448
       7.000 |        0.257 |        0.792 |        1.049
      15.000 |        0.241 |        1.799 |        2.039
       7.000 |        0.228 |        0.556 |        0.784
       5.000 |        0.268 |        0.719 |        0.987
      10.000 |        0.243 |        0.648 |        0.891
       6.000 |        0.219 |        0.900 |        1.119
       9.000 |        0.314 |        0.546 |        0.860
       8.000 |        0.198 |        0.711 |        0.910
       5.000 |        0.138 |        0.904 |        1.042
      11.000 |        0.138 |        2.657 |        2.795
      10.000 |        0.244 |        2.493 |        2.737
       8.000 |        0.170 |        0.573 |        0.742
       7.000 |        0.281 |        1.398 |        1.679
      13.000 |        0.267 |        0.872 |        1.140
      10.000 |        0.286 |        0.962 |        1.248
       7.000 |        0.260 |        2.237 |        2.497
      10.000 |        0.125 |        1.159 |        1.284
       7.000 |        0.239 |        2.106 |        2.345
       6.000 |        0.182 |        0.667 |        0.850
       7.000 |        0.215 |        1.707 |        1.922
      13.000 |        0.137 |        0.884 |        1.020
       9.000 |        0.261 |        1.183 |        1.443
       8.000 |        0.189 |        0.573 |        0.763
       9.000 |        0.076 |        0.682 |        0.758
      10.000 |        0.388 |        1.269 |        1.657
      13.000 |        0.136 |        1.439 |        1.575
      13.000 |        0.231 |        0.707 |        0.938
      11.000 |        0.291 |        0.984 |        1.275
       7.000 |        0.234 |        0.774 |        1.008
       7.000 |        0.292 |        1.731 |        2.023
       9.000 |        0.239 |        0.663 |        0.902
       7.000 |        0.204 |        0.667 |        0.871
       7.000 |        0.159 |        0.461 |        0.620
       6.000 |        0.155 |        3.735 |        3.891
       8.000 |        0.219 |        0.548 |        0.767
       6.000 |        0.191 |        0.760 |        0.952
       8.000 |        0.244 |        0.930 |        1.175
      10.000 |        0.157 |        0.681 |        0.838
       7.000 |        0.206 |        0.628 |        0.835
      11.000 |        0.106 |        0.656 |        0.762
      14.000 |        0.117 |        1.164 |        1.282
       9.000 |        0.174 |        2.361 |        2.535
      10.000 |        0.246 |        1.280 |        1.526
      12.000 |        0.290 |        0.687 |        0.977
      10.000 |        0.207 |        3.833 |        4.039
       8.000 |        0.240 |        1.891 |        2.131
       9.000 |        0.214 |        0.537 |        0.751
      10.000 |        0.247 |        2.976 |        3.223
       6.000 |        0.303 |        0.715 |        1.018
      12.000 |        0.270 |        0.922 |        1.191
       9.000 |        0.180 |        1.289 |        1.468
       7.000 |        0.084 |        1.087 |        1.171
      10.000 |        0.072 |        2.140 |        2.212
      16.000 |        0.250 |        0.723 |        0.973
      12.000 |        0.229 |        1.205 |        1.434
      10.000 |        0.316 |        2.413 |        2.728
       8.000 |        0.161 |        3.369 |        3.530
      11.000 |        0.239 |        0.635 |        0.874
       8.000 |        0.295 |        0.740 |        1.035
       9.000 |        0.128 |        1.020 |        1.149
       8.000 |        0.177 |        2.008 |        2.185
       8.000 |        0.070 |        1.677 |        1.747
       5.000 |        0.095 |        1.380 |        1.475
      14.000 |        0.216 |        0.388 |        0.604
       8.000 |        0.165 |        0.434 |        0.599
       9.000 |        0.073 |        3.714 |        3.786
      15.000 |        0.145 |        3.188 |        3.332
       6.000 |        0.260 |        0.783 |        1.043
      10.000 |        0.277 |        0.815 |        1.092
       7.000 |        0.253 |        0.787 |        1.040
      10.000 |        0.231 |        1.241 |        1.472
       9.000 |        0.310 |        0.785 |        1.095
       6.000 |        0.248 |        1.464 |        1.712
       9.000 |        0.228 |        1.158 |        1.386
      13.000 |        0.208 |        1.385 |        1.593
       8.000 |        0.237 |        0.709 |        0.947
       6.000 |        0.127 |        0.774 |        0.901
       7.000 |        0.179 |        1.178 |        1.357
       4.000 |        0.144 |        2.389 |        2.533
      10.000 |        0.076 |        1.010 |        1.086
       8.000 |        0.179 |        0.635 |        0.814
       4.000 |        0.114 |        0.730 |        0.844
       5.000 |        0.214 |        1.560 |        1.774
       9.000 |        0.066 |        1.732 |        1.799
       9.000 |        0.251 |        1.150 |        1.400
       9.000 |        0.252 |        0.719 |        0.970
       4.000 |        0.264 |        0.862 |        1.127
      11.000 |        0.238 |        1.704 |        1.942
       6.000 |        0.223 |        0.945 |        1.168
       8.000 |        0.237 |        0.850 |        1.087
      10.000 |        0.201 |        0.730 |        0.931
       9.000 |        0.090 |        0.573 |        0.663
       7.000 |        0.193 |        1.395 |        1.587
      18.000 |        0.176 |        3.102 |        3.278
       7.000 |        0.207 |        1.070 |        1.277
      10.000 |        0.184 |        1.901 |        2.084
       9.000 |        0.262 |        0.537 |        0.798
       9.000 |        0.230 |        0.803 |        1.033
       5.000 |        0.284 |        2.133 |        2.417
      11.000 |        0.268 |        3.297 |        3.565
       5.000 |        0.299 |        0.951 |        1.250
      10.000 |        0.245 |        2.949 |        3.194
       5.000 |        0.296 |        1.190 |        1.486
      13.000 |        0.101 |        0.681 |        0.782
      10.000 |        0.282 |        0.610 |        0.892
       5.000 |        0.188 |        0.820 |        1.008
      10.000 |        0.182 |        2.479 |        2.661
      14.000 |        0.286 |        1.527 |        1.812
       6.000 |        0.185 |        1.564 |        1.749
       8.000 |        0.171 |        1.676 |        1.848
      13.000 |        0.093 |        1.329 |        1.422
      14.000 |        0.085 |        3.322 |        3.407
      14.000 |        0.095 |        1.782 |        1.877
       8.000 |        0.081 |        1.819 |        1.900
       9.000 |        0.183 |        0.650 |        0.833
      12.000 |        0.068 |        2.345 |        2.413
       6.000 |        0.255 |        2.751 |        3.006
      15.000 |        0.285 |        0.718 |        1.003
       9.000 |        0.133 |        0.542 |        0.675
       9.000 |        0.276 |        0.655 |        0.931
       5.000 |        0.190 |        0.675 |        0.865
       9.000 |        0.255 |        0.632 |        0.887
       6.000 |        0.126 |        3.243 |        3.369
       9.000 |        0.235 |        1.154 |        1.389
      17.000 |        0.187 |        1.774 |        1.961
       8.000 |        0.267 |        0.906 |        1.173
      11.000 |        0.167 |        1.034 |        1.201
      14.000 |        0.250 |        2.034 |        2.285
       5.000 |        0.199 |        2.067 |        2.266
      13.000 |        0.114 |        3.015 |        3.129
       7.000 |        0.201 |        0.853 |        1.055
      11.000 |        0.227 |        0.960 |        1.187
       6.000 |        0.256 |        0.618 |        0.874
      10.000 |        0.302 |        1.681 |        1.984
       9.000 |        0.256 |        2.010 |        2.266
      11.000 |        0.280 |        0.718 |        0.999
       5.000 |        0.238 |        1.071 |        1.309
       5.000 |        0.266 |        2.180 |        2.446
      10.000 |        0.495 |        0.732 |        1.227
       9.000 |        0.261 |        0.928 |        1.189
      10.000 |        0.170 |        1.048 |        1.218
       6.000 |        0.317 |        1.930 |        2.247
       7.000 |        0.238 |        2.143 |        2.381
      10.000 |        0.190 |        1.645 |        1.835
       7.000 |        0.291 |        0.895 |        1.186
       5.000 |        0.259 |        0.731 |        0.990
      11.000 |        0.249 |        0.597 |        0.847
       5.000 |        0.182 |        1.729 |        1.910
       9.000 |        0.211 |        3.443 |        3.654
      11.000 |        0.208 |        1.252 |        1.461
       9.000 |        0.133 |        2.497 |        2.629
       7.000 |        0.170 |        0.571 |        0.742
       6.000 |        0.261 |        1.144 |        1.404
       6.000 |        0.153 |        0.681 |        0.833
      11.000 |        0.211 |        2.027 |        2.238
       8.000 |        0.185 |        1.255 |        1.440
       9.000 |        0.071 |        1.054 |        1.126
      13.000 |        0.270 |        0.371 |        0.640
       3.000 |        0.269 |        2.565 |        2.834
       6.000 |        0.263 |        2.785 |        3.048
      14.000 |        0.142 |        0.599 |        0.742
       4.000 |        0.229 |        0.980 |        1.209
      12.000 |        0.240 |        2.134 |        2.374
      16.000 |        0.185 |        0.839 |        1.023
      12.000 |        0.178 |        1.064 |        1.242
       9.000 |        0.249 |        1.487 |        1.737
      14.000 |        0.228 |        0.627 |        0.856
       9.000 |        0.215 |        0.919 |        1.134
       7.000 |        0.133 |        1.315 |        1.448
       9.000 |        0.282 |        0.788 |        1.069
      11.000 |        0.206 |        1.042 |        1.248
      10.000 |        0.227 |        0.746 |        0.973
       7.000 |        0.212 |        0.526 |        0.737
       7.000 |        0.157 |        3.456 |        3.613
      14.000 |        0.247 |        3.576 |        3.823
       7.000 |        0.259 |        0.680 |        0.939
      15.000 |        0.235 |        1.199 |        1.434
       6.000 |        0.073 |        0.819 |        0.892
       5.000 |        0.276 |        0.843 |        1.119
       5.000 |        0.283 |        1.864 |        2.147
       6.000 |        0.187 |        0.567 |        0.754
       8.000 |        0.276 |        0.967 |        1.243
       6.000 |        0.071 |        0.710 |        0.781
       6.000 |        0.263 |        0.831 |        1.094
       8.000 |        0.290 |        0.816 |        1.106
       8.000 |        0.225 |        0.562 |        0.787
       6.000 |        0.297 |        1.283 |        1.580
       8.000 |        0.095 |        0.900 |        0.994
      14.000 |        0.207 |        1.265 |        1.473
      10.000 |        0.118 |        1.411 |        1.529
      11.000 |        0.174 |        0.568 |        0.742
       8.000 |        0.188 |        0.678 |        0.866
       8.000 |        0.198 |        0.697 |        0.895
       8.000 |        0.145 |        0.608 |        0.753
      11.000 |        0.239 |        2.237 |        2.475
       8.000 |        0.074 |        1.844 |        1.918
       9.000 |        0.153 |        1.597 |        1.750
      10.000 |        0.210 |        1.033 |        1.243
      12.000 |        0.211 |        0.629 |        0.839
       8.000 |        0.065 |        1.868 |        1.933
