  Key Length |   QueueTimes | ServiceTimes | SojournTimes
      18.000 |        0.140 |        1.231 |        1.370
       8.000 |        0.189 |        1.083 |        1.272
       8.000 |        0.237 |        4.075 |        4.311
       6.000 |        0.283 |        1.242 |        1.526
       5.000 |        0.190 |        0.639 |        0.829
      11.000 |        0.216 |        1.413 |        1.630
       6.000 |        0.088 |        1.040 |        1.128
       7.000 |        0.148 |        0.973 |        1.120
      11.000 |        0.217 |        1.158 |        1.375
       8.000 |        0.164 |        1.845 |        2.009
       4.000 |        0.147 |        1.674 |        1.820
       6.000 |        0.163 |        1.061 |        1.225
       7.000 |        0.193 |        4.194 |        4.387
      13.000 |        0.139 |        2.560 |        2.698
       8.000 |        0.153 |        1.145 |        1.299
       8.000 |        0.156 |        1.818 |        1.974
      12.000 |        0.130 |        1.543 |        1.673
      13.000 |        0.177 |        2.134 |        2.310
       4.000 |        0.098 |        1.092 |        1.190
      11.000 |        0.222 |        1.495 |        1.717
       6.000 |        0.248 |        1.665 |        1.912
       8.000 |        0.219 |        1.794 |        2.013
       7.000 |        0.307 |        1.891 |        2.198
      11.000 |        0.234 |        0.588 |        0.823
      12.000 |        0.211 |        1.224 |        1.436
       5.000 |        0.211 |        2.063 |        2.275
       7.000 |        0.187 |        0.810 |        0.997
       7.000 |        0.175 |        0.959 |        1.134
      11.000 |        0.147 |        0.789 |        0.936
       6.000 |        0.216 |        0.987 |        1.202
       8.000 |        0.199 |        0.558 |        0.756
      11.000 |        0.134 |        0.647 |        0.782
      10.000 |        0.168 |        4.560 |        4.728
      14.000 |        0.214 |        0.903 |        1.117
       6.000 |        0.140 |        0.548 |        0.688
      10.000 |        0.297 |        1.173 |        1.470
       6.000 |        0.176 |        1.511 |        1.687
       8.000 |        0.233 |        0.709 |        0.942
       4.000 |        0.282 |        1.044 |        1.325
      12.000 |        0.083 |        0.662 |        0.745
      10.000 |        0.163 |        0.641 |        0.804
       7.000 |        0.164 |        5.380 |        5.545
       9.000 |        0.128 |        0.732 |        0.860
      14.000 |        0.144 |        2.369 |        2.513
      10.000 |        0.199 |        1.220 |        1.419
       4.000 |        0.160 |        1.951 |        2.111
       6.000 |        0.461 |        0.524 |        0.985
       5.000 |        0.131 |        3.268 |        3.399
       8.000 |        0.157 |        2.255 |        2.411
       7.000 |        0.158 |        2.063 |        2.222
       6.000 |        0.249 |        0.934 |        1.183
       6.000 |        0.293 |        0.981 |        1.274
       7.000 |        0.144 |        1.660 |        1.804
      10.000 |        0.199 |        0.771 |        0.970
       5.000 |        0.210 |        2.820 |        3.030
       6.000 |        0.172 |        1.957 |        2.129
       8.000 |        0.181 |        1.132 |        1.312
       9.000 |        0.174 |        1.563 |        1.736
       8.000 |        0.222 |        3.969 |        4.191
       7.000 |        0.172 |        2.277 |        2.449
      10.000 |        0.137 |        0.830 |        0.967
       9.000 |        0.162 |        0.701 |        0.864
      13.000 |        0.160 |        1.054 |        1.214
      13.000 |        0.148 |        2.395 |        2.543
       6.000 |        0.166 |        2.616 |        2.781
       7.000 |        0.172 |        0.625 |        0.797
       9.000 |        0.236 |        0.647 |        0.883
      15.000 |        0.270 |        1.061 |        1.331
       7.000 |        0.122 |        1.254 |        1.376
      12.000 |        0.093 |        1.309 |        1.402
       6.000 |        0.210 |        0.846 |        1.057
      10.000 |        0.165 |        0.440 |        0.605
       6.000 |        0.136 |        0.705 |        0.841
       8.000 |        0.143 |        1.360 |        1.503
       7.000 |        0.218 |        0.550 |        0.768
       8.000 |        0.262 |        0.728 |        0.990
      12.000 |        0.157 |        1.386 |        1.543
      10.000 |        0.107 |        0.794 |        0.901
      10.000 |        0.096 |        2.652 |        2.747
       9.000 |        0.149 |        1.949 |        2.098
      10.000 |        0.176 |        4.157 |        4.333
       6.000 |        0.837 |        0.925 |        1.762
       9.000 |        0.071 |        3.340 |        3.411
       7.000 |        0.695 |        0.661 |        1.356
       8.000 |        0.085 |        4.288 |        4.373
       7.000 |        0.757 |        0.404 |        1.161
       8.000 |        0.861 |        0.669 |        1.530
       7.000 |        0.174 |        3.967 |        4.142
       6.000 |        0.093 |        2.031 |        2.124
      11.000 |        0.117 |        0.647 |        0.764
      11.000 |        0.199 |        1.563 |        1.761
      11.000 |        0.324 |        1.445 |        1.770
       6.000 |        0.207 |        0.532 |        0.739
       7.000 |        0.169 |        0.826 |        0.995
       9.000 |        0.287 |        1.363 |        1.649
       9.000 |        0.220 |        4.183 |        4.403
      12.000 |        0.152 |        2.276 |        2.428
       6.000 |        0.129 |        1.066 |        1.195
       9.000 |        0.266 |        0.939 |        1.205
       7.000 |        0.154 |        1.681 |        1.836
       8.000 |        0.194 |        4.255 |        4.449
       9.000 |        0.712 |        1.851 |        2.562
      14.000 |        0.160 |        2.628 |        2.787
       6.000 |        0.917 |        1.098 |        2.015
      12.000 |        0.960 |        0.727 |        1.687
      11.000 |        0.171 |        1.337 |        1.509
      10.000 |        0.716 |        2.269 |        2.985
       7.000 |        1.383 |        4.044 |        5.427
       5.000 |        0.191 |        1.999 |        2.191
       4.000 |        0.129 |        0.611 |        0.740
      12.000 |        0.087 |        0.674 |        0.761
       7.000 |        0.099 |        1.712 |        1.811
       7.000 |        0.097 |        1.696 |        1.793
       7.000 |        0.593 |        2.880 |        3.472
       9.000 |        0.165 |        0.543 |        0.708
       6.000 |        0.131 |        1.398 |        1.529
       9.000 |        0.164 |        4.473 |        4.638
       7.000 |        0.098 |        0.587 |        0.685
      14.000 |        0.149 |        1.222 |        1.371
       8.000 |        0.129 |        2.449 |        2.578
       4.000 |        0.274 |        1.490 |        1.763
      10.000 |        0.178 |        2.218 |        2.396
       9.000 |        0.216 |        0.804 |        1.020
       6.000 |        0.252 |        1.197 |        1.449
       9.000 |        0.153 |        0.943 |        1.096
      10.000 |        0.256 |        1.311 |        1.567
      16.000 |        0.212 |        0.376 |        0.588
       8.000 |        0.442 |        1.612 |        2.054
       8.000 |        0.183 |        3.808 |        3.991
      14.000 |        0.247 |        3.253 |        3.500
       7.000 |        0.161 |        0.470 |        0.631
      10.000 |        0.188 |        1.249 |        1.437
      12.000 |        0.131 |        0.791 |        0.922
      11.000 |        0.145 |        0.588 |        0.734
       6.000 |        0.082 |        1.363 |        1.445
       8.000 |        0.213 |        0.615 |        0.828
       6.000 |        0.199 |        1.544 |        1.743
       9.000 |        0.199 |        0.806 |        1.005
       4.000 |        0.264 |        0.652 |        0.916
       7.000 |        0.159 |        2.563 |        2.723
       7.000 |        0.238 |        0.798 |        1.035
       9.000 |        0.185 |        2.834 |        3.019
      11.000 |        0.182 |        3.548 |        3.730
       6.000 |        0.255 |        2.400 |        2.655
       7.000 |        0.209 |        0.503 |        0.712
       9.000 |        0.139 |        0.661 |        0.800
       4.000 |        0.177 |        1.450 |        1.627
       6.000 |        0.116 |        2.661 |        2.778
       8.000 |        0.153 |        1.348 |        1.502
       6.000 |        0.153 |        1.100 |        1.253
       6.000 |        0.213 |        2.494 |        2.706
       7.000 |        0.210 |        3.815 |        4.025
       9.000 |        0.210 |        0.888 |        1.098
       6.000 |        0.252 |        3.484 |        3.736
       9.000 |        0.125 |        1.050 |        1.176
       5.000 |        0.215 |        2.423 |        2.637
      12.000 |        0.144 |        4.013 |        4.157
       6.000 |        1.000 |        0.567 |        1.567
       8.000 |        0.150 |        1.338 |        1.489
       6.000 |        0.175 |        3.051 |        3.226
      11.000 |        0.257 |        0.643 |        0.900
      11.000 |        0.297 |        1.541 |        1.838
       7.000 |        0.186 |        0.839 |        1.025
       7.000 |        0.162 |        0.762 |        0.924
       8.000 |        0.210 |        0.809 |        1.019
       6.000 |        0.212 |        1.540 |        1.752
       7.000 |        0.092 |        0.714 |        0.807
       7.000 |        0.095 |        1.809 |        1.903
      10.000 |        0.133 |        1.167 |        1.300
      18.000 |        0.166 |        1.266 |        1.432
       8.000 |        0.215 |        0.644 |        0.859
      10.000 |        0.183 |        0.613 |        0.796
       8.000 |        0.198 |        3.444 |        3.641
       4.000 |        0.077 |        1.229 |        1.306
       5.000 |        0.085 |        2.266 |        2.351
      11.000 |        0.180 |        0.752 |        0.932
       8.000 |        0.603 |        1.072 |        1.675
      13.000 |        0.078 |        4.511 |        4.589
       7.000 |        0.092 |        3.323 |        3.416
      13.000 |        0.196 |        1.308 |        1.505
       6.000 |        0.115 |        2.811 |        2.926
       8.000 |        0.152 |        1.623 |        1.774
      10.000 |        0.098 |        1.072 |        1.170
      11.000 |        0.109 |        0.563 |        0.672
       9.000 |        0.126 |        0.622 |        0.748
       6.000 |        0.103 |        3.083 |        3.185
      10.000 |        0.143 |        0.629 |        0.772
      13.000 |        0.230 |        0.781 |        1.011
       9.000 |        0.302 |        3.292 |        3.593
      14.000 |        0.721 |        2.588 |        3.309
       7.000 |        0.073 |        0.840 |        0.913
       6.000 |        0.087 |        2.219 |        2.306
       6.000 |        0.278 |        0.763 |        1.041
      10.000 |        0.211 |        0.698 |        0.909
       9.000 |        0.152 |        0.810 |        0.962
      12.000 |        0.179 |        1.119 |        1.298
       8.000 |        0.194 |        4.278 |        4.472
      15.000 |        0.300 |        1.234 |        1.534
       7.000 |        0.310 |        0.770 |        1.080
      11.000 |        0.268 |        1.446 |        1.714
       4.000 |        0.196 |        1.260 |        1.455
      11.000 |        0.134 |        0.871 |        1.004
       6.000 |        0.163 |        0.942 |        1.105
       7.000 |        0.080 |        0.742 |        0.822
       4.000 |        0.211 |        0.999 |        1.210
      10.000 |        0.101 |        2.279 |        2.380
      13.000 |        0.181 |        2.605 |        2.786
       9.000 |        0.163 |        1.132 |        1.295
      10.000 |        0.191 |        0.589 |        0.780
       5.000 |        0.250 |        2.508 |        2.758
       7.000 |        0.197 |        0.855 |        1.052
       8.000 |        0.162 |        0.760 |        0.923
       4.000 |        0.231 |        0.694 |        0.925
       6.000 |        0.303 |        0.720 |        1.023
       7.000 |        0.216 |        1.935 |        2.151
      12.000 |        0.252 |        1.702 |        1.953
       6.000 |        0.182 |        1.552 |        1.733
      12.000 |        0.079 |        3.699 |        3.777
       8.000 |        0.170 |        2.113 |        2.283
       5.000 |        0.247 |        0.834 |        1.081
       6.000 |        0.182 |        2.465 |        2.647
       9.000 |        0.121 |        0.713 |        0.835
       4.000 |        0.114 |        0.664 |        0.778
      10.000 |        0.210 |        2.877 |        3.087
       5.000 |        0.111 |        0.520 |        0.630
       9.000 |        0.182 |        0.923 |        1.104
      12.000 |        0.221 |        1.704 |        1.925
       9.000 |        0.224 |        0.729 |        0.953
       6.000 |        0.360 |        0.805 |        1.165
      10.000 |        0.177 |        2.888 |        3.065
      11.000 |        0.146 |        1.612 |        1.758
       6.000 |        0.250 |        4.379 |        4.629
      11.000 |        0.237 |        3.953 |        4.190
       6.000 |        0.178 |        3.488 |        3.666
       6.000 |        0.083 |        0.863 |        0.946
      13.000 |        0.132 |        1.245 |        1.377
      13.000 |        0.151 |        0.903 |        1.054
      10.000 |        0.157 |        0.749 |        0.905
      13.000 |        0.102 |        1.282 |        1.384
       7.000 |        0.142 |        0.760 |        0.902
      10.000 |        0.131 |        1.308 |        1.439
      11.000 |        0.149 |        1.684 |        1.833
       6.000 |        0.090 |        0.758 |        0.849
      10.000 |        0.150 |        0.931 |        1.081
       5.000 |        0.179 |        0.551 |        0.729
       8.000 |        0.304 |        0.769 |        1.073
       8.000 |        0.251 |        2.050 |        2.301
       9.000 |        0.213 |        1.166 |        1.378
       7.000 |        0.201 |        0.664 |        0.865
       4.000 |        0.208 |        3.100 |        3.307
       6.000 |        0.116 |        2.987 |        3.103
       8.000 |        0.220 |        2.678 |        2.899
       5.000 |        0.102 |        2.906 |        3.008
       7.000 |        0.436 |        1.193 |        1.629
      11.000 |        0.091 |        0.866 |        0.957
      10.000 |        0.066 |        0.893 |        0.960
       6.000 |        0.146 |        1.604 |        1.750
       8.000 |        0.144 |        0.755 |        0.899
       5.000 |        0.171 |        0.859 |        1.031
      10.000 |        0.206 |        0.606 |        0.812
       8.000 |        0.811 |        3.563 |        4.375
      10.000 |        0.094 |        1.025 |        1.120
      16.000 |        0.100 |        0.757 |        0.857
      10.000 |        0.207 |        0.982 |        1.189
       6.000 |        0.080 |        0.689 |        0.769
      11.000 |        0.063 |        3.026 |        3.090
      14.000 |        0.092 |        0.858 |        0.950
      13.000 |        0.182 |        2.215 |        2.397
       4.000 |        0.209 |        2.995 |        3.204
       8.000 |        0.146 |        2.250 |        2.397
      11.000 |        0.158 |        3.119 |        3.278
       4.000 |        0.644 |        1.769 |        2.413
       9.000 |        2.080 |        0.732 |        2.811
      10.000 |        0.173 |        3.684 |        3.857
      17.000 |        1.934 |        0.599 |        2.534
       8.000 |        0.116 |        5.359 |        5.475
      10.000 |        2.162 |        2.720 |        4.882
      13.000 |        0.405 |        1.535 |        1.940
      13.000 |        0.142 |        0.617 |        0.759
      10.000 |        0.798 |        3.021 |        3.819
      13.000 |        0.568 |        3.104 |        3.672
       6.000 |        0.091 |        0.801 |        0.892
      10.000 |        0.411 |        2.868 |        3.280
       6.000 |        0.545 |        2.727 |        3.272
      11.000 |        0.062 |        4.651 |        4.713
       6.000 |        0.077 |        3.815 |        3.892
       9.000 |        0.181 |        1.847 |        2.028
       9.000 |        0.270 |        1.162 |        1.432
       7.000 |        0.169 |        1.626 |        1.794
      12.000 |        0.220 |        2.344 |        2.564
       6.000 |        0.222 |        0.630 |        0.852
       9.000 |        0.266 |        0.694 |        0.960
       6.000 |        0.170 |        3.556 |        3.726
      13.000 |        0.237 |        0.641 |        0.879
       8.000 |        0.173 |        3.443 |        3.616
       9.000 |        0.359 |        0.573 |        0.932
       8.000 |        0.172 |        0.837 |        1.009
       8.000 |        0.180 |        1.907 |        2.087
       7.000 |        0.119 |        4.951 |        5.071
      11.000 |        0.209 |        1.024 |        1.232
       9.000 |        0.201 |        0.750 |        0.951
      12.000 |        0.247 |        1.670 |        1.918
       9.000 |        0.149 |        0.769 |        0.918
       9.000 |        0.262 |        0.621 |        0.883
       8.000 |        0.144 |        1.514 |        1.658
       5.000 |        0.125 |        1.406 |        1.532
       8.000 |        0.162 |        2.121 |        2.283
       8.000 |        0.080 |        1.907 |        1.988
       8.000 |        0.219 |        0.662 |        0.881
      10.000 |        0.267 |        1.439 |        1.706
       4.000 |        0.170 |        2.817 |        2.987
       7.000 |        0.184 |        0.930 |        1.114
       6.000 |        0.261 |        0.607 |        0.868
      10.000 |        0.269 |        1.407 |        1.675
       9.000 |        0.160 |        0.648 |        0.809
       5.000 |        0.141 |        3.375 |        3.516
      10.000 |        0.233 |        1.239 |        1.472
      11.000 |        0.177 |        1.759 |        1.936
       6.000 |        0.110 |        0.628 |        0.738
      11.000 |        0.101 |        1.637 |        1.738
       8.000 |        0.246 |        2.585 |        2.831
      10.000 |        0.189 |        2.133 |        2.321
      12.000 |        0.167 |        1.245 |        1.412
       6.000 |        0.179 |        2.465 |        2.643
       3.000 |        0.218 |        2.636 |        2.854
       8.000 |        0.224 |        1.422 |        1.646
       8.000 |        0.202 |        2.037 |        2.239
      14.000 |        0.113 |        3.516 |        3.628
       6.000 |        0.207 |        0.692 |        0.898
       6.000 |        0.145 |        0.891 |        1.036
       8.000 |        0.122 |        0.445 |        0.567
       7.000 |        0.083 |        0.673 |        0.756
       7.000 |        0.134 |        0.967 |        1.102
      10.000 |        0.153 |        2.286 |        2.440
       8.000 |        0.174 |        0.653 |        0.827
       8.000 |        0.141 |        0.582 |        0.722
      10.000 |        0.141 |        2.690 |        2.831
       8.000 |        0.076 |        0.776 |        0.851
       6.000 |        0.352 |        2.543 |        2.895
       9.000 |        0.133 |        0.756 |        0.888
      10.000 |        0.124 |        0.527 |        0.651
      12.000 |        0.227 |        4.415 |        4.642
      12.000 |        0.141 |        1.958 |        2.099
       9.000 |        0.200 |        0.714 |        0.914
       8.000 |        0.223 |        0.719 |        0.942
       8.000 |        0.204 |        0.822 |        1.025
       8.000 |        0.179 |        1.324 |        1.504
      13.000 |        0.197 |        3.007 |        3.205
       5.000 |        0.104 |        1.392 |        1.497
       8.000 |        0.325 |        1.213 |        1.539
       6.000 |        0.243 |        1.040 |        1.283
      10.000 |        0.161 |        2.618 |        2.779
       8.000 |        0.625 |        0.624 |        1.250
       4.000 |        0.089 |        1.383 |        1.472
      10.000 |        0.079 |        2.975 |        3.053
      10.000 |        0.072 |        0.750 |        0.822
       9.000 |        0.301 |        0.996 |        1.297
       7.000 |        0.098 |        0.662 |        0.759
       8.000 |        0.104 |        0.949 |        1.053
      10.000 |        0.146 |        0.822 |        0.969
       9.000 |        0.125 |        0.893 |        1.019
       7.000 |        0.135 |        0.461 |        0.596
       7.000 |        0.213 |        2.438 |        2.651
      10.000 |        0.110 |        2.410 |        2.520
       8.000 |        0.632 |        1.137 |        1.769
       8.000 |        1.398 |        0.696 |        2.094
      11.000 |        0.195 |        3.134 |        3.329
       7.000 |        1.254 |        0.802 |        2.056
       8.000 |        0.155 |        3.767 |        3.921
      10.000 |        1.635 |        2.027 |        3.663
       9.000 |        0.105 |        1.060 |        1.165
      10.000 |        0.080 |        1.382 |        1.462
       6.000 |        0.064 |        3.073 |        3.137
      10.000 |        0.221 |        1.205 |        1.426
       7.000 |        0.247 |        0.656 |        0.903
      11.000 |        0.225 |        0.865 |        1.090
      14.000 |        0.325 |        0.878 |        1.203
      10.000 |        0.165 |        1.795 |        1.960
       4.000 |        0.456 |        1.112 |        1.568
       8.000 |        0.279 |        0.710 |        0.989
      11.000 |        0.150 |        1.126 |        1.276
      14.000 |        0.124 |        0.574 |        0.699
      19.000 |        0.084 |        0.693 |        0.778
       5.000 |        0.161 |        2.805 |        2.966
       6.000 |        0.207 |        3.585 |        3.793
      12.000 |        0.254 |        2.314 |        2.569
       8.000 |        0.184 |        1.490 |        1.675
      11.000 |        0.155 |        4.211 |        4.366
      10.000 |        0.081 |        0.507 |        0.588
      11.000 |        0.198 |        0.713 |        0.911
       8.000 |        0.183 |        2.632 |        2.815
      11.000 |        0.273 |        3.875 |        4.148
      11.000 |        0.188 |        1.357 |        1.545
       7.000 |        0.191 |        1.700 |        1.891
      10.000 |        0.102 |        2.165 |        2.267
       9.000 |        0.151 |        0.706 |        0.857
      10.000 |        0.181 |        1.466 |        1.647
       5.000 |        0.118 |        0.963 |        1.081
      11.000 |        0.160 |        2.592 |        2.752
       8.000 |        0.382 |        2.064 |        2.447
       7.000 |        0.246 |        4.382 |        4.628
       7.000 |        0.235 |        2.378 |        2.613
       3.000 |        0.198 |        1.109 |        1.308
       4.000 |        0.228 |        1.853 |        2.080
       6.000 |        0.130 |        1.234 |        1.364
       9.000 |        0.216 |        0.717 |        0.933
       9.000 |        0.225 |        2.776 |        3.002
       7.000 |        0.181 |        1.965 |        2.146
       9.000 |        0.137 |        1.308 |        1.445
       6.000 |        0.224 |        1.017 |        1.241
      11.000 |        0.148 |        0.852 |        1.000
      13.000 |        0.129 |        1.127 |        1.256
      11.000 |        0.070 |        1.907 |        1.977
       8.000 |        0.295 |        1.114 |        1.409
       6.000 |        0.252 |        0.868 |        1.120
       7.000 |        0.220 |        0.805 |        1.025
      10.000 |        0.248 |        1.934 |        2.182
       9.000 |        0.391 |        2.754 |        3.145
       7.000 |        0.222 |        0.708 |        0.930
       8.000 |        0.162 |        1.513 |        1.675
       8.000 |        0.182 |        1.873 |        2.055
       7.000 |        0.099 |        0.734 |        0.833
       5.000 |        0.210 |        0.727 |        0.937
      10.000 |        0.262 |        1.367 |        1.629
       8.000 |        0.155 |        0.577 |        0.732
       7.000 |        0.225 |        0.922 |        1.147
      12.000 |        0.153 |        1.884 |        2.037
       7.000 |        0.207 |        3.100 |        3.307
      12.000 |        0.262 |        1.779 |        2.041
       5.000 |        0.215 |        1.033 |        1.248
      13.000 |        0.213 |        0.991 |        1.204
       6.000 |        0.139 |        0.853 |        0.993
       6.000 |        0.140 |        0.980 |        1.119
       6.000 |        0.188 |        1.299 |        1.487
      11.000 |        0.190 |        3.561 |        3.751
       9.000 |        0.143 |        5.096 |        5.239
      12.000 |        1.227 |        1.470 |        2.697
      16.000 |        0.092 |        0.932 |        1.024
       7.000 |        0.094 |        0.534 |        0.629
       8.000 |        0.190 |        3.357 |        3.548
      11.000 |        0.239 |        1.802 |        2.042
       6.000 |        0.147 |        0.906 |        1.054
       8.000 |        0.107 |        0.630 |        0.736
       5.000 |        0.198 |        2.014 |        2.212
       3.000 |        0.440 |        1.267 |        1.706
       4.000 |        0.167 |        0.878 |        1.044
       7.000 |        0.129 |        0.981 |        1.110
      14.000 |        0.106 |        1.380 |        1.486
       7.000 |        0.722 |        0.581 |        1.303
      10.000 |        0.079 |        1.610 |        1.689
      11.000 |        0.705 |        0.969 |        1.674
       9.000 |        0.834 |        2.177 |        3.011
       5.000 |        0.228 |        0.895 |        1.123
       6.000 |        0.119 |        0.613 |        0.733
       5.000 |        0.175 |        1.382 |        1.557
       7.000 |        0.185 |        0.913 |        1.098
       9.000 |        0.247 |        0.681 |        0.927
       9.000 |        0.181 |        0.861 |        1.042
       6.000 |        0.109 |        0.693 |        0.802
       9.000 |        0.062 |        0.641 |        0.703
       7.000 |        0.193 |        2.037 |        2.230
       7.000 |        0.076 |        0.789 |        0.864
      13.000 |        0.130 |        1.962 |        2.092
      11.000 |        0.143 |        1.216 |        1.359
       3.000 |        0.117 |        2.910 |        3.027
       9.000 |        0.146 |        3.290 |        3.436
      12.000 |        0.184 |        0.818 |        1.003
      10.000 |        0.232 |        1.411 |        1.643
      12.000 |        0.220 |        1.837 |        2.057
      11.000 |        0.135 |        2.631 |        2.766
       8.000 |        0.172 |        1.270 |        1.443
      12.000 |        0.196 |        3.806 |        4.002
       8.000 |        0.083 |        2.055 |        2.138
       9.000 |        0.155 |        0.619 |        0.774
      13.000 |        0.115 |        0.506 |        0.621
      10.000 |        0.216 |        1.894 |        2.110
       6.000 |        0.169 |        0.527 |        0.695
       9.000 |        0.206 |        1.713 |        1.919
       7.000 |        0.253 |        1.776 |        2.029
       7.000 |        0.174 |        1.103 |        1.277
       7.000 |        0.237 |        0.716 |        0.953
       8.000 |        0.138 |        3.798 |        3.936
       7.000 |        0.240 |        1.757 |        1.997
      12.000 |        0.176 |        2.896 |        3.073
      10.000 |        0.174 |        2.555 |        2.729
      10.000 |        0.225 |        0.717 |        0.942
       8.000 |        0.278 |        1.660 |        1.938
      11.000 |        0.160 |        1.555 |        1.715
      12.000 |        0.060 |        0.645 |        0.706
       9.000 |        0.356 |        1.950 |        2.307
       7.000 |        0.097 |        0.814 |        0.912
      13.000 |        0.115 |        0.983 |        1.098
       6.000 |        0.465 |        0.551 |        1.017
       8.000 |        0.072 |        1.477 |        1.549
      10.000 |        0.430 |        1.664 |        2.094
       5.000 |        0.121 |        3.839 |        3.960
      16.000 |        0.062 |        1.653 |        1.715
       6.000 |        0.884 |        1.308 |        2.192
      16.000 |        0.859 |        3.321 |        4.180
       9.000 |        0.063 |        4.270 |        4.333
      10.000 |        0.204 |        2.288 |        2.492
      13.000 |        0.216 |        3.166 |        3.382
       8.000 |        0.094 |        1.128 |        1.222
       9.000 |        0.258 |        1.141 |        1.399
      11.000 |        0.119 |        2.150 |        2.269
      10.000 |        0.192 |        0.833 |        1.024
       6.000 |        0.211 |        1.653 |        1.864
       8.000 |        0.297 |        3.047 |        3.344
      10.000 |        0.391 |        0.716 |        1.107
      15.000 |        0.240 |        1.571 |        1.811
      11.000 |        0.110 |        1.530 |        1.639
       6.000 |        0.278 |        0.744 |        1.022
       9.000 |        0.162 |        1.558 |        1.719
      11.000 |        0.161 |        0.782 |        0.943
      10.000 |        0.206 |        2.152 |        2.358
       9.000 |        0.198 |        0.733 |        0.931
       4.000 |        0.148 |        3.330 |        3.478
      10.000 |        0.171 |        2.392 |        2.563
      13.000 |        0.120 |        0.935 |        1.055
      10.000 |        0.388 |        1.008 |        1.396
      10.000 |        0.217 |        0.370 |        0.587
       8.000 |        0.109 |        0.517 |        0.626
      13.000 |        0.172 |        2.759 |        2.931
       6.000 |        0.268 |        1.161 |        1.429
      10.000 |        0.233 |        0.834 |        1.067
      10.000 |        0.175 |        0.997 |        1.171
      10.000 |        0.317 |        2.966 |        3.283
      11.000 |        0.230 |        1.097 |        1.327
      12.000 |        0.161 |        1.498 |        1.659
       4.000 |        0.282 |        0.702 |        0.983
       9.000 |        0.188 |        2.271 |        2.459
      10.000 |        0.090 |        1.329 |        1.419
       6.000 |        0.177 |        1.914 |        2.091
       7.000 |        0.078 |        1.301 |        1.379
       7.000 |        0.206 |        4.460 |        4.665
       9.000 |        0.204 |        1.033 |        1.237
       7.000 |        0.238 |        1.389 |        1.627
       5.000 |        0.290 |        0.999 |        1.289
      10.000 |        0.221 |        2.215 |        2.436
      14.000 |        0.166 |        2.504 |        2.671
       7.000 |        0.158 |        1.224 |        1.382
       7.000 |        0.170 |        0.777 |        0.947
       6.000 |        0.185 |        0.635 |        0.820
      11.000 |        0.297 |        0.830 |        1.127
       9.000 |        0.087 |        1.297 |        1.384
       7.000 |        0.231 |        3.975 |        4.206
      10.000 |        0.112 |        2.759 |        2.871
       6.000 |        0.066 |        1.115 |        1.180
       6.000 |        0.141 |        3.048 |        3.189
      14.000 |        0.453 |        1.775 |        2.228
       6.000 |        0.648 |        1.665 |        2.314
       8.000 |        0.083 |        1.884 |        1.967
       8.000 |        0.166 |        0.771 |        0.937
      10.000 |        0.138 |        0.974 |        1.112
      11.000 |        0.070 |        3.183 |        3.253
      11.000 |        0.224 |        0.943 |        1.168
       4.000 |        0.105 |        1.385 |        1.489
       7.000 |        0.074 |        0.617 |        0.691
      12.000 |        0.172 |        1.433 |        1.606
      12.000 |        0.144 |        1.427 |        1.572
       9.000 |        0.137 |        0.618 |        0.755
       7.000 |        0.144 |        0.968 |        1.112
       7.000 |        0.144 |        3.045 |        3.189
       8.000 |        0.318 |        1.002 |        1.319
      13.000 |        0.295 |        1.422 |        1.717
       7.000 |        0.125 |        0.628 |        0.753
       8.000 |        0.092 |        0.676 |        0.768
       6.000 |        0.183 |        0.801 |        0.984
       8.000 |        0.129 |        0.923 |        1.052
       5.000 |        0.064 |        0.746 |        0.811
       6.000 |        0.213 |        0.676 |        0.889
      11.000 |        0.224 |        3.794 |        4.019
       8.000 |        0.160 |        0.826 |        0.986
       9.000 |        0.148 |        3.970 |        4.118
       9.000 |        0.259 |        0.913 |        1.172
       8.000 |        0.099 |        0.706 |        0.806
       7.000 |        0.143 |        0.668 |        0.811
       9.000 |        0.154 |        0.702 |        0.856
       5.000 |        0.069 |        0.942 |        1.011
       9.000 |        0.086 |        1.557 |        1.644
       6.000 |        0.194 |        0.796 |        0.990
       8.000 |        0.134 |        0.682 |        0.816
       6.000 |        0.144 |        1.841 |        1.985
       6.000 |        0.161 |        1.228 |        1.389
       5.000 |        0.179 |        3.579 |        3.758
      11.000 |        0.153 |        0.825 |        0.979
       6.000 |        0.150 |        0.910 |        1.060
       8.000 |        0.102 |        0.876 |        0.979
       6.000 |        0.236 |        1.390 |        1.626
       3.000 |        0.178 |        1.640 |        1.818
       7.000 |        0.155 |        1.443 |        1.597
       7.000 |        0.162 |        0.527 |        0.689
       5.000 |        0.158 |        1.370 |        1.528
       8.000 |        0.066 |        1.044 |        1.109
       6.000 |        0.232 |        0.800 |        1.032
       6.000 |        0.216 |        0.556 |        0.773
      12.000 |        0.223 |        2.594 |        2.817
      11.000 |        0.179 |        3.314 |        3.493
       5.000 |        0.234 |        0.984 |        1.218
      11.000 |        0.218 |        0.932 |        1.150
       8.000 |        0.238 |        0.980 |        1.217
      13.000 |        0.236 |        2.599 |        2.835
      11.000 |        0.267 |        1.087 |        1.354
       9.000 |        0.230 |        3.072 |        3.302
       6.000 |        0.152 |        0.528 |        0.679
       7.000 |        0.235 |        1.020 |        1.255
       6.000 |        0.095 |        2.509 |        2.604
