  QueueTimes | ServiceTimes | SojournTimes
       0.171 |        0.387 |        0.558
       0.188 |        0.489 |        0.677
       0.183 |        1.361 |        1.545
       0.192 |        0.942 |        1.134
       0.636 |        0.542 |        1.178
       0.117 |        0.326 |        0.442
       0.162 |        0.745 |        0.908
       0.182 |        0.699 |        0.881
       0.173 |        0.432 |        0.605
       0.189 |        2.004 |        2.193
       0.446 |        0.384 |        0.829
       0.779 |        1.058 |        1.837
       1.772 |        0.375 |        2.147
       1.973 |        0.618 |        2.590
       2.313 |        0.331 |        2.644
       1.569 |        0.951 |        2.520
       0.714 |        1.140 |        1.854
       0.584 |        0.428 |        1.011
       0.176 |        0.657 |        0.833
       0.503 |        0.531 |        1.034
       0.181 |        1.090 |        1.271
       1.152 |        0.305 |        1.457
       0.173 |        0.407 |        0.580
       0.170 |        2.751 |        2.921
       0.388 |        0.510 |        0.899
       0.187 |        0.784 |        0.970
       0.180 |        2.832 |        3.012
       0.886 |        0.405 |        1.291
       0.305 |        0.381 |        0.686
       0.162 |        0.701 |        0.863
       0.180 |        0.501 |        0.680
       0.184 |        2.576 |        2.760
       1.730 |        1.163 |        2.893
       2.493 |        1.309 |        3.801
       0.175 |        2.431 |        2.606
       0.156 |        0.418 |        0.574
       0.540 |        0.389 |        0.930
       0.173 |        0.619 |        0.792
       0.185 |        1.347 |        1.531
       0.192 |        1.995 |        2.187
       0.178 |        0.778 |        0.956
       0.185 |        0.709 |        0.894
       0.180 |        1.090 |        1.270
       0.124 |        1.259 |        1.382
       0.181 |        0.442 |        0.622
       0.151 |        1.138 |        1.289
       0.177 |        0.578 |        0.755
       0.183 |        2.225 |        2.408
       0.568 |        2.182 |        2.750
       2.047 |        2.229 |        4.275
       0.167 |        0.445 |        0.612
       0.186 |        2.544 |        2.729
       0.614 |        2.083 |        2.697
       2.149 |        0.244 |        2.393
       1.360 |        0.660 |        2.020
       0.176 |        1.690 |        1.866
       1.671 |        0.672 |        2.343
       0.176 |        2.111 |        2.288
       0.184 |        0.770 |        0.954
       0.182 |        0.857 |        1.039
       0.440 |        0.954 |        1.394
       0.176 |        0.709 |        0.885
       0.321 |        0.379 |        0.700
       0.163 |        0.579 |        0.742
       0.620 |        0.427 |        1.047
       0.174 |        1.443 |        1.617
       1.463 |        0.427 |        1.890
       0.175 |        0.644 |        0.819
       0.126 |        1.296 |        1.422
       0.851 |        1.604 |        2.454
       2.476 |        0.954 |        3.430
       1.673 |        1.716 |        3.389
       0.182 |        1.324 |        1.506
       0.182 |        2.072 |        2.255
       2.173 |        0.272 |        2.446
       0.166 |        0.432 |        0.598
       0.194 |        2.228 |        2.422
       2.010 |        0.908 |        2.917
       1.487 |        0.494 |        1.981
       0.273 |        1.825 |        2.098
       0.144 |        0.738 |        0.882
       0.151 |        1.058 |        1.209
       0.744 |        0.891 |        1.635
       0.848 |        2.545 |        3.393
       3.273 |        1.163 |        4.436
       3.763 |        0.257 |        4.020
       0.329 |        0.469 |        0.799
       0.717 |        1.234 |        1.951
       1.298 |        0.437 |        1.734
       1.402 |        0.441 |        1.844
       0.180 |        1.390 |        1.570
       1.071 |        1.044 |        2.115
       0.167 |        1.312 |        1.479
       0.383 |        2.085 |        2.468
       2.020 |        0.603 |        2.622
       0.902 |        0.617 |        1.519
       0.959 |        1.362 |        2.321
       0.177 |        0.912 |        1.089
       0.185 |        1.956 |        2.141
       0.178 |        0.615 |        0.794
       0.145 |        1.939 |        2.084
       0.945 |        0.568 |        1.514
       0.515 |        0.494 |        1.009
       0.145 |        2.819 |        2.963
       0.170 |        0.728 |        0.898
       0.175 |        0.485 |        0.661
       0.166 |        0.830 |        0.996
       0.184 |        0.974 |        1.158
       0.144 |        1.183 |        1.327
       0.187 |        0.447 |        0.634
       0.187 |        2.748 |        2.934
       2.965 |        0.562 |        3.526
       2.435 |        0.421 |        2.855
       0.262 |        1.641 |        1.903
       0.149 |        0.369 |        0.519
       0.144 |        0.430 |        0.574
       0.150 |        0.524 |        0.674
       0.177 |        0.384 |        0.561
       0.139 |        1.310 |        1.449
       0.167 |        0.608 |        0.774
       0.159 |        0.492 |        0.651
       0.155 |        0.840 |        0.995
       0.179 |        2.419 |        2.598
       2.204 |        2.280 |        4.484
       2.600 |        1.050 |        3.650
       2.403 |        0.409 |        2.812
       2.485 |        1.186 |        3.671
       2.798 |        0.429 |        3.226
       3.193 |        2.103 |        5.296
       4.103 |        2.162 |        6.265
       6.242 |        1.301 |        7.543
       0.598 |        0.254 |        0.852
       0.183 |        2.698 |        2.881
       0.291 |        2.299 |        2.590
       0.136 |        0.405 |        0.541
       0.185 |        0.831 |        1.016
       0.176 |        0.889 |        1.065
       0.180 |        1.202 |        1.382
       0.194 |        0.366 |        0.560
       0.567 |        0.430 |        0.997
       0.173 |        1.686 |        1.859
       0.180 |        2.061 |        2.241
       2.070 |        0.706 |        2.776
       2.680 |        0.526 |        3.206
       2.119 |        0.380 |        2.499
       2.280 |        1.926 |        4.206
       2.485 |        0.927 |        3.411
       0.174 |        1.458 |        1.632
       0.179 |        0.440 |        0.619
       0.177 |        1.648 |        1.825
       0.185 |        1.760 |        1.945
       0.186 |        0.540 |        0.726
       0.188 |        0.972 |        1.160
       0.786 |        0.364 |        1.149
       0.126 |        0.388 |        0.514
       0.134 |        0.621 |        0.756
       0.129 |        0.600 |        0.729
       0.181 |        0.717 |        0.897
       0.773 |        1.557 |        2.330
       0.179 |        0.713 |        0.892
       0.182 |        1.025 |        1.208
       0.170 |        1.612 |        1.782
       1.685 |        0.512 |        2.197
       0.245 |        0.597 |        0.842
       0.132 |        1.293 |        1.424
       0.432 |        1.598 |        2.029
       0.158 |        1.008 |        1.167
       0.183 |        0.419 |        0.602
       0.183 |        2.420 |        2.603
       0.761 |        0.501 |        1.262
       0.165 |        1.643 |        1.808
       1.570 |        2.801 |        4.372
       4.302 |        2.270 |        6.572
       4.114 |        0.545 |        4.659
       4.674 |        0.904 |        5.578
       1.521 |        1.135 |        2.656
       0.179 |        0.605 |        0.784
       0.197 |        1.133 |        1.330
       0.175 |        1.043 |        1.217
       0.166 |        1.593 |        1.759
       0.191 |        0.673 |        0.864
       0.179 |        0.797 |        0.975
       0.188 |        1.174 |        1.362
       1.234 |        2.267 |        3.501
       0.172 |        0.367 |        0.539
       0.178 |        0.450 |        0.629
       0.187 |        0.809 |        0.996
       0.218 |        0.407 |        0.625
       0.303 |        0.445 |        0.748
       0.564 |        0.894 |        1.459
       0.180 |        0.783 |        0.963
       0.767 |        1.614 |        2.382
       0.174 |        1.516 |        1.691
       0.184 |        0.819 |        1.002
       0.185 |        0.454 |        0.639
       0.239 |        0.643 |        0.882
       0.173 |        1.982 |        2.155
       0.191 |        0.716 |        0.907
       0.575 |        2.462 |        3.037
       1.203 |        2.016 |        3.219
       1.888 |        0.566 |        2.453
       0.177 |        0.554 |        0.731
       0.179 |        0.567 |        0.746
       0.166 |        1.000 |        1.166
       0.187 |        1.277 |        1.464
       0.182 |        0.685 |        0.867
       0.186 |        0.602 |        0.788
       0.193 |        1.110 |        1.303
       0.182 |        0.767 |        0.949
       0.989 |        0.478 |        1.467
       0.335 |        0.373 |        0.708
       0.463 |        0.449 |        0.912
       0.174 |        0.648 |        0.822
       0.714 |        0.511 |        1.225
       0.145 |        1.635 |        1.779
       0.179 |        2.681 |        2.861
       0.189 |        0.663 |        0.851
       0.190 |        0.723 |        0.913
       0.188 |        0.300 |        0.488
       0.175 |        1.464 |        1.639
       0.186 |        1.003 |        1.189
       0.476 |        0.377 |        0.853
       0.432 |        2.842 |        3.274
       2.578 |        0.995 |        3.572
       1.281 |        0.452 |        1.733
       0.184 |        0.561 |        0.745
       0.177 |        0.368 |        0.545
       0.181 |        0.747 |        0.928
       0.180 |        0.656 |        0.837
       0.734 |        0.979 |        1.713
       0.306 |        1.455 |        1.761
       1.211 |        1.268 |        2.479
       2.495 |        0.371 |        2.865
       0.179 |        0.455 |        0.634
       0.182 |        0.612 |        0.793
       0.190 |        1.517 |        1.707
       1.346 |        1.614 |        2.960
       0.168 |        0.655 |        0.823
       0.193 |        1.002 |        1.195
       1.195 |        1.093 |        2.288
       0.146 |        1.532 |        1.677
       0.183 |        0.656 |        0.839
       0.157 |        2.269 |        2.426
       0.839 |        0.400 |        1.238
       0.176 |        0.796 |        0.972
       0.187 |        0.445 |        0.631
       0.177 |        0.445 |        0.621
       0.184 |        0.933 |        1.118
       0.180 |        1.846 |        2.026
       0.176 |        1.291 |        1.467
       0.877 |        0.434 |        1.310
       0.823 |        2.043 |        2.866
       1.624 |        0.761 |        2.386
       1.093 |        0.733 |        1.826
       1.739 |        1.412 |        3.151
       0.129 |        1.057 |        1.186
       0.181 |        0.458 |        0.639
       0.184 |        1.835 |        2.019
       1.128 |        0.486 |        1.614
       0.162 |        0.801 |        0.964
       0.163 |        0.842 |        1.005
       0.182 |        0.843 |        1.025
       0.155 |        2.411 |        2.567
       2.070 |        0.412 |        2.482
       0.177 |        0.719 |        0.896
       0.549 |        0.665 |        1.215
       0.561 |        0.399 |        0.960
       0.182 |        1.090 |        1.273
       0.186 |        2.117 |        2.303
       0.767 |        1.610 |        2.377
       2.111 |        0.473 |        2.585
       1.618 |        0.379 |        1.997
       1.450 |        0.748 |        2.198
       0.893 |        2.377 |        3.270
       0.126 |        0.859 |        0.985
       0.159 |        2.294 |        2.453
       0.790 |        1.137 |        1.926
       1.464 |        0.648 |        2.112
       0.133 |        1.191 |        1.325
       1.277 |        0.511 |        1.788
       1.043 |        2.220 |        3.263
       0.180 |        1.907 |        2.086
       1.808 |        0.825 |        2.633
       0.173 |        0.855 |        1.028
       0.179 |        0.510 |        0.689
       0.141 |        0.445 |        0.585
       0.369 |        0.365 |        0.734
       0.521 |        0.640 |        1.161
       0.161 |        1.108 |        1.269
       0.235 |        0.751 |        0.986
       0.169 |        1.958 |        2.127
       1.407 |        0.459 |        1.867
       1.733 |        0.941 |        2.675
       0.167 |        0.415 |        0.582
       0.182 |        0.696 |        0.878
       0.181 |        1.123 |        1.303
       0.185 |        0.590 |        0.774
       0.799 |        0.350 |        1.149
       0.172 |        0.689 |        0.861
       0.142 |        0.873 |        1.014
       0.171 |        0.620 |        0.790
       0.180 |        0.696 |        0.876
       0.396 |        0.357 |        0.753
       0.184 |        2.776 |        2.959
       1.608 |        1.314 |        2.921
       1.942 |        1.978 |        3.921
       3.682 |        1.653 |        5.334
       4.589 |        0.341 |        4.930
       4.763 |        0.406 |        5.169
       2.597 |        0.471 |        3.068
       2.860 |        2.231 |        5.091
       0.463 |        0.448 |        0.911
       0.159 |        1.625 |        1.784
       1.455 |        2.100 |        3.555
       1.993 |        0.359 |        2.351
       0.183 |        0.735 |        0.918
       0.907 |        0.358 |        1.264
       1.183 |        0.880 |        2.064
       1.452 |        0.320 |        1.772
       1.341 |        0.675 |        2.016
       1.637 |        1.599 |        3.236
       2.107 |        1.585 |        3.692
       3.260 |        0.421 |        3.681
       0.160 |        0.360 |        0.520
       0.185 |        1.355 |        1.540
       0.107 |        1.003 |        1.110
       0.193 |        0.451 |        0.644
       0.272 |        1.098 |        1.370
       1.137 |        2.508 |        3.645
       3.133 |        0.392 |        3.525
       3.046 |        1.704 |        4.750
       1.012 |        2.451 |        3.463
       1.519 |        0.797 |        2.316
       1.431 |        0.939 |        2.371
       0.444 |        0.502 |        0.946
       0.175 |        0.456 |        0.631
       0.165 |        0.958 |        1.124
       0.191 |        1.452 |        1.643
       0.225 |        1.122 |        1.346
       0.169 |        0.818 |        0.987
       1.001 |        1.045 |        2.047
       1.559 |        0.644 |        2.204
       0.179 |        2.702 |        2.881
       1.529 |        2.114 |        3.643
       1.919 |        0.637 |        2.556
       1.721 |        0.467 |        2.188
       0.693 |        1.176 |        1.869
       0.175 |        0.468 |        0.643
       0.184 |        0.779 |        0.963
       0.185 |        1.059 |        1.244
       0.190 |        1.287 |        1.476
       0.185 |        0.630 |        0.815
       0.205 |        1.030 |        1.235
       0.196 |        0.624 |        0.820
       0.172 |        2.743 |        2.914
       2.019 |        0.674 |        2.693
       2.314 |        1.925 |        4.240
       3.719 |        0.568 |        4.287
       4.108 |        0.967 |        5.075
       4.693 |        0.862 |        5.555
       5.076 |        0.515 |        5.591
       4.855 |        0.585 |        5.440
       4.862 |        0.347 |        5.209
       1.405 |        1.085 |        2.490
       0.815 |        0.671 |        1.486
       0.490 |        1.474 |        1.963
       0.153 |        0.757 |        0.910
       0.187 |        1.002 |        1.189
       0.168 |        0.485 |        0.653
       0.163 |        1.096 |        1.259
       0.849 |        0.430 |        1.279
       0.366 |        0.837 |        1.204
       1.100 |        2.251 |        3.351
       0.358 |        1.607 |        1.965
       0.177 |        1.663 |        1.840
       0.185 |        0.633 |        0.818
       0.379 |        0.707 |        1.086
       0.181 |        0.862 |        1.043
       0.186 |        0.709 |        0.895
       0.186 |        0.894 |        1.081
       0.186 |        0.568 |        0.755
       0.183 |        2.131 |        2.314
       2.090 |        0.197 |        2.287
       0.182 |        0.806 |        0.987
       0.182 |        0.490 |        0.672
       0.571 |        1.232 |        1.802
       0.193 |        0.487 |        0.680
       0.183 |        1.646 |        1.829
       0.178 |        0.617 |        0.796
       0.138 |        0.388 |        0.526
       0.174 |        0.336 |        0.509
       0.185 |        0.763 |        0.949
       0.268 |        1.350 |        1.618
       0.515 |        0.541 |        1.056
       0.175 |        0.511 |        0.686
       0.184 |        1.347 |        1.531
       0.179 |        1.377 |        1.556
       1.244 |        1.609 |        2.853
       2.291 |        0.385 |        2.676
       0.252 |        0.337 |        0.589
       0.171 |        0.580 |        0.751
       0.183 |        1.349 |        1.532
       0.169 |        2.279 |        2.448
       0.182 |        0.726 |        0.908
       0.838 |        0.780 |        1.618
       1.614 |        0.350 |        1.964
       0.164 |        1.116 |        1.280
       0.137 |        0.404 |        0.541
       0.180 |        1.035 |        1.215
       0.372 |        0.303 |        0.675
       0.177 |        0.481 |        0.658
       0.256 |        1.315 |        1.571
       0.121 |        0.405 |        0.526
       0.174 |        0.763 |        0.937
       0.151 |        1.936 |        2.086
       0.461 |        1.117 |        1.578
       0.144 |        1.595 |        1.739
       0.167 |        0.815 |        0.981
       0.175 |        0.478 |        0.653
       0.179 |        0.853 |        1.032
       0.871 |        0.499 |        1.370
       0.189 |        0.826 |        1.014
       0.167 |        0.552 |        0.719
       0.183 |        0.790 |        0.973
       0.186 |        0.839 |        1.025
       0.613 |        1.237 |        1.850
       0.893 |        1.491 |        2.384
       0.181 |        0.621 |        0.802
       0.162 |        0.610 |        0.772
       0.179 |        0.432 |        0.611
       0.434 |        0.515 |        0.949
       0.162 |        1.385 |        1.547
       0.373 |        0.385 |        0.758
       0.178 |        0.479 |        0.657
       0.180 |        1.323 |        1.503
       0.183 |        1.137 |        1.320
       0.190 |        1.220 |        1.410
       0.183 |        1.970 |        2.152
       0.168 |        0.410 |        0.579
       0.195 |        0.511 |        0.706
       0.592 |        0.398 |        0.989
       0.637 |        1.617 |        2.254
       1.078 |        0.334 |        1.412
       0.609 |        0.391 |        1.000
       0.179 |        0.662 |        0.842
       0.180 |        0.920 |        1.099
       0.181 |        0.465 |        0.646
       0.186 |        0.379 |        0.564
       0.179 |        1.386 |        1.565
       0.180 |        0.670 |        0.850
       0.175 |        0.493 |        0.669
       0.182 |        0.878 |        1.060
       1.037 |        1.687 |        2.724
       0.172 |        0.757 |        0.929
       0.150 |        0.433 |        0.584
       0.179 |        1.214 |        1.393
       0.166 |        0.751 |        0.916
       0.176 |        0.568 |        0.744
       0.181 |        0.856 |        1.037
       0.184 |        2.348 |        2.532
       2.298 |        0.346 |        2.644
       0.169 |        0.588 |        0.757
       0.184 |        1.065 |        1.249
       0.663 |        1.144 |        1.807
       1.368 |        0.344 |        1.712
       1.033 |        0.769 |        1.802
       0.173 |        0.666 |        0.839
       0.159 |        1.191 |        1.350
       0.185 |        2.143 |        2.329
       1.757 |        0.244 |        2.001
       0.187 |        1.341 |        1.528
       0.950 |        0.363 |        1.313
       0.179 |        1.495 |        1.674
       1.319 |        0.541 |        1.860
       1.037 |        0.741 |        1.778
       0.731 |        2.732 |        3.463
       1.398 |        1.786 |        3.184
       2.063 |        1.675 |        3.738
       0.260 |        0.566 |        0.826
       0.182 |        0.767 |        0.948
       0.185 |        0.566 |        0.750
       0.174 |        0.447 |        0.621
       0.189 |        0.533 |        0.722
       0.147 |        0.486 |        0.633
       0.181 |        2.268 |        2.449
       1.850 |        0.469 |        2.319
       1.946 |        0.616 |        2.562
       0.669 |        0.867 |        1.536
       1.006 |        0.797 |        1.803
       1.566 |        0.444 |        2.010
       0.614 |        0.496 |        1.110
       0.174 |        1.921 |        2.095
       0.175 |        1.900 |        2.075
       1.132 |        0.619 |        1.751
       0.911 |        0.640 |        1.551
       0.332 |        0.912 |        1.244
       0.245 |        0.943 |        1.188
       1.056 |        1.928 |        2.984
       2.974 |        1.239 |        4.213
       3.404 |        1.326 |        4.731
       0.177 |        1.700 |        1.877
       0.188 |        0.518 |        0.706
       0.180 |        0.543 |        0.723
       0.180 |        0.840 |        1.020
       0.180 |        0.538 |        0.719
       0.168 |        1.690 |        1.858
       0.176 |        2.477 |        2.654
       1.890 |        0.533 |        2.423
       0.181 |        1.190 |        1.370
       0.181 |        2.219 |        2.400
       0.184 |        0.695 |        0.879
       0.140 |        2.081 |        2.222
       0.187 |        1.944 |        2.131
       1.117 |        0.528 |        1.645
       0.169 |        1.432 |        1.602
       1.435 |        1.061 |        2.496
       0.641 |        0.374 |        1.015
       0.166 |        0.598 |        0.764
       0.188 |        1.492 |        1.679
       1.052 |        1.939 |        2.991
       1.064 |        1.978 |        3.042
       3.028 |        0.403 |        3.431
       1.765 |        0.613 |        2.378
       0.191 |        0.417 |        0.608
       0.185 |        2.512 |        2.697
       2.235 |        1.154 |        3.388
       2.765 |        0.423 |        3.188
       2.206 |        0.407 |        2.613
       2.326 |        1.550 |        3.875
       3.486 |        0.723 |        4.209
       2.727 |        0.975 |        3.702
       0.176 |        0.498 |        0.674
       0.499 |        0.345 |        0.844
       0.188 |        0.811 |        1.000
       0.970 |        1.067 |        2.037
       2.003 |        0.464 |        2.467
       0.188 |        0.332 |        0.520
       0.192 |        1.220 |        1.412
       0.182 |        0.582 |        0.764
       0.152 |        0.269 |        0.421
       0.179 |        0.651 |        0.830
       0.185 |        1.701 |        1.886
       0.197 |        2.954 |        3.151
       0.186 |        0.585 |        0.771
       0.170 |        1.431 |        1.601
       0.183 |        0.774 |        0.957
       0.911 |        0.365 |        1.276
       0.252 |        0.379 |        0.631
       0.124 |        0.392 |        0.516
       0.171 |        2.235 |        2.406
       0.166 |        2.180 |        2.346
       1.076 |        0.565 |        1.641
       0.177 |        0.507 |        0.685
       0.184 |        0.591 |        0.775
       0.191 |        2.630 |        2.821
       0.616 |        2.403 |        3.019
       0.165 |        1.431 |        1.596
       0.645 |        2.341 |        2.986
       2.060 |        2.063 |        4.123
       1.890 |        1.240 |        3.130
       2.426 |        0.616 |        3.042
       0.136 |        0.680 |        0.817
       0.166 |        0.578 |        0.744
       0.169 |        0.522 |        0.691
       0.186 |        0.400 |        0.587
       0.184 |        1.032 |        1.215
       0.187 |        2.144 |        2.331
       0.188 |        0.559 |        0.747
       0.286 |        0.477 |        0.762
       0.166 |        0.439 |        0.605
       0.186 |        0.682 |        0.868
       0.190 |        1.386 |        1.576
       1.075 |        0.375 |        1.450
       0.623 |        1.418 |        2.040
       1.726 |        0.952 |        2.678
       2.303 |        2.045 |        4.348
       1.380 |        1.447 |        2.827
       2.642 |        1.188 |        3.830
       0.155 |        0.335 |        0.489
       0.184 |        0.378 |        0.562
       0.197 |        1.590 |        1.787
       1.775 |        1.179 |        2.955
       1.395 |        0.998 |        2.393
       2.236 |        1.403 |        3.638
       0.182 |        1.994 |        2.177
       0.190 |        1.108 |        1.298
       0.182 |        0.555 |        0.736
       0.377 |        0.576 |        0.953
       0.176 |        0.856 |        1.032
       0.185 |        0.778 |        0.964
       0.186 |        0.667 |        0.853
       0.458 |        2.068 |        2.525
       1.381 |        0.381 |        1.762
       1.554 |        0.353 |        1.907
       0.427 |        0.582 |        1.009
       0.181 |        1.554 |        1.735
       1.407 |        2.645 |        4.052
       4.063 |        0.488 |        4.551
       3.623 |        0.430 |        4.052
       1.617 |        1.243 |        2.860
       0.423 |        0.424 |        0.847
       0.183 |        0.386 |        0.569
       0.168 |        0.333 |        0.501
       0.180 |        0.518 |        0.697
       0.464 |        0.428 |        0.892
       0.770 |        0.456 |        1.226
       0.182 |        0.394 |        0.576
       0.162 |        2.452 |        2.614
       1.780 |        0.398 |        2.178
       0.183 |        1.635 |        1.818
       1.717 |        0.667 |        2.384
       0.157 |        1.289 |        1.447
       0.182 |        1.593 |        1.775
       0.197 |        2.239 |        2.436
       0.580 |        0.806 |        1.386
       0.125 |        2.637 |        2.762
       2.388 |        1.549 |        3.937
       2.411 |        0.318 |        2.729
       0.183 |        0.504 |        0.687
       0.169 |        0.458 |        0.626
       0.178 |        0.383 |        0.562
       0.230 |        0.462 |        0.693
       0.089 |        0.248 |        0.337
       0.148 |        1.076 |        1.224
       0.300 |        0.894 |        1.194
       0.160 |        1.974 |        2.133
       0.186 |        0.482 |        0.668
       0.163 |        1.355 |        1.518
       0.708 |        1.394 |        2.101
       0.154 |        0.667 |        0.821
       0.185 |        2.284 |        2.469
       1.577 |        0.910 |        2.487
       0.178 |        0.527 |        0.705
       0.186 |        0.607 |        0.793
       0.178 |        0.611 |        0.790
       0.154 |        1.275 |        1.429
       0.174 |        2.207 |        2.382
       0.188 |        0.764 |        0.952
       0.155 |        0.390 |        0.545
       0.198 |        2.194 |        2.392
       2.402 |        0.482 |        2.884
       2.240 |        0.426 |        2.666
       1.833 |        0.516 |        2.349
       2.046 |        0.407 |        2.453
       1.290 |        0.344 |        1.634
       1.633 |        0.405 |        2.037
       0.124 |        0.867 |        0.990
       0.839 |        0.398 |        1.238
       0.184 |        0.716 |        0.900
       0.187 |        1.406 |        1.593
       0.472 |        1.771 |        2.242
       0.157 |        0.375 |        0.531
       0.180 |        0.684 |        0.864
       0.158 |        1.484 |        1.642
       1.321 |        1.726 |        3.047
       0.642 |        1.244 |        1.886
       0.176 |        0.569 |        0.745
       0.184 |        1.612 |        1.797
       0.297 |        0.946 |        1.242
       0.177 |        0.812 |        0.989
       0.707 |        1.353 |        2.060
       1.878 |        1.295 |        3.173
       0.924 |        0.716 |        1.640
       0.797 |        0.867 |        1.664
       0.130 |        0.699 |        0.829
       0.175 |        0.475 |        0.650
       0.182 |        0.679 |        0.862
       0.179 |        1.519 |        1.698
       0.183 |        2.007 |        2.189
       0.186 |        0.489 |        0.674
       0.148 |        0.378 |        0.526
       0.182 |        0.517 |        0.699
       0.185 |        0.388 |        0.573
       0.169 |        1.364 |        1.533
       1.386 |        0.460 |        1.846
       0.176 |        1.998 |        2.174
       0.186 |        0.663 |        0.849
       0.252 |        0.541 |        0.793
       0.198 |        2.573 |        2.772
       1.792 |        1.335 |        3.127
       2.491 |        0.427 |        2.918
       0.932 |        0.463 |        1.395
       0.176 |        0.938 |        1.114
       0.178 |        1.114 |        1.293
       0.197 |        1.335 |        1.532
       1.491 |        0.895 |        2.386
       0.177 |        0.975 |        1.152
       0.188 |        0.431 |        0.620
       0.531 |        0.904 |        1.435
       0.173 |        0.495 |        0.668
       0.176 |        1.438 |        1.614
       0.184 |        0.650 |        0.834
       0.303 |        0.604 |        0.907
       0.154 |        1.718 |        1.872
       1.750 |        0.286 |        2.036
       0.135 |        0.461 |        0.595
       0.463 |        0.531 |        0.994
       0.560 |        2.230 |        2.790
       0.679 |        0.502 |        1.181
       0.174 |        0.594 |        0.768
       0.143 |        0.570 |        0.713
       0.493 |        0.780 |        1.273
       1.196 |        2.563 |        3.759
       0.202 |        0.902 |        1.104
       0.135 |        1.306 |        1.441
       0.186 |        0.509 |        0.695
       0.186 |        1.389 |        1.575
       0.396 |        2.696 |        3.092
       1.795 |        0.290 |        2.086
       0.151 |        0.464 |        0.615
       0.168 |        1.060 |        1.228
       0.567 |        0.659 |        1.226
       0.145 |        0.506 |        0.650
       0.192 |        0.681 |        0.873
       0.140 |        1.155 |        1.295
       0.462 |        0.718 |        1.180
       0.177 |        0.497 |        0.674
       0.184 |        2.697 |        2.880
       2.820 |        1.427 |        4.246
       0.174 |        0.397 |        0.571
       0.181 |        1.085 |        1.267
       0.187 |        1.107 |        1.294
       1.235 |        0.325 |        1.559
       0.761 |        0.728 |        1.489
       0.393 |        0.371 |        0.764
       0.163 |        0.531 |        0.694
       0.157 |        0.556 |        0.713
       0.180 |        0.653 |        0.833
       0.181 |        1.369 |        1.551
       1.325 |        0.344 |        1.669
       0.165 |        0.603 |        0.768
       0.185 |        0.563 |        0.748
       0.456 |        0.365 |        0.821
       0.166 |        0.579 |        0.746
       0.187 |        0.567 |        0.754
       0.635 |        0.724 |        1.359
       1.236 |        0.467 |        1.703
       0.183 |        0.687 |        0.870
       0.197 |        1.043 |        1.240
       0.518 |        0.400 |        0.919
       0.176 |        1.415 |        1.591
       1.397 |        1.645 |        3.042
       0.175 |        1.434 |        1.609
       0.176 |        2.816 |        2.993
       2.364 |        0.459 |        2.824
       1.644 |        0.579 |        2.223
       0.155 |        1.129 |        1.284
       0.169 |        0.360 |        0.529
       0.166 |        1.405 |        1.571
       1.467 |        0.559 |        2.026
       0.182 |        0.501 |        0.683
       0.227 |        2.252 |        2.479
       1.884 |        0.381 |        2.265
       1.070 |        0.779 |        1.849
       0.166 |        0.669 |        0.835
       0.182 |        1.901 |        2.083
       0.183 |        0.735 |        0.919
       0.775 |        0.717 |        1.492
       1.291 |        0.531 |        1.822
       1.180 |        0.604 |        1.784
       0.963 |        0.403 |        1.366
       0.174 |        0.258 |        0.432
       0.180 |        0.608 |        0.789
       0.625 |        0.498 |        1.123
       0.161 |        0.737 |        0.898
       0.176 |        1.087 |        1.263
       0.159 |        0.402 |        0.561
       0.519 |        0.373 |        0.892
       0.405 |        0.333 |        0.738
       0.327 |        0.376 |        0.703
       0.262 |        1.431 |        1.693
       1.581 |        1.066 |        2.647
       1.634 |        1.169 |        2.803
       2.341 |        0.527 |        2.868
       0.185 |        0.639 |        0.824
       0.159 |        0.378 |        0.537
       0.186 |        0.571 |        0.756
       0.181 |        0.349 |        0.530
       0.182 |        1.377 |        1.559
       0.896 |        0.533 |        1.430
       0.146 |        0.619 |        0.765
       0.186 |        1.628 |        1.815
       1.433 |        1.707 |        3.140
       1.510 |        1.412 |        2.922
       0.171 |        0.482 |        0.654
       0.240 |        0.492 |        0.733
       0.132 |        0.521 |        0.653
       0.332 |        0.612 |        0.944
       0.648 |        1.643 |        2.291
       1.301 |        2.123 |        3.424
       0.173 |        2.955 |        3.128
       0.182 |        0.650 |        0.832
       0.183 |        1.048 |        1.230
       0.175 |        0.571 |        0.747
       0.151 |        2.115 |        2.265
       0.184 |        1.374 |        1.558
       0.414 |        0.902 |        1.315
       0.173 |        0.632 |        0.805
       0.785 |        1.174 |        1.960
       0.177 |        0.557 |        0.734
       0.184 |        0.787 |        0.970
       0.952 |        0.492 |        1.443
       1.364 |        0.891 |        2.255
       0.176 |        2.652 |        2.828
       2.606 |        1.171 |        3.777
       0.180 |        0.621 |        0.801
       0.180 |        0.756 |        0.937
       0.187 |        2.533 |        2.720
       1.281 |        2.207 |        3.488
       0.172 |        0.954 |        1.126
       0.179 |        0.684 |        0.863
       0.186 |        0.520 |        0.706
       0.450 |        0.871 |        1.321
       0.301 |        0.298 |        0.600
       0.146 |        0.643 |        0.789
       0.179 |        1.082 |        1.261
       0.250 |        2.045 |        2.295
       1.777 |        1.525 |        3.302
       1.875 |        0.304 |        2.179
       1.992 |        0.749 |        2.741
       2.099 |        0.543 |        2.642
       0.588 |        1.721 |        2.309
