  QueueTimes | ServiceTimes | SojournTimes
       8.210 |        0.375 |        8.585
       8.340 |        1.409 |        9.749
       9.403 |        0.415 |        9.818
       9.531 |        0.363 |        9.894
       8.080 |        1.924 |       10.004
       9.090 |        0.512 |        9.602
       8.952 |        0.318 |        9.270
       8.556 |        0.447 |        9.003
       7.671 |        0.561 |        8.232
       7.907 |        0.842 |        8.749
       7.320 |        0.278 |        7.598
       6.305 |        0.402 |        6.708
       6.723 |        1.862 |        8.585
       8.394 |        0.311 |        8.705
       6.705 |        1.129 |        7.834
       7.269 |        0.261 |        7.531
       7.025 |        0.300 |        7.325
       6.506 |        0.307 |        6.813
       5.559 |        0.267 |        5.827
       5.659 |        0.962 |        6.621
       5.853 |        0.312 |        6.165
       5.819 |        0.346 |        6.165
       5.350 |        0.590 |        5.940
       4.686 |        1.619 |        6.304
       6.155 |        1.644 |        7.798
       7.284 |        0.759 |        8.043
       7.627 |        0.299 |        7.926
       7.848 |        0.860 |        8.708
       8.440 |        1.516 |        9.956
       9.981 |        0.325 |       10.307
       9.905 |        1.557 |       11.462
      11.499 |        0.941 |       12.440
      10.315 |        0.189 |       10.505
       8.932 |        1.953 |       10.885
       9.054 |        1.554 |       10.608
       9.824 |        0.299 |       10.123
       9.733 |        0.435 |       10.168
       9.205 |        0.559 |        9.764
       9.110 |        0.771 |        9.881
       7.139 |        0.261 |        7.399
       7.408 |        0.316 |        7.724
       4.257 |        1.116 |        5.373
       3.960 |        1.404 |        5.365
       5.290 |        0.515 |        5.805
       5.798 |        0.382 |        6.180
       5.859 |        0.288 |        6.147
       6.095 |        1.397 |        7.492
       6.968 |        0.682 |        7.649
       5.777 |        0.950 |        6.727
       5.266 |        0.314 |        5.580
       5.042 |        1.070 |        6.113
       4.966 |        1.173 |        6.139
       5.342 |        0.254 |        5.596
       2.138 |        0.608 |        2.746
       2.632 |        0.276 |        2.908
       2.556 |        0.287 |        2.843
       2.684 |        0.462 |        3.146
       2.933 |        0.447 |        3.380
       2.661 |        0.495 |        3.156
       3.141 |        1.160 |        4.301
       0.158 |        0.406 |        0.564
       0.178 |        1.218 |        1.396
       0.154 |        2.061 |        2.216
       2.195 |        0.598 |        2.793
       1.914 |        0.583 |        2.497
       2.515 |        1.524 |        4.039
       3.560 |        1.891 |        5.451
       4.728 |        1.155 |        5.882
       5.018 |        0.449 |        5.468
       4.999 |       20.496 |       25.495
      24.734 |        0.373 |       25.107
      24.608 |        1.100 |       25.708
      25.624 |        1.988 |       27.612
      27.616 |        1.635 |       29.251
      28.507 |        0.399 |       28.906
      28.911 |        0.659 |       29.570
      28.339 |        0.817 |       29.156
      26.941 |        0.299 |       27.240
      26.432 |        0.733 |       27.165
      26.349 |        0.596 |       26.945
      24.391 |        1.100 |       25.491
      22.773 |        0.434 |       23.207
      22.658 |        0.426 |       23.084
      22.136 |        0.676 |       22.812
      22.777 |        1.588 |       24.365
      22.074 |        0.222 |       22.296
      21.272 |        0.242 |       21.514
      17.031 |        0.491 |       17.522
      16.989 |        0.263 |       17.252
      17.166 |        0.325 |       17.491
      17.504 |        0.648 |       18.152
      16.637 |        0.502 |       17.140
      17.064 |        1.158 |       18.222
      17.399 |        0.921 |       18.319
      15.744 |        0.448 |       16.192
      15.712 |        0.276 |       15.989
      15.866 |        0.465 |       16.331
      15.691 |        1.383 |       17.074
      14.396 |        0.509 |       14.906
      14.780 |        1.773 |       16.553
      15.977 |        1.459 |       17.436
      17.027 |        0.414 |       17.441
      16.437 |        0.357 |       16.794
      16.492 |        0.278 |       16.770
      15.979 |        0.654 |       16.633
      15.156 |        0.855 |       16.011
      15.249 |        0.475 |       15.724
      14.109 |        0.346 |       14.455
      14.079 |        0.790 |       14.869
      13.688 |        0.514 |       14.202
      14.026 |        0.332 |       14.358
      14.130 |        0.271 |       14.401
      14.252 |        0.328 |       14.580
      12.010 |        0.388 |       12.398
      12.368 |        0.370 |       12.738
      12.392 |        1.180 |       13.572
      12.466 |        1.777 |       14.243
      12.941 |        0.315 |       13.256
      12.642 |        0.458 |       13.099
      13.001 |        0.219 |       13.220
      11.880 |        0.904 |       12.784
      11.455 |        0.706 |       12.161
      12.009 |        0.272 |       12.281
      12.099 |        2.028 |       14.127
      13.939 |        0.756 |       14.695
      13.982 |        0.333 |       14.315
      13.476 |        0.267 |       13.743
      13.070 |        0.173 |       13.243
      12.600 |        0.367 |       12.967
      11.759 |        0.324 |       12.083
      12.072 |        0.720 |       12.792
      12.352 |        1.075 |       13.427
      13.280 |        0.274 |       13.554
      13.550 |        0.920 |       14.470
      12.805 |        0.301 |       13.105
      11.979 |        0.284 |       12.262
      11.950 |        0.937 |       12.888
      12.780 |        1.191 |       13.972
      12.728 |        0.378 |       13.107
      12.587 |        0.675 |       13.262
      13.285 |        0.781 |       14.066
      12.763 |        1.107 |       13.871
      13.259 |        0.323 |       13.582
      12.587 |        1.654 |       14.241
      13.745 |        0.295 |       14.040
      12.684 |        0.427 |       13.111
      12.645 |        0.313 |       12.958
      12.335 |        0.239 |       12.574
      11.736 |        0.648 |       12.384
      11.366 |        1.279 |       12.644
      11.302 |        0.941 |       12.242
      12.035 |        0.318 |       12.353
      12.204 |        1.485 |       13.689
      13.317 |        0.560 |       13.877
      13.495 |        0.541 |       14.036
      14.010 |        1.042 |       15.053
      14.151 |        0.770 |       14.921
      13.294 |        0.309 |       13.603
      12.341 |        1.203 |       13.544
      13.250 |        0.356 |       13.606
      13.169 |        0.584 |       13.753
      12.607 |        0.430 |       13.037
      11.874 |        0.455 |       12.329
      10.776 |        1.758 |       12.534
      12.381 |        0.301 |       12.682
      10.630 |        0.383 |       11.013
      10.895 |        0.490 |       11.384
      11.185 |        0.294 |       11.479
      10.057 |        0.613 |       10.670
       9.469 |        1.403 |       10.872
      10.388 |        1.160 |       11.549
      11.473 |        0.344 |       11.817
      11.526 |        0.285 |       11.811
      11.671 |        0.546 |       12.217
      11.791 |        1.756 |       13.546
      12.597 |        0.639 |       13.236
      12.456 |        1.673 |       14.129
      13.620 |        0.829 |       14.449
      14.341 |        0.475 |       14.816
      14.100 |        0.862 |       14.962
      14.972 |        0.369 |       15.341
      15.123 |        1.596 |       16.719
      15.386 |        1.246 |       16.631
      16.587 |        0.592 |       17.179
      14.979 |        0.486 |       15.465
      14.868 |        0.336 |       15.204
      15.031 |        0.327 |       15.358
      15.400 |        0.266 |       15.667
      15.492 |        0.471 |       15.963
      15.254 |        0.805 |       16.059
      15.887 |        0.529 |       16.416
      15.271 |        1.233 |       16.504
      16.282 |        0.332 |       16.614
      16.808 |        0.231 |       17.039
      16.431 |        0.370 |       16.801
      18.587 |        0.690 |       19.277
      13.231 |        0.722 |       13.954
      12.772 |        0.265 |       13.037
      12.784 |        0.254 |       13.037
      11.721 |        0.366 |       12.088
      11.775 |        0.633 |       12.409
      11.025 |        0.445 |       11.470
      10.241 |        0.404 |       10.645
      10.477 |        0.262 |       10.740
      10.233 |        1.848 |       12.081
      11.652 |        0.954 |       12.606
      12.302 |        1.446 |       13.749
      13.697 |        1.200 |       14.896
      14.690 |        0.251 |       14.941
      14.882 |        0.295 |       15.177
      14.413 |        0.349 |       14.761
      14.699 |        1.631 |       16.330
      15.015 |        0.329 |       15.344
      14.947 |        1.011 |       15.958
      16.020 |        1.481 |       17.501
      16.971 |        0.261 |       17.232
      15.777 |        0.421 |       16.198
      16.068 |        0.263 |       16.331
      16.365 |        0.639 |       17.004
      16.816 |        0.236 |       17.051
      16.934 |        0.494 |       17.428
      17.319 |        1.171 |       18.491
      18.144 |        1.160 |       19.304
      19.171 |        0.314 |       19.485
      16.489 |        0.250 |       16.739
      15.767 |        0.806 |       16.573
      16.080 |        0.724 |       16.804
      15.277 |        0.317 |       15.594
      15.360 |        0.654 |       16.015
      15.977 |        1.796 |       17.773
      17.595 |        0.286 |       17.881
      17.751 |        1.229 |       18.980
      17.823 |        1.723 |       19.547
      18.969 |        0.568 |       19.536
      19.299 |        0.687 |       19.987
      19.378 |        0.366 |       19.745
      18.824 |        0.278 |       19.102
      18.589 |        0.553 |       19.142
      18.581 |        0.988 |       19.569
      19.137 |        0.812 |       19.950
      19.351 |        0.504 |       19.856
      19.865 |        0.757 |       20.622
      20.482 |        0.458 |       20.939
      20.185 |        1.816 |       22.000
      21.570 |        1.513 |       23.083
      22.581 |        0.464 |       23.045
      22.791 |        0.342 |       23.133
      22.667 |        0.850 |       23.516
      22.825 |        0.308 |       23.133
      22.041 |        0.424 |       22.465
      20.010 |        0.644 |       20.654
      19.231 |        0.763 |       19.994
      18.378 |        0.321 |       18.699
      16.017 |        0.684 |       16.701
      16.383 |        0.450 |       16.833
      16.048 |        1.793 |       17.841
      17.593 |        0.482 |       18.076
      18.051 |        1.371 |       19.422
      19.159 |        0.420 |       19.579
      19.520 |        0.708 |       20.228
      20.136 |        0.629 |       20.765
      20.605 |        0.377 |       20.983
      20.763 |        0.420 |       21.183
      21.049 |        0.248 |       21.297
      20.102 |        0.786 |       20.888
      20.408 |        0.481 |       20.889
      20.578 |        1.054 |       21.632
      18.827 |        0.537 |       19.364
      18.205 |        0.651 |       18.855
      15.451 |        0.293 |       15.744
      13.683 |        0.780 |       14.463
      14.340 |        0.307 |       14.647
      14.371 |        0.604 |       14.975
      14.978 |        1.595 |       16.573
      15.632 |        1.160 |       16.792
      12.764 |        1.106 |       13.870
      12.579 |        0.331 |       12.910
      12.796 |        0.520 |       13.316
      11.206 |        0.574 |       11.780
      10.542 |        0.481 |       11.022
       8.816 |        0.526 |        9.342
       6.713 |        0.277 |        6.990
       6.707 |        1.432 |        8.139
       8.102 |        0.144 |        8.246
       4.908 |        0.566 |        5.475
       3.664 |        0.250 |        3.915
       3.855 |        0.907 |        4.762
       2.512 |        0.347 |        2.859
       2.358 |        1.159 |        3.516
       2.820 |        0.325 |        3.145
       2.912 |        0.269 |        3.181
       2.013 |        0.238 |        2.251
       1.580 |        0.414 |        1.994
       1.789 |        0.986 |        2.775
       2.439 |        0.394 |        2.833
       2.336 |        0.205 |        2.541
       1.550 |        0.899 |        2.449
       1.068 |        0.991 |        2.059
       1.965 |        1.155 |        3.120
       2.989 |        0.284 |        3.273
       2.505 |        0.249 |        2.754
       2.345 |        0.279 |        2.624
       1.606 |        0.845 |        2.451
       1.565 |        1.506 |        3.071
       1.539 |        0.506 |        2.045
       2.002 |        0.261 |        2.263
       2.278 |        0.577 |        2.855
       2.054 |        0.770 |        2.823
       2.415 |        0.299 |        2.714
       2.533 |        0.627 |        3.159
       2.898 |        0.223 |        3.120
       0.167 |        0.539 |        0.706
       0.180 |        1.479 |        1.660
       1.221 |        0.452 |        1.673
       0.433 |        0.819 |        1.252
       0.123 |        1.902 |        2.026
       1.532 |        1.262 |        2.793
       2.248 |        1.780 |        4.028
       3.437 |        0.902 |        4.339
       3.764 |        0.415 |        4.179
       3.490 |        0.800 |        4.290
       4.253 |        0.561 |        4.814
       4.230 |        0.775 |        5.005
       1.209 |        0.381 |        1.590
       1.208 |        0.805 |        2.013
       1.653 |        0.762 |        2.415
       2.223 |        1.406 |        3.629
       3.309 |        1.708 |        5.017
       3.986 |        0.421 |        4.407
       3.705 |        0.494 |        4.199
       2.784 |        0.381 |        3.165
       3.113 |        0.563 |        3.676
       3.176 |        1.526 |        4.702
       4.357 |        0.428 |        4.785
       4.283 |        0.503 |        4.786
       3.747 |        1.230 |        4.978
       3.687 |        1.125 |        4.813
       4.055 |        1.280 |        5.335
       2.544 |       16.634 |       19.178
      15.731 |        0.260 |       15.992
      15.474 |        0.341 |       15.816
      15.768 |        0.290 |       16.059
      15.964 |        1.189 |       17.153
      16.795 |        0.247 |       17.042
      16.810 |        0.288 |       17.099
      16.111 |        0.408 |       16.519
      16.025 |        0.629 |       16.654
      14.342 |        0.322 |       14.665
      14.242 |        0.256 |       14.498
      14.025 |        0.974 |       14.998
      14.210 |        0.372 |       14.581
      13.686 |        0.282 |       13.968
      13.373 |        0.482 |       13.856
      13.834 |        1.250 |       15.085
      14.083 |        0.422 |       14.505
      13.564 |        0.310 |       13.874
      12.329 |        0.780 |       13.110
      12.608 |        0.546 |       13.154
      12.532 |        0.327 |       12.859
      12.219 |        0.606 |       12.825
      11.793 |        1.635 |       13.428
      13.379 |        0.254 |       13.634
      12.199 |        0.416 |       12.615
      11.888 |        0.624 |       12.512
      12.330 |        0.846 |       13.176
      13.306 |        0.257 |       13.563
      13.098 |        0.576 |       13.674
      13.204 |        0.495 |       13.699
      12.719 |        0.763 |       13.482
      11.541 |        1.534 |       13.076
      12.911 |        0.176 |       13.087
      11.580 |        0.809 |       12.389
      12.214 |        0.270 |       12.483
       7.764 |        1.006 |        8.771
       8.626 |        0.391 |        9.017
       8.779 |        0.536 |        9.315
       9.022 |        1.940 |       10.962
      10.802 |        1.327 |       12.129
      11.324 |        1.207 |       12.531
      11.465 |        0.414 |       11.879
       9.566 |        0.419 |        9.986
       7.933 |        0.248 |        8.181
       7.355 |        0.312 |        7.667
       7.523 |        0.382 |        7.906
       7.549 |        0.354 |        7.904
       7.152 |        1.574 |        8.726
       8.540 |        0.338 |        8.878
       8.866 |        0.448 |        9.314
       8.677 |        0.624 |        9.301
       9.141 |        0.586 |        9.727
       9.796 |        0.322 |       10.119
       9.563 |        0.363 |        9.925
       9.028 |        1.203 |       10.230
       9.055 |        1.355 |       10.411
      10.123 |        0.442 |       10.565
      10.339 |        0.459 |       10.797
       8.624 |        0.502 |        9.126
       8.870 |        0.686 |        9.557
       9.518 |        1.410 |       10.928
      10.957 |        0.902 |       11.858
      11.610 |        0.962 |       12.572
      10.050 |        1.181 |       11.231
      10.348 |        0.302 |       10.650
       9.993 |        0.320 |       10.313
       8.988 |        0.533 |        9.521
       8.945 |        0.292 |        9.237
       8.843 |        1.244 |       10.087
       9.297 |        1.732 |       11.029
      10.816 |        0.396 |       11.212
       7.843 |        0.738 |        8.580
       7.030 |        1.525 |        8.555
       7.205 |        0.359 |        7.564
       7.284 |        1.559 |        8.843
       7.419 |        1.290 |        8.709
       8.397 |        0.389 |        8.785
       7.870 |        0.963 |        8.833
       8.788 |        0.769 |        9.557
       8.987 |        0.275 |        9.262
       8.809 |        0.380 |        9.189
       7.701 |        0.995 |        8.697
       8.533 |        1.446 |        9.979
       9.401 |        1.472 |       10.872
      10.843 |        0.302 |       11.145
      10.642 |        0.463 |       11.105
       8.234 |        0.290 |        8.524
       8.422 |        1.754 |       10.176
      10.039 |        0.825 |       10.864
      10.658 |        0.304 |       10.962
      10.672 |        0.296 |       10.968
      10.902 |        1.107 |       12.009
      11.901 |        0.526 |       12.427
      11.962 |        0.696 |       12.658
      10.248 |        0.292 |       10.540
      10.491 |        0.251 |       10.742
       9.352 |        0.511 |        9.862
       9.845 |        0.775 |       10.620
      10.611 |        0.339 |       10.949
       9.771 |        0.125 |        9.896
       9.101 |        0.725 |        9.826
       8.840 |        0.269 |        9.109
       8.875 |        0.190 |        9.066
       8.158 |        0.426 |        8.585
       6.992 |        1.134 |        8.126
       7.434 |        2.038 |        9.472
       7.509 |        0.405 |        7.914
       7.388 |        1.032 |        8.420
       7.129 |        0.491 |        7.620
       7.609 |        0.264 |        7.873
       7.359 |        0.263 |        7.622
       7.486 |        0.284 |        7.770
       7.313 |        1.471 |        8.784
       7.442 |        1.409 |        8.852
       8.475 |        0.406 |        8.881
       7.500 |        0.295 |        7.795
       7.398 |        0.302 |        7.700
       6.145 |        1.878 |        8.024
       7.321 |        1.728 |        9.050
       6.837 |        1.045 |        7.882
       7.579 |        1.684 |        9.263
       9.005 |        1.457 |       10.462
       9.782 |        0.880 |       10.662
      10.455 |        0.448 |       10.904
       9.975 |        0.495 |       10.471
       9.990 |        0.384 |       10.374
       8.337 |        0.366 |        8.703
       7.798 |        0.262 |        8.060
       7.279 |        0.599 |        7.878
       6.486 |        1.486 |        7.972
       6.928 |        0.326 |        7.254
       7.115 |        0.348 |        7.463
       5.630 |        0.307 |        5.938
       3.997 |        0.424 |        4.421
       3.787 |        0.981 |        4.768
       4.621 |        0.269 |        4.890
       4.621 |        1.010 |        5.631
       5.545 |        0.683 |        6.228
       6.124 |        1.464 |        7.589
       6.698 |        1.055 |        7.753
       7.709 |        0.860 |        8.569
       6.178 |        0.232 |        6.410
       5.129 |        0.229 |        5.358
       4.993 |        1.094 |        6.087
       6.072 |        0.851 |        6.922
       6.449 |        0.736 |        7.184
       7.168 |        1.017 |        8.185
       6.626 |        1.333 |        7.959
       6.083 |        0.750 |        6.832
       5.669 |        0.345 |        6.014
       5.903 |        0.414 |        6.317
       4.710 |        0.550 |        5.260
       4.016 |        0.445 |        4.461
       3.728 |        0.319 |        4.047
       3.916 |        1.494 |        5.410
       5.075 |        0.279 |        5.354
       5.304 |        0.259 |        5.563
       5.109 |        0.421 |        5.530
       3.479 |        1.015 |        4.494
       4.411 |        0.353 |        4.765
       4.929 |        1.890 |        6.819
       6.378 |        0.315 |        6.693
       5.952 |        0.902 |        6.854
       6.127 |        0.307 |        6.433
       2.670 |        0.246 |        2.916
       2.682 |        0.232 |        2.915
       2.217 |        0.336 |        2.553
       2.481 |        0.313 |        2.794
       2.780 |        0.326 |        3.106
       2.011 |        0.238 |        2.248
       0.256 |        1.867 |        2.123
       1.747 |        0.295 |        2.041
       0.518 |        1.123 |        1.641
       1.627 |        0.474 |        2.102
       0.506 |        0.919 |        1.425
       0.513 |        0.997 |        1.510
       0.558 |        1.443 |        2.001
       1.410 |        0.588 |        1.998
       1.611 |        1.898 |        3.510
       3.403 |        1.118 |        4.522
       4.089 |        0.234 |        4.323
       2.916 |        0.320 |        3.235
       2.874 |        0.322 |        3.196
       2.666 |        0.245 |        2.911
       2.691 |        0.283 |        2.974
       2.780 |        0.178 |        2.958
       2.815 |        0.776 |        3.591
       3.307 |        0.650 |        3.957
       3.023 |        1.271 |        4.294
       2.943 |        0.279 |        3.222
       2.778 |        0.979 |        3.758
      29.547 |        1.022 |       30.568
      29.350 |        0.475 |       29.824
      26.743 |        1.539 |       28.282
      27.340 |        0.661 |       28.000
      25.624 |        0.273 |       25.897
      25.015 |        0.283 |       25.298
      24.642 |        0.301 |       24.942
      23.246 |        0.903 |       24.149
      22.067 |        1.601 |       23.668
      21.544 |        0.390 |       21.934
      19.576 |        0.275 |       19.851
      18.186 |        1.560 |       19.746
      19.397 |        0.348 |       19.744
      19.243 |        0.308 |       19.551
      18.915 |        0.374 |       19.289
      18.907 |        0.294 |       19.200
      18.590 |        0.252 |       18.842
      18.547 |        0.293 |       18.840
      17.565 |        0.624 |       18.189
      17.841 |        0.296 |       18.137
      17.352 |        0.357 |       17.709
      15.430 |        0.988 |       16.418
      14.791 |        1.275 |       16.065
      13.925 |        0.260 |       14.186
      13.491 |        0.408 |       13.899
      11.736 |        1.077 |       12.813
      11.468 |        1.243 |       12.712
      11.060 |        0.906 |       11.966
      10.281 |        0.347 |       10.629
       8.510 |        1.116 |        9.626
       8.465 |        0.693 |        9.158
       6.498 |        0.442 |        6.940
       5.840 |        1.005 |        6.846
       5.825 |        0.969 |        6.794
       5.573 |        0.527 |        6.100
       5.156 |        0.650 |        5.806
       4.814 |        0.529 |        5.343
       4.730 |        0.258 |        4.988
       3.130 |        0.441 |        3.571
       1.136 |        1.103 |        2.239
       0.078 |        1.310 |        1.388
       0.110 |        0.539 |        0.650
       0.487 |        0.422 |        0.908
       0.085 |        0.266 |        0.351
       0.161 |        0.402 |        0.563
       0.168 |        1.259 |        1.427
       1.387 |        0.510 |        1.897
       0.182 |       22.394 |       22.576
      21.046 |        0.370 |       21.416
      21.240 |        0.397 |       21.637
      21.633 |        1.866 |       23.499
      23.509 |        0.964 |       24.473
      24.004 |        0.308 |       24.312
      23.521 |        0.336 |       23.857
      23.061 |        0.588 |       23.648
      23.203 |        0.646 |       23.849
      21.891 |        0.963 |       22.854
      22.842 |        0.644 |       23.485
      20.673 |        0.614 |       21.287
      18.765 |        0.292 |       19.057
      19.004 |        0.653 |       19.657
      19.307 |        0.362 |       19.669
      19.056 |        1.017 |       20.073
      19.075 |        0.402 |       19.477
      19.309 |        0.439 |       19.749
      18.537 |        1.222 |       19.759
      19.683 |        0.207 |       19.891
      19.487 |        0.331 |       19.819
      19.652 |        0.384 |       20.036
      20.026 |        1.603 |       21.628
      20.847 |        0.362 |       21.209
      20.817 |        0.298 |       21.115
      20.751 |        0.412 |       21.163
      21.256 |        0.570 |       21.827
      21.705 |        1.841 |       23.545
      19.755 |        0.571 |       20.326
      19.954 |        0.937 |       20.890
      19.618 |        0.270 |       19.888
      18.456 |        0.944 |       19.400
      19.042 |        1.886 |       20.927
      20.518 |        0.211 |       20.728
      20.118 |        0.344 |       20.462
      19.112 |        0.762 |       19.874
      19.621 |        0.479 |       20.100
      19.953 |        0.373 |       20.327
      19.755 |        0.409 |       20.164
      19.297 |        0.834 |       20.131
      19.899 |        0.521 |       20.420
      17.854 |        0.257 |       18.111
      17.564 |        1.857 |       19.421
      18.921 |        1.027 |       19.948
      17.545 |        0.276 |       17.822
      17.399 |        0.633 |       18.032
      16.647 |        0.808 |       17.456
      17.416 |        0.233 |       17.649
      17.415 |        0.543 |       17.958
      17.621 |        0.280 |       17.901
      17.774 |        0.401 |       18.175
      17.809 |        0.399 |       18.208
      17.513 |        0.338 |       17.851
      17.311 |        0.850 |       18.162
      18.098 |        0.250 |       18.348
      16.989 |        0.325 |       17.314
      15.479 |        0.318 |       15.797
      15.701 |        0.272 |       15.973
      14.467 |        0.415 |       14.881
      14.528 |        0.301 |       14.828
      14.691 |        0.530 |       15.222
      15.122 |        0.348 |       15.470
      13.559 |        0.483 |       14.042
      13.722 |        0.642 |       14.364
      13.884 |        0.296 |       14.180
      12.731 |        0.899 |       13.630
      13.634 |        1.215 |       14.848
      13.844 |        0.901 |       14.746
      13.976 |        1.990 |       15.965
      15.849 |        0.334 |       16.182
      15.736 |        0.411 |       16.147
      14.745 |        0.796 |       15.540
      15.073 |        0.250 |       15.323
      15.001 |        0.967 |       15.968
      15.976 |        0.410 |       16.386
      14.386 |        0.276 |       14.662
      14.706 |        1.593 |       16.298
      15.946 |        0.275 |       16.221
      16.019 |        0.549 |       16.568
      15.758 |        0.401 |       16.159
      15.130 |        1.324 |       16.454
      15.305 |        0.414 |       15.719
      15.682 |        0.517 |       16.199
      16.166 |        0.387 |       16.553
      16.360 |        0.432 |       16.792
      16.542 |        0.291 |       16.833
      16.322 |        0.175 |       16.498
      15.820 |        0.317 |       16.136
      16.111 |        0.359 |       16.470
      16.065 |        0.546 |       16.611
      15.977 |        0.608 |       16.586
      15.187 |        0.285 |       15.472
      15.465 |        0.272 |       15.737
      15.575 |        0.258 |       15.832
      15.731 |        0.281 |       16.013
      15.436 |        0.793 |       16.229
      16.249 |        1.058 |       17.307
      16.993 |        0.869 |       17.862
      17.714 |        0.394 |       18.108
      16.125 |        0.315 |       16.440
      15.510 |        0.261 |       15.772
      13.823 |        0.372 |       14.195
      13.174 |        0.243 |       13.417
      12.651 |        0.909 |       13.561
      13.366 |        0.387 |       13.754
      12.940 |        0.423 |       13.363
      11.484 |        1.031 |       12.515
      12.404 |        1.196 |       13.600
      13.125 |        0.997 |       14.122
      12.872 |        0.329 |       13.202
      12.579 |        0.357 |       12.936
      12.800 |        0.382 |       13.181
      13.070 |        0.448 |       13.518
      13.460 |        1.207 |       14.667
      14.365 |        1.566 |       15.931
      14.410 |       20.189 |       34.600
      37.987 |        0.461 |       38.448
      35.806 |        0.237 |       36.043
      33.867 |        1.346 |       35.214
      32.491 |        0.918 |       33.409
      35.899 |        0.652 |       36.551
      32.558 |        0.655 |       33.214
      31.081 |        0.851 |       31.932
      31.601 |        0.364 |       31.966
      30.959 |        0.237 |       31.196
      30.533 |        0.431 |       30.964
      30.939 |        0.356 |       31.295
      31.503 |        0.647 |       32.151
      30.825 |        1.860 |       32.685
      30.891 |        0.350 |       31.242
      32.974 |        0.825 |       33.799
      30.483 |        0.520 |       31.004
      29.679 |        1.766 |       31.445
      30.986 |        1.590 |       32.576
      31.343 |        0.535 |       31.878
      31.334 |        0.399 |       31.733
      30.066 |        0.254 |       30.321
      30.254 |        0.637 |       30.892
      30.580 |        0.221 |       30.801
      30.538 |        0.320 |       30.859
      30.150 |        0.675 |       30.826
      29.236 |        1.400 |       30.636
      30.486 |        1.155 |       31.642
      31.201 |        0.220 |       31.421
      31.827 |        0.532 |       32.359
      31.777 |        0.387 |       32.164
      31.719 |        1.228 |       32.947
      32.533 |        0.272 |       32.805
      32.487 |        0.223 |       32.710
      32.516 |        0.296 |       32.812
      32.637 |        0.263 |       32.900
      33.085 |        0.546 |       33.631
      33.145 |        0.302 |       33.447
      33.134 |        0.138 |       33.271
      31.327 |        1.506 |       32.833
      32.154 |        1.105 |       33.259
      32.967 |        0.483 |       33.450
      33.197 |        0.735 |       33.932
      33.330 |        0.638 |       33.967
      33.192 |        0.486 |       33.679
      33.540 |        0.669 |       34.210
      33.265 |        0.412 |       33.677
      33.030 |        0.291 |       33.321
      32.384 |        0.692 |       33.076
      32.803 |        1.212 |       34.015
      33.949 |        0.239 |       34.188
      32.633 |        1.058 |       33.691
      33.504 |        0.303 |       33.807
      33.492 |        1.680 |       35.172
      34.840 |        1.238 |       36.078
      35.701 |        0.402 |       36.103
      35.494 |        0.376 |       35.870
      35.366 |        0.248 |       35.614
      35.355 |        0.357 |       35.713
      34.932 |        0.483 |       35.414
      34.158 |        1.192 |       35.350
      35.163 |        0.246 |       35.408
      34.485 |        0.468 |       34.953
      35.934 |        0.262 |       36.196
      34.478 |        1.975 |       36.453
      35.056 |        0.770 |       35.826
      34.682 |        0.367 |       35.049
      34.995 |        0.709 |       35.703
      35.697 |        0.545 |       36.243
      35.761 |        0.601 |       36.361
      33.567 |        0.489 |       34.056
      32.704 |        0.338 |       33.042
      33.072 |        1.246 |       34.317
      34.054 |        0.243 |       34.296
      33.595 |        0.354 |       33.949
      33.545 |        0.453 |       33.998
      31.763 |        1.551 |       33.315
      31.007 |        0.524 |       31.531
      31.262 |        0.262 |       31.524
      31.774 |        0.889 |       32.663
      30.827 |        0.466 |       31.293
      30.749 |        0.250 |       30.999
      29.998 |        0.656 |       30.654
      30.592 |        0.252 |       30.843
      29.997 |        0.566 |       30.563
      30.560 |        0.384 |       30.944
      29.465 |        1.545 |       31.009
      28.813 |        0.273 |       29.086
      27.593 |        0.469 |       28.063
      28.168 |        0.347 |       28.515
      28.130 |        0.553 |       28.682
      28.147 |        0.522 |       28.669
      28.348 |        0.851 |       29.200
      28.932 |        0.160 |       29.093
      28.067 |        1.258 |       29.325
      26.555 |        0.553 |       27.108
      25.669 |        0.590 |       26.260
      26.257 |        0.281 |       26.538
      26.497 |        1.132 |       27.628
      27.384 |        1.332 |       28.716
      28.232 |        1.995 |       30.227
      29.094 |        0.153 |       29.247
      28.658 |        0.288 |       28.947
      28.745 |        1.644 |       30.389
      29.438 |        0.631 |       30.069
      29.772 |        0.318 |       30.090
      30.200 |        0.667 |       30.867
      30.673 |        0.267 |       30.940
      29.921 |        0.587 |       30.507
      29.876 |        0.312 |       30.187
      28.837 |        0.393 |       29.230
      28.831 |        0.746 |       29.577
      29.587 |        0.374 |       29.961
      29.622 |        0.354 |       29.976
      27.775 |        1.432 |       29.207
      24.933 |        1.081 |       26.015
      25.926 |        0.351 |       26.277
      26.107 |        0.335 |       26.442
      26.456 |        1.250 |       27.707
      26.461 |        0.249 |       26.710
      26.505 |        0.313 |       26.818
      26.822 |        0.253 |       27.075
      25.349 |        0.159 |       25.507
      24.418 |        0.326 |       24.744
      24.778 |        1.274 |       26.052
      26.045 |        0.620 |       26.665
      25.618 |        1.117 |       26.735
      26.054 |        0.557 |       26.611
      26.174 |        0.382 |       26.556
      26.462 |        0.481 |       26.943
      22.116 |        1.245 |       23.361
