timestamp,kw_lengh,took_ms
1520967880,7,212
1520967880,7,56
1520967880,17,333
1520967881,12,259
1520967881,14,297
1520967881,15,222
1520967881,11,157
1520967882,11,153
1520967882,12,507
1520967883,15,447
1520967883,13,234
1520967883,12,329
1520967883,13,258
1520967884,11,281
1520967884,16,242
1520967884,13,361
1520967885,7,193
1520967885,17,388
1520967885,7,246
1520967885,7,248
1520967886,13,414
1520967887,14,688
1520967887,7,302
1520967887,12,475
1520967888,11,361
1520967888,13,452
1520967889,17,458
1520967889,15,398
1520967889,16,274
1520967890,7,592
1520967890,16,342
1520967891,16,380
1520967891,15,570
1520967892,17,641
1520967892,17,310
1520967893,7,321
1520967893,11,165
1520967893,14,291
1520967894,15,500
1520967894,12,291
1520967894,7,181
1520967894,14,200
1520967895,17,400
1520967895,11,230
1520967896,16,574
1520967896,12,257
1520967896,11,229
1520967897,16,372
1520967897,7,107
1520967897,14,244
1520967897,7,165
1520967898,14,538
1520967898,13,467
1520967899,15,422
1520967899,17,447
1520967899,13,294
1520967900,15,251
1520967900,16,466
1520967900,12,265
1520967901,16,339
1520967901,15,657
1520967902,14,560
1520967902,16,416
1520967903,17,290
1520967903,14,412
1520967904,7,374
1520967904,7,409
1520967904,7,189
1520967904,11,238
1520967905,17,271
1520967905,12,494
1520967905,7,79
1520967906,13,258
1520967906,11,384
1520967907,17,653
1520967907,11,473
1520967907,16,361
1520967908,15,445
1520967908,14,480
1520967909,11,534
1520967910,14,597
1520967910,17,741
1520967911,12,411
1520967911,13,279
1520967912,15,390
1520967912,12,262
1520967912,7,215
1520967913,15,733
1520967913,11,404
1520967913,7,131
1520967914,13,258
1520967914,17,464
1520967914,11,350
1520967915,7,124
1520967915,12,273
1520967915,12,120
1520967915,16,320
1520967916,15,468
1520967916,14,265
1520967917,17,571
1520967917,14,554
1520967917,12,230
1520967918,12,286
1520967918,17,440
1520967918,7,199
1520967919,13,408
1520967919,16,529
1520967919,7,64
1520967920,12,120
1520967920,13,544
1520967921,14,380
1520967921,7,383
1520967921,12,171
1520967921,7,257
1520967922,7,136
1520967922,12,480
1520967922,7,360
1520967923,16,479
1520967923,12,422
1520967924,14,181
1520967924,14,521
1520967924,15,208
1520967925,11,401
1520967925,12,506
1520967926,11,283
1520967926,16,232
1520967926,12,248
1520967926,16,419
1520967927,14,429
1520967927,13,194
1520967927,11,112
1520967928,11,394
1520967928,7,300
1520967928,15,385
1520967929,16,765
1520967929,13,364
1520967930,14,353
1520967930,7,207
1520967930,12,390
1520967931,13,528
1520967931,11,386
1520967932,12,267
1520967932,7,137
1520967932,7,376
1520967933,11,534
1520967933,15,382
1520967933,13,269
1520967934,16,290
1520967934,16,338
1520967934,11,153
1520967935,12,634
1520967935,14,421
1520967936,16,381
1520967936,7,156
1520967936,16,322
1520967937,12,284
1520967937,11,256
1520967937,11,513
1520967938,17,485
1520967938,16,419
1520967939,11,236
1520967939,17,340
1520967939,15,260
1520967940,11,378
1520967940,12,199
1520967940,17,362
1520967940,15,288
1520967941,15,476
1520967941,16,368
1520967942,13,460
1520967942,16,289
1520967942,12,149
1520967943,14,272
1520967943,15,443
1520967943,7,206
1520967944,14,377
1520967944,17,274
1520967944,13,181
1520967944,17,213
1520967945,12,203
1520967945,15,345
1520967945,13,523
1520967946,14,359
1520967946,17,214
1520967946,12,294
1520967947,14,260
1520967947,7,98
1520967947,13,450
1520967948,13,554
1520967948,12,143
1520967948,11,304
1520967948,13,169
1520967949,13,395
1520967949,13,359
1520967949,7,164
1520967950,7,248
1520967950,7,314
1520967950,17,230
1520967951,14,399
1520967951,12,143
1520967952,15,751
1520967952,7,211
1520967952,17,581
1520967953,13,367
1520967953,7,227
1520967953,7,312
1520967953,7,108
1520967954,11,304
1520967954,16,594
1520967955,14,540
1520967955,17,169
1520967955,15,309
1520967956,17,555
1520967956,15,551
1520967957,13,238
1520967957,13,290
1520967957,7,142
1520967957,14,207
1520967958,13,392
1520967958,14,362
1520967958,7,291
1520967959,14,270
1520967959,14,355
1520967960,14,455
1520967960,12,448
1520967960,12,280
1520967960,7,122
1520967961,7,69
1520967961,7,191
1520967961,17,507
1520967962,13,521
1520967962,7,127
1520967962,14,328
1520967963,12,569
1520967963,17,454
1520967964,17,694
1520967965,16,528
1520967965,17,588
1520967966,16,392
1520967966,14,327
1520967966,17,288
1520967967,15,300
1520967967,16,469
1520967967,13,227
1520967968,13,436
1520967968,14,369
1520967968,17,362
1520967969,11,245
1520967969,12,426
1520967970,7,373
1520967970,11,521
1520967971,15,549
1520967971,16,467
1520967971,15,278
1520967972,7,467
1520967972,11,385
1520967973,7,209
1520967973,7,135
1520967973,7,256
1520967973,16,439
1520967974,17,397
1520967974,7,100
1520967974,13,564
1520967975,14,205
1520967975,13,433
1520967975,17,256
1520967976,11,466
1520967976,12,186
1520967976,12,198
1520967976,7,68
1520967977,7,184
1520967977,15,406
1520967977,13,254
1520967978,15,372
1520967978,12,195
1520967978,17,376
1520967979,14,389
1520967979,14,416
1520967980,16,449
1520967980,7,100
1520967980,13,333
1520967981,17,531
1520967981,14,381
1520967981,15,226
1520967982,14,338
1520967982,12,332
1520967982,16,499
1520967983,7,415
1520967983,7,128
1520967983,12,239
1520967983,15,166
1520967984,17,499
1520967984,7,194
1520967984,13,198
1520967985,16,703
1520967985,7,373
1520967986,7,255
1520967986,7,235
1520967987,13,518
1520967987,13,145
1520967987,7,212
1520967987,12,357
1520967988,14,260
1520967988,16,578
1520967989,14,478
1520967989,16,423
1520967990,13,557
1520967990,14,435
1520967991,16,593
1520967991,15,503
1520967991,12,191
1520967992,11,495
1520967992,14,460
1520967993,16,501
1520967993,12,166
1520967994,12,641
1520967994,17,490
1520967995,14,429
1520967995,16,456
1520967996,13,655
1520967996,14,285
1520967997,16,405
1520967997,14,163
1520967997,17,592
1520967998,12,354
1520967998,13,250
1520967999,14,565
1520967999,7,267
1520967999,15,150
1520967999,13,411
1520968000,11,275
1520968000,11,555
1520968001,7,531
1520968001,13,277
1520968002,14,650
1520968002,7,75
1520968002,11,185
1520968002,7,102
1520968003,13,406
1520968003,15,394
1520968004,15,689
1520968004,17,423
1520968004,15,324
1520968005,16,376
1520968005,7,234
1520968005,16,336
1520968006,14,323
1520968006,15,581
1520968007,7,321
1520968007,13,388
1520968007,12,232
1520968008,13,189
1520968008,7,206
1520968008,17,650
1520968009,11,369
1520968009,11,123
1520968010,17,650
1520968010,12,434
1520968011,16,422
1520968011,14,162
1520968011,11,264
1520968011,7,482
1520968012,16,457
1520968012,7,188
1520968013,16,400
1520968013,7,81
1520968013,11,542
1520968014,11,284
1520968014,16,215
1520968014,11,201
1520968014,11,263
1520968015,13,413
1520968015,13,313
1520968015,11,442
1520968016,15,296
1520968016,12,229
1520968017,12,606
1520968017,13,489
1520968017,15,308
1520968018,13,200
1520968018,14,444
1520968019,15,365
1520968019,16,632
1520968019,16,301
1520968020,7,192
1520968020,7,519
1520968021,13,526
1520968021,11,184
1520968021,11,402
1520968022,13,455
1520968022,12,398
1520968023,14,279
1520968023,12,622
1520968024,11,359
1520968024,17,351
1520968024,14,438
1520968025,14,280
1520968025,13,539
1520968026,15,504
1520968026,7,392
1520968027,15,533
1520968027,15,219
1520968027,14,447
1520968028,14,150
1520968028,16,283
1520968028,17,446
1520968028,12,150
1520968029,7,162
1520968029,12,182
1520968029,14,388
1520968030,11,307
1520968030,14,365
1520968030,16,307
1520968031,17,651
1520968031,12,245
1520968032,16,443
1520968032,15,250
1520968032,11,361
1520968033,16,425
1520968033,11,119
1520968033,11,286
1520968033,7,179
1520968034,7,274
1520968034,11,376
1520968035,17,863
1520968035,11,236
1520968036,13,375
1520968036,14,241
1520968036,12,243
1520968036,16,375
1520968037,14,367
1520968037,11,165
1520968037,11,356
1520968038,14,192
1520968038,14,484
1520968038,16,333
1520968039,15,538
1520968039,14,311
1520968040,12,453
1520968040,13,211
1520968040,15,412
1520968041,14,476
1520968041,17,576
1520968042,17,198
1520968042,14,381
1520968043,17,418
1520968043,7,139
1520968043,12,258
1520968043,12,348
1520968044,15,559
1520968044,17,222
1520968044,7,253
1520968045,14,616
1520968045,14,400
1520968046,12,431
1520968046,7,237
1520968046,7,182
1520968047,12,552
1520968047,7,170
1520968047,14,225
1520968048,15,471
1520968048,12,547
1520968049,16,682
1520968049,7,175
1520968050,11,496
1520968050,16,527
1520968051,13,452
1520968051,7,91
1520968051,11,331
1520968052,15,368
1520968052,16,354
1520968053,16,629
1520968053,16,393
1520968054,15,760
1520968054,7,192
1520968054,15,252
1520968055,11,522
1520968055,7,253
1520968055,7,179
1520968056,7,241
1520968056,15,449
1520968056,7,81
1520968056,12,206
1520968057,11,484
1520968057,16,543
1520968058,14,621
1520968058,16,436
1520968059,16,651
1520968060,15,483
1520968060,13,636
1520968061,13,569
1520968061,7,222
1520968061,14,211
1520968061,7,123
1520968062,15,379
1520968062,15,223
1520968062,12,367
1520968063,12,456
1520968063,13,439
1520968064,11,423
1520968064,11,382
1520968064,12,293
1520968065,12,241
1520968065,14,358
1520968066,13,410
1520968066,16,284
1520968067,15,717
1520968067,14,178
1520968067,7,118
1520968068,17,709
1520968068,12,231
1520968068,17,270
1520968069,17,665
1520968069,15,158
1520968069,11,220
1520968070,14,369
1520968070,7,144
1520968070,17,367
1520968070,15,227
1520968071,7,238
1520968071,7,407
1520968071,12,409
1520968072,12,215
1520968072,16,576
1520968073,7,190
1520968073,13,453
1520968073,13,445
1520968074,15,273
1520968074,15,280
1520968074,15,458
1520968075,16,466
1520968075,7,298
1520968076,7,483
1520968076,11,285
1520968076,17,371
1520968077,7,112
1520968077,15,540
1520968077,7,77
1520968078,16,466
1520968078,12,351
1520968079,17,486
1520968079,17,511
1520968080,11,452
1520968080,16,505
1520968081,13,367
1520968081,14,625
1520968081,13,277
1520968082,7,200
1520968082,17,698
1520968082,7,69
1520968083,16,617
1520968083,12,353
1520968084,14,396
1520968084,17,408
1520968085,7,263
1520968085,15,503
1520968085,11,302
1520968086,15,362
1520968086,16,174
1520968086,11,250
1520968086,7,139
1520968087,15,382
1520968087,17,418
1520968088,14,548
1520968088,16,419
1520968089,15,473
1520968089,7,289
1520968090,17,522
1520968090,16,393
1520968091,11,598
1520968091,7,129
1520968091,15,376
1520968091,7,102
1520968092,17,570
1520968092,11,268
1520968092,11,246
1520968093,17,325
1520968093,7,128
1520968093,15,442
1520968094,7,272
1520968094,16,660
1520968094,7,90
1520968095,16,248
1520968095,12,559
1520968096,11,458
1520968097,16,963
1520968097,16,582
1520968097,12,262
1520968098,13,485
1520968098,16,473
1520968099,17,478
1520968099,14,368
1520968100,16,364
1520968100,13,434
1520968101,17,389
1520968101,15,219
1520968101,11,215
1520968101,13,304
1520968102,7,379
1520968102,17,503
1520968102,7,111
1520968103,17,456
1520968103,16,356
1520968103,14,270
1520968104,12,260
1520968104,11,383
1520968104,7,161
1520968105,13,279
1520968105,13,289
1520968105,14,262
1520968106,15,651
1520968106,11,465
1520968107,14,316
1520968107,14,200
1520968107,16,502
1520968108,13,302
1520968108,15,561
1520968108,7,86
1520968109,11,339
1520968109,15,276
1520968109,17,445
1520968110,11,229
1520968110,17,395
1520968110,14,278
1520968111,7,125
1520968111,15,377
1520968111,16,370
1520968112,16,972
1520968113,17,191
1520968113,15,511
1520968114,11,521
1520968114,14,162
1520968114,16,582
1520968115,16,409
1520968115,16,355
1520968115,15,257
1520968116,13,393
1520968116,7,276
1520968116,15,232
1520968117,16,335
1520968117,16,389
1520968118,13,413
1520968118,11,500
1520968118,11,161
1520968119,14,478
1520968119,17,501
1520968120,14,424
1520968120,14,307
1520968120,7,82
1520968120,11,141
1520968121,15,593
1520968121,14,362
1520968122,13,504
1520968122,7,161
1520968122,13,292
1520968122,11,118
1520968123,11,623
1520968123,13,206
1520968124,12,322
1520968124,14,526
1520968125,12,559
1520968125,17,431
1520968126,17,560
1520968126,16,503
1520968127,15,260
1520968127,12,513
1520968127,12,90
1520968127,7,158
1520968128,13,483
1520968128,16,461
1520968129,16,365
1520968129,16,694
1520968130,16,997
1520968131,13,244
1520968131,15,282
1520968131,17,428
1520968132,17,243
1520968132,14,238
1520968132,15,415
1520968133,12,163
1520968133,13,510
1520968134,13,585
1520968134,11,271
1520968134,14,303
1520968134,13,234
1520968135,13,203
1520968135,17,303
1520968136,17,506
1520968136,15,681
1520968136,17,178
1520968137,14,446
1520968137,11,524
1520968138,7,257
1520968138,15,412
1520968139,14,461
1520968139,13,430
1520968139,17,401
1520968140,14,415
1520968140,17,542
1520968141,16,579
1520968141,7,313
1520968142,11,309
1520968142,14,392
1520968142,14,246
1520968143,11,208
1520968143,11,263
1520968144,14,676
1520968144,17,452
1520968144,7,392
1520968145,7,169
1520968145,17,477
1520968146,11,413
1520968146,17,560
1520968146,13,193
1520968147,12,337
1520968147,17,513
