timestamp,kw_lengh,took_ms
1536597136,3,80
1536597138,4,360
1536597139,1,31
1536597140,1,25
1536597141,4,269
1536597142,4,55
1536597143,3,115
1536597145,1,311
1536597146,3,90
1536597147,5,316
1536597149,2,575
1536597150,3,316
1536597151,2,69
1536597152,3,209
1536597153,3,41
1536597155,3,252
1536597156,4,217
1536597157,3,36
1536597158,1,251
1536597160,7,681
1536597161,4,222
1536597163,7,513
1536597165,14,1130
1536597167,6,673
1536597168,2,197
1536597169,2,307
1536597170,3,45
1536597172,5,105
1536597173,4,224
1536597174,2,127
1536597175,3,194
1536597176,4,74
1536597178,2,37
1536597179,3,271
1536597180,7,208
1536597181,2,31
1536597182,4,60
1536597184,2,303
1536597185,3,66
1536597186,2,99
1536597187,4,581
1536597189,4,371
1536597190,1,19
1536597191,5,516
1536597193,3,150
1536597194,3,123
1536597195,1,29
1536597196,6,176
1536597197,7,108
1536597198,1,20
1536597199,3,64
1536597201,1,18
1536597202,2,50
1536597203,2,50
1536597204,1,24
1536597205,1,250
1536597207,4,598
1536597209,14,816
1536597210,2,53
1536597211,1,19
1536597212,1,25
1536597213,2,288
1536597215,2,51
1536597216,11,684
1536597218,2,255
1536597219,4,400
1536597220,2,161
1536597221,2,32
1536597223,4,439
1536597224,7,496
1536597226,4,157
1536597227,5,153
1536597228,3,77
1536597229,3,75
1536597230,3,98
1536597231,2,78
1536597232,3,54
1536597233,3,117
1536597234,1,45
1536597236,6,275
1536597237,6,369
1536597239,3,538
1536597240,3,396
1536597241,1,152
1536597243,2,237
1536597244,3,407
1536597246,4,475
1536597247,2,43
1536597248,2,203
1536597249,1,25
1536597250,3,158
1536597251,1,25
1536597252,1,21
1536597253,1,31
1536597255,5,285
1536597256,1,39
1536597257,3,74
1536597260,7,1626
1536597261,5,252
1536597262,1,34
1536597263,1,36
1536597264,3,123
1536597265,2,120
1536597266,1,56
1536597267,1,37
1536597269,2,57
1536597270,1,22
1536597271,2,63
1536597272,3,106
1536597273,13,321
1536597275,4,473
1536597276,2,55
1536597277,3,82
1536597278,3,261
1536597279,3,97
1536597281,6,85
1536597282,1,56
1536597283,3,70
1536597284,15,497
1536597285,5,137
1536597287,3,431
1536597288,3,237
1536597289,1,25
1536597291,15,1031
1536597292,1,23
1536597294,2,45
1536597295,3,112
1536597296,1,30
1536597297,4,84
1536597298,1,61
1536597299,1,189
1536597300,1,30
1536597301,6,138
1536597303,2,40
1536597304,6,109
1536597305,1,20
1536597306,1,40
1536597307,3,51
1536597308,2,33
1536597309,1,41
1536597310,4,96
1536597311,2,50
1536597312,3,229
1536597314,4,58
1536597316,17,1024
1536597317,1,23
1536597318,6,360
1536597319,3,180
1536597320,2,72
1536597321,1,24
1536597323,12,594
1536597326,16,912
1536597327,2,67
1536597328,2,283
1536597329,4,187
1536597330,4,71
1536597332,4,142
1536597333,1,21
1536597334,1,22
1536597335,1,306
1536597336,1,20
1536597337,5,279
1536597339,4,601
1536597340,3,214
1536597342,1,208
1536597343,4,51
1536597344,2,42
1536597345,1,16
1536597346,1,18
1536597347,2,39
1536597348,2,57
1536597349,3,44
1536597350,2,92
1536597351,4,77
1536597353,3,454
1536597354,3,77
1536597355,2,133
1536597356,1,20
1536597357,6,68
1536597358,2,55
1536597359,1,25
1536597361,3,243
1536597362,3,60
1536597363,1,29
1536597364,2,310
1536597365,1,29
1536597367,2,223
1536597368,1,33
1536597369,2,300
1536597370,4,90
1536597371,2,210
1536597373,4,262
1536597375,17,868
1536597376,1,46
1536597377,3,71
1536597379,17,802
1536597380,7,362
1536597381,1,16
1536597382,4,199
1536597384,4,82
1536597385,1,31
1536597386,3,214
1536597387,2,41
1536597388,3,215
1536597389,1,22
1536597390,3,183
1536597392,1,34
1536597393,2,50
1536597394,2,39
1536597395,2,40
1536597396,2,31
1536597397,5,89
1536597399,17,432
1536597400,3,57
1536597401,3,61
1536597402,4,296
1536597403,3,74
1536597404,1,24
1536597405,1,16
1536597407,3,296
1536597408,1,41
1536597410,7,894
1536597411,2,114
1536597412,3,343
1536597414,6,457
1536597415,1,25
1536597416,2,332
1536597417,2,84
1536597418,3,245
1536597420,2,28
1536597421,2,41
1536597422,4,114
1536597424,16,709
1536597425,3,119
1536597426,3,537
1536597427,1,91
1536597429,2,48
1536597430,4,128
1536597431,2,48
1536597432,4,307
1536597434,3,392
1536597435,2,97
1536597436,2,42
1536597437,3,103
1536597438,1,21
1536597439,3,161
1536597440,3,307
1536597442,1,22
1536597443,6,151
1536597444,1,21
1536597445,1,23
1536597446,2,53
1536597447,3,98
1536597448,1,24
1536597449,14,234
1536597450,2,81
1536597452,5,108
1536597454,13,885
1536597455,2,52
1536597456,4,102
1536597457,2,46
1536597458,3,78
1536597459,3,166
1536597461,4,555
1536597462,4,275
1536597463,1,21
1536597464,2,57
1536597466,4,245
1536597467,3,216
1536597468,2,54
1536597469,3,263
1536597471,3,542
1536597472,7,228
1536597473,2,50
1536597474,3,68
1536597475,1,24
1536597477,1,33
1536597478,3,73
1536597479,3,294
1536597480,6,324
1536597481,1,27
1536597483,4,154
1536597484,1,21
1536597485,3,359
1536597486,4,215
1536597488,7,160
1536597489,2,60
1536597490,2,65
1536597491,4,162
1536597492,1,276
1536597494,1,216
1536597495,3,82
1536597496,1,29
1536597497,3,60
1536597498,3,101
1536597499,2,39
1536597501,15,1097
1536597502,1,19
1536597503,2,43
1536597505,7,328
1536597506,3,54
1536597507,6,194
1536597508,3,65
1536597509,1,37
1536597510,1,36
1536597511,1,27
1536597512,1,20
1536597514,3,126
1536597515,1,278
1536597516,2,321
1536597518,13,839
1536597520,3,395
1536597521,3,136
1536597522,3,86
1536597523,2,47
1536597524,2,336
1536597526,4,281
1536597527,3,64
1536597528,4,112
1536597529,7,351
1536597531,17,668
1536597532,1,41
1536597534,4,495
1536597535,3,319
1536597536,3,175
1536597537,1,23
1536597539,1,99
1536597540,1,40
1536597541,1,34
1536597542,1,29
1536597543,2,82
1536597544,3,167
1536597546,4,649
1536597547,4,241
1536597549,14,696
1536597550,2,45
1536597552,16,1140
1536597554,12,439
1536597555,1,23
1536597556,1,322
1536597558,3,572
1536597559,2,69
1536597560,2,49
1536597561,4,343
1536597563,3,232
1536597565,15,1031
1536597566,7,291
1536597567,6,146
1536597568,1,15
1536597569,4,105
1536597571,1,279
1536597572,2,31
1536597573,1,18
1536597574,1,34
1536597575,1,46
1536597576,6,124
1536597577,1,25
1536597578,2,41
1536597580,2,67
1536597581,2,225
1536597582,5,74
1536597583,3,150
1536597584,2,247
1536597585,1,24
1536597587,3,598
1536597588,4,138
1536597590,5,457
1536597591,3,309
1536597592,2,203
1536597594,5,273
1536597595,3,152
1536597596,2,126
1536597597,4,283
1536597599,3,292
1536597600,4,66
1536597601,1,22
1536597602,4,463
1536597603,2,84
1536597605,3,248
1536597607,17,935
1536597608,3,88
1536597610,12,743
1536597611,3,311
1536597612,3,80
1536597613,2,67
1536597615,5,494
1536597616,1,15
1536597617,3,270
1536597618,4,63
1536597619,2,84
1536597621,2,454
1536597622,2,77
1536597623,3,108
1536597624,2,131
1536597626,12,450
1536597627,3,63
1536597628,3,65
1536597629,4,98
1536597630,1,25
1536597631,2,44
1536597633,4,385
1536597634,2,35
1536597635,3,59
1536597636,1,45
1536597637,2,391
1536597638,4,79
1536597640,1,25
1536597641,1,27
1536597642,5,69
1536597643,2,36
1536597645,14,962
1536597647,4,415
1536597648,3,332
1536597649,4,92
1536597650,2,46
1536597652,4,395
1536597653,3,261
1536597654,2,48
1536597655,1,207
1536597657,2,262
1536597658,1,30
1536597659,3,132
1536597660,11,668
1536597662,4,210
1536597663,5,351
1536597664,3,122
1536597665,1,61
1536597666,4,74
1536597668,5,156
1536597669,1,27
1536597671,15,636
1536597672,2,307
1536597674,7,790
1536597675,2,52
1536597676,3,347
1536597677,6,240
1536597679,2,54
1536597680,1,7
1536597681,3,70
1536597682,4,322
1536597683,2,48
1536597685,5,589
1536597686,5,440
1536597688,1,208
1536597689,2,50
1536597690,1,239
1536597691,5,280
1536597693,7,895
1536597694,2,68
1536597696,3,408
1536597697,4,157
1536597698,4,235
1536597699,2,54
1536597700,3,183
1536597702,1,15
1536597703,2,240
1536597704,3,137
1536597705,2,63
1536597706,7,97
1536597707,1,21
1536597708,3,48
1536597710,3,625
1536597711,5,167
1536597712,1,31
1536597713,1,33
1536597714,1,22
1536597716,6,364
1536597717,5,254
1536597718,1,24
1536597719,3,41
1536597720,1,19
1536597722,4,294
1536597723,3,373
1536597724,3,197
1536597726,5,492
1536597727,2,78
1536597728,4,127
1536597729,1,15
1536597730,4,68
1536597732,4,297
1536597733,3,107
1536597734,1,24
1536597735,1,24
1536597736,2,209
1536597738,16,822
1536597739,1,24
