timestamp,kw_lengh,took_ms
1529603818,16,1964
1529603821,13,1786
1529603824,12,2248
1529603826,7,955
1529603829,14,2211
1529603831,7,1128
1529603835,12,2267
1529603837,11,1478
1529603840,14,1641
1529603842,13,1579
1529603844,14,964
1529603846,7,775
1529603848,7,653
1529603850,13,1045
1529603853,13,1602
1529603855,11,1415
1529603857,13,927
1529603860,15,1801
1529603862,12,1439
1529603864,11,1020
1529603867,14,1822
1529603870,16,2173
1529603873,13,1593
1529603877,16,2786
1529603880,17,2230
1529603883,14,2050
1529603886,14,1947
1529603889,13,1807
1529603891,13,1490
1529603895,15,2527
1529603898,16,2589
1529603901,12,1187
1529603903,11,1143
1529603906,17,2142
1529603909,12,1984
1529603912,17,1731
1529603914,16,1668
1529603917,13,1722
1529603920,11,1681
1529603923,12,1838
1529603926,17,2723
1529603928,7,629
1529603930,13,1068
1529603932,11,1323
1529603935,11,1045
1529603937,17,1700
1529603940,16,1361
1529603943,14,1854
1529603945,17,1686
1529603948,16,1465
1529603950,7,804
1529603951,7,863
1529603954,17,1442
1529603957,14,1965
1529603960,16,1920
1529603962,11,983
1529603964,14,1636
1529603967,14,1503
1529603970,13,1935
1529603973,13,2274
1529603977,17,2298
1529603979,14,1637
1529603982,11,1552
1529603985,14,1929
1529603987,11,1510
1529603990,17,1791
1529603992,15,1333
1529603995,12,1491
1529603997,15,1582
1529604000,16,1973
1529604004,17,2386
1529604007,17,2117
1529604010,17,1742
1529604012,7,747
1529604014,12,1460
1529604018,16,2821
1529604021,14,2072
1529604023,7,1036
1529604026,15,1562
1529604028,15,1744
1529604030,7,877
1529604032,7,836
1529604034,13,1318
1529604038,15,2167
1529604041,17,2296
1529604044,14,1849
1529604046,17,1494
1529604049,17,1397
1529604052,16,2014
1529604054,13,1334
1529604056,17,1284
1529604059,15,1686
1529604061,7,1030
1529604064,15,1703
1529604066,12,1314
1529604070,16,2414
1529604072,7,1016
1529604074,12,1248
1529604077,13,1607
1529604079,15,1428
1529604081,13,1409
1529604084,11,1586
1529604087,12,1561
1529604089,12,1590
1529604091,14,887
1529604095,17,3095
1529604097,7,718
1529604100,17,1967
1529604102,7,597
1529604105,13,2123
1529604108,13,2055
1529604110,7,639
1529604112,7,1306
1529604114,14,1623
1529604117,7,1461
1529604119,14,1488
1529604122,14,1805
1529604125,17,2144
1529604129,16,2087
1529604131,15,1601
1529604133,7,1039
1529604136,12,2056
1529604139,17,1819
1529604141,7,836
1529604143,13,1384
1529604146,11,1548
1529604149,14,1925
1529604151,7,813
1529604153,17,1429
1529604156,14,1791
1529604159,15,1704
1529604163,15,3093
1529604166,11,2057
1529604167,7,543
1529604170,15,1416
1529604172,7,1023
1529604175,11,1894
1529604178,14,1717
1529604181,16,1971
1529604183,11,1166
1529604185,7,1466
1529604188,14,1591
1529604191,7,2101
1529604193,11,1125
1529604195,12,1117
1529604197,7,1134
1529604200,13,1806
1529604203,14,1345
1529604205,12,1114
1529604207,14,1125
1529604209,13,1289
1529604212,17,2151
1529604214,7,581
1529604216,11,1458
1529604218,12,973
1529604220,12,1051
1529604223,12,1173
1529604224,7,570
1529604226,13,560
1529604228,17,1522
1529604231,16,1446
1529604233,11,820
1529604234,7,573
1529604237,13,1521
1529604240,15,2326
1529604243,16,1806
1529604245,7,612
1529604246,11,635
1529604249,13,1336
1529604251,14,1224
1529604253,11,775
1529604255,17,1316
1529604257,7,780
1529604259,15,1770
1529604262,14,1781
1529604264,15,968
1529604267,17,1595
1529604269,16,1309
1529604271,16,1212
1529604273,13,971
1529604276,15,1099
1529604277,7,766
1529604279,7,781
1529604281,13,917
1529604284,17,1576
1529604286,13,1098
1529604287,14,384
1529604289,11,855
1529604291,16,1032
1529604293,17,1331
1529604295,12,777
1529604297,12,994
1529604299,7,375
