timestamp,kw_lengh,took_ms
1520969439,11,1660
1520969441,14,1662
1520969442,16,1169
1520969443,7,1229
1520969444,15,767
1520969444,7,235
1520969445,17,970
1520969448,16,2303
1520969448,7,779
1520969450,13,1510
1520969452,11,1721
1520969454,12,1842
1520969455,13,1629
1520969456,11,404
1520969457,12,993
1520969458,16,1440
1520969460,17,1886
1520969461,13,1194
1520969463,16,1569
1520969465,11,2210
1520969466,7,857
1520969467,16,1306
1520969468,14,471
1520969468,7,339
1520969469,7,993
1520969470,14,1140
1520969472,11,1847
1520969474,16,2148
1520969476,11,1618
1520969477,14,1377
1520969479,16,1470
1520969480,11,851
1520969482,17,1952
1520969483,7,836
1520969484,13,1283
1520969485,11,884
1520969487,17,1678
1520969488,14,982
1520969489,16,1232
1520969491,14,2614
1520969493,13,1229
1520969493,17,656
1520969494,17,662
1520969495,17,1385
1520969496,7,797
1520969497,13,510
1520969498,13,692
1520969499,16,1416
1520969500,12,1299
1520969501,7,299
1520969501,7,302
1520969502,16,779
1520969503,12,1529
1520969504,13,949
1520969506,13,1317
1520969507,16,1759
1520969509,15,1947
1520969511,17,1759
1520969513,17,1359
1520969514,14,1712
1520969515,15,806
1520969518,16,2822
1520969519,15,1158
1520969521,17,1789
1520969522,7,565
1520969523,15,1638
1520969524,15,984
1520969526,16,1383
1520969528,16,2334
1520969529,11,940
1520969530,13,1192
1520969531,14,1218
1520969533,16,1814
1520969535,15,1292
1520969536,13,918
1520969537,15,1158
1520969538,15,1180
1520969540,14,1943
1520969541,16,1414
1520969543,16,1534
1520969544,14,1356
1520969545,7,560
1520969547,11,1764
1520969549,15,1979
1520969550,15,1402
1520969552,15,1519
1520969553,16,920
1520969553,11,944
1520969556,17,2496
1520969557,7,810
1520969558,16,987
1520969559,17,1551
1520969560,11,697
1520969561,13,952
1520969562,13,1235
1520969564,17,1167
1520969565,15,1168
1520969565,11,337
1520969567,15,1730
1520969568,17,1034
1520969569,14,1419
1520969570,7,842
1520969571,16,1140
1520969574,15,2130
1520969575,7,1017
1520969576,11,1801
1520969577,7,887
1520969579,12,1209
1520969580,15,1176
1520969581,17,1441
1520969582,11,1075
1520969585,16,2565
1520969587,15,1836
1520969587,7,666
1520969589,17,1374
1520969590,13,898
1520969591,11,943
1520969592,16,835
1520969593,13,1046
1520969593,11,707
1520969595,12,1281
1520969596,16,1728
1520969598,16,1085
1520969598,7,548
1520969601,15,2876
1520969604,17,2848
1520969606,14,1977
1520969609,12,3083
1520969611,12,1595
1520969612,7,1847
1520969613,7,342
1520969614,12,1539
1520969616,17,1462
1520969617,16,1199
1520969619,13,1771
1520969621,15,2289
1520969623,12,1295
1520969624,15,1058
1520969624,12,633
1520969625,7,668
1520969626,14,844
1520969626,11,516
1520969628,17,1759
1520969630,16,2033
1520969632,12,1396
1520969632,7,769
1520969634,15,1117
1520969634,15,806
1520969636,17,1486
1520969637,15,1362
1520969638,14,773
1520969639,16,1359
1520969640,7,597
1520969641,7,808
1520969643,12,2536
1520969644,7,436
1520969645,12,986
1520969646,14,1215
1520969647,11,874
1520969648,7,394
1520969649,13,1258
1520969650,11,1110
1520969651,7,1513
1520969652,7,360
1520969653,13,1324
1520969654,13,1037
1520969654,7,184
1520969656,14,1862
1520969657,7,644
1520969658,15,883
1520969659,16,631
1520969660,12,1219
1520969661,17,1339
1520969663,17,1568
1520969665,14,2250
1520969666,12,1118
1520969667,15,860
1520969668,11,772
1520969669,14,1260
1520969672,17,2457
1520969672,16,915
1520969674,13,1605
1520969675,16,1083
1520969677,16,2096
1520969678,12,518
1520969679,16,1480
1520969681,15,1455
1520969684,17,3375
1520969686,17,1199
1520969688,17,2245
1520969689,15,1426
1520969690,14,544
1520969691,14,1006
1520969691,13,511
1520969692,7,267
1520969693,14,1201
1520969693,7,565
1520969695,15,1371
1520969696,15,1023
1520969698,15,1763
1520969699,16,1509
1520969702,15,2223
1520969702,7,222
1520969703,11,833
1520969704,14,924
1520969705,11,968
1520969706,12,1322
1520969708,17,1896
1520969709,13,1278
1520969710,14,1389
1520969712,11,1143
1520969713,11,1425
1520969715,15,1523
1520969716,15,1586
1520969717,16,951
1520969719,17,1296
1520969720,7,1366
1520969722,15,2461
1520969724,16,1081
1520969725,15,1510
1520969727,17,1816
