mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1521500656388,0.867280,0.107612,0.052562,0.094488,0.905672,1.008015,0.806412,0.908138,0.785471,0.108474,0.042387,0.085808,15123109.704245,2591571.519451,965654.100845,1621275.441121
1521500656488,0.868594,0.104987,0.051248,0.094488,0.905672,1.007398,0.806412,0.908138,0.787851,0.105764,0.041327,0.085808,15123109.782410,2591571.530637,965654.107909,1621275.449732
1521500656588,0.871222,0.107612,0.051248,0.094488,0.905672,1.008015,0.807028,0.908138,0.789041,0.108474,0.041359,0.085808,15123109.860682,2591571.541645,965654.114886,1621275.458331
1521500656688,0.871222,0.104987,0.052562,0.094488,0.905672,1.007398,0.807645,0.908138,0.789041,0.105764,0.042452,0.085808,15123109.939029,2591571.552858,965654.122433,1621275.466935
1521500656788,0.852825,0.104987,0.123522,0.094488,0.905672,1.007398,0.807028,0.908138,0.772380,0.105764,0.099686,0.085808,15123110.017333,2591571.564116,965654.129804,1621275.475536
1521500656889,0.886991,0.293963,0.060447,0.094488,0.906289,1.008631,0.807645,0.908755,0.803870,0.296501,0.048820,0.085867,15123110.096611,2591571.577726,965654.136802,1621275.484151
1521500656989,0.902760,0.461942,0.063075,0.097113,0.906905,1.008631,0.810727,0.909371,0.818717,0.465929,0.051137,0.088312,15123110.176751,2591571.598292,965654.143082,1621275.492799
1521500657089,0.881735,0.107612,0.055191,0.094488,0.906289,1.008015,0.807028,0.908138,0.799106,0.108474,0.044540,0.085808,15123110.256377,2591571.612597,965654.147839,1621275.501425
1521500657189,0.875164,0.102362,0.052562,0.094488,0.905672,1.007398,0.806412,0.908138,0.792612,0.103120,0.042387,0.085808,15123110.335774,2591571.623977,965654.153070,1621275.510032
1521500657289,0.864652,0.104987,0.052562,0.094488,0.906289,1.007398,0.807645,0.908138,0.783624,0.105764,0.042452,0.085808,15123110.415101,2591571.636206,965654.157630,1621275.518643
1521500657389,0.872536,0.107612,0.051248,0.094488,0.905672,1.007398,0.806412,0.907522,0.790232,0.108408,0.041327,0.085750,15123110.494281,2591571.648944,965654.161948,1621275.527253
1521500657490,0.869908,0.104987,0.063075,0.094488,0.905672,1.007398,0.807028,0.907522,0.787851,0.105764,0.050903,0.085750,15123110.573864,2591571.664277,965654.167054,1621275.535872
1521500657590,0.873850,0.808399,0.056505,0.097113,0.906289,1.007398,0.812577,0.908755,0.793151,0.814380,0.045914,0.088252,15123110.653418,2591571.715735,965654.172632,1621275.544538
1521500657690,0.858081,0.107612,0.187911,0.094488,0.905672,1.008015,0.808261,0.908138,0.777140,0.108474,0.151881,0.085808,15123110.732502,2591571.773669,965654.180042,1621275.553310
1521500657790,0.875164,0.104987,0.120894,0.094488,0.905672,1.007398,0.807645,0.908138,0.792612,0.105764,0.098700,0.085808,15123110.811276,2591571.785394,965654.191812,1621275.561980
1521500657890,0.880420,0.118110,0.052562,0.094488,0.905672,1.007398,0.806412,0.908138,0.797372,0.124272,0.042387,0.085808,15123110.889800,2591571.796730,965654.203469,1621275.570608
1521500657990,0.879106,0.104987,0.052562,0.094488,0.905672,1.007398,0.807028,0.908138,0.796182,0.105764,0.042387,0.085808,15123110.969011,2591571.808113,965654.209517,1621275.579226
