mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1520969730089,0.840999,0.102362,0.124836,0.091864,0.905672,1.008015,0.807028,0.908138,0.761669,0.103183,0.100746,0.083425,14718661.169390,2536683.911882,943671.548882,1577085.297819
1520969730189,0.838371,0.102362,0.124836,0.091864,0.905672,1.007398,0.807028,0.908138,0.760997,0.103120,0.101884,0.083425,14718661.245533,2536683.922457,943671.559125,1577085.306179
1520969730289,0.833114,0.102362,0.165572,0.091864,0.905672,1.007398,0.806412,0.908138,0.754528,0.103120,0.133519,0.083425,14718661.322826,2536683.933786,943671.569638,1577085.314565
1520969730389,0.909330,0.391076,0.109067,0.094488,0.907522,1.007398,0.809494,0.911221,0.827622,0.401902,0.092826,0.086100,14718661.402470,2536683.949729,943671.580837,1577085.322969
1520969730489,0.865966,0.115486,0.145861,0.091864,0.906289,1.007398,0.807645,0.908755,0.784815,0.116340,0.117804,0.083481,14718661.481461,2536683.963564,943671.591228,1577085.331364
1520969730589,0.838371,0.102362,0.126150,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.100746,0.083425,14718661.557800,2536683.974262,943671.601514,1577085.339731
1520969730689,0.846255,0.107612,0.131406,0.091864,0.905672,1.008015,0.807028,0.908138,0.766429,0.108474,0.106048,0.083425,14718661.634034,2536683.984917,943671.611675,1577085.348109
1520969730790,0.858081,0.115486,0.135348,0.091864,0.906289,1.008015,0.807028,0.908138,0.781242,0.116411,0.110375,0.083425,14718661.710338,2536683.995544,943671.622341,1577085.356476
1520969730890,0.865966,0.115486,0.119580,0.091864,0.905672,1.007398,0.808261,0.908755,0.784281,0.116340,0.096651,0.083481,14718661.788108,2536684.007041,943671.633092,1577085.364869
1520969730990,0.873850,0.120735,0.144547,0.091864,0.906289,1.008015,0.807028,0.908138,0.791960,0.121703,0.116653,0.083425,14718661.867661,2536684.022588,943671.643867,1577085.373281
1520969731090,0.839685,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.097490,0.083425,14718661.943971,2536684.033221,943671.653630,1577085.381663
1520969731190,0.844941,0.102362,0.120894,0.091864,0.905672,1.008015,0.806412,0.908138,0.766951,0.103183,0.097490,0.083425,14718662.020055,2536684.043672,943671.663366,1577085.390031
1520969731290,0.838371,0.102362,0.122208,0.091864,0.905672,1.008015,0.807028,0.908138,0.759289,0.103183,0.098625,0.083425,14718662.096361,2536684.054229,943671.673077,1577085.398406
1520969731390,0.838371,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.097490,0.083425,14718662.172425,2536684.064781,943671.682901,1577085.406768
1520969731490,0.838371,0.102362,0.120894,0.091864,0.905672,1.007398,0.807645,0.908138,0.759289,0.103120,0.097639,0.083425,14718662.248680,2536684.075327,943671.692743,1577085.415138
1520969731590,0.842313,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.764049,0.103120,0.097565,0.083425,14718662.324859,2536684.085782,943671.702578,1577085.423498
1520969731690,0.846255,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.766429,0.103120,0.097565,0.083425,14718662.401031,2536684.096217,943671.712400,1577085.431854
1520969731790,0.839685,0.102362,0.124836,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.100669,0.083425,14718662.477316,2536684.106728,943671.722363,1577085.440220
1520969731891,0.838371,0.102362,0.124836,0.091864,0.905672,1.008015,0.806412,0.908138,0.759289,0.103183,0.099609,0.083425,14718662.553354,2536684.117230,943671.732625,1577085.448583
1520969731991,0.864652,0.118110,0.134034,0.091864,0.906289,1.008631,0.807645,0.908138,0.783624,0.119130,0.108252,0.083425,14718662.629656,2536684.127863,943671.743154,1577085.456954
1520969732091,0.842313,0.102362,0.128778,0.091864,0.906289,1.007398,0.807028,0.908138,0.763378,0.103120,0.102867,0.083425,14718662.705771,2536684.138463,943671.753456,1577085.465315
1520969732191,0.889619,0.133858,0.130092,0.094488,0.906905,1.007398,0.808261,0.909988,0.806800,0.134849,0.105148,0.085983,14718662.782729,2536684.149487,943671.763881,1577085.473690
1520969732291,0.850197,0.118110,0.052562,0.091864,0.905672,1.007398,0.806412,0.907522,0.771190,0.118984,0.042387,0.083368,14718662.861931,2536684.163622,943671.771544,1577085.482088
1520969732391,0.846255,0.102362,0.164258,0.091864,0.905672,1.007398,0.806412,0.908138,0.766429,0.103120,0.132459,0.083425,14718662.940829,2536684.175945,943671.782754,1577085.490467
1520969732491,0.834428,0.102362,0.122208,0.091864,0.905672,1.007398,0.806412,0.908138,0.755718,0.103120,0.098550,0.083425,14718663.017054,2536684.186557,943671.792734,1577085.498830
1520969732591,0.835742,0.102362,0.119580,0.094488,0.906289,1.007398,0.807645,0.908138,0.757424,0.103120,0.096578,0.085808,14718663.093155,2536684.197015,943671.802379,1577085.507200
1520969732691,0.847569,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.767620,0.103120,0.096430,0.083425,14718663.169538,2536684.207524,943671.812026,1577085.515558
1520969732791,0.844941,0.102362,0.118265,0.091864,0.905672,1.008015,0.807028,0.908138,0.765239,0.103183,0.095444,0.083425,14718663.245842,2536684.217955,943671.821668,1577085.523924
1520969732891,0.833114,0.102362,0.119580,0.094488,0.905672,1.007398,0.807028,0.908138,0.754528,0.103120,0.096504,0.085808,14718663.322086,2536684.228383,943671.831146,1577085.532282
1520969732991,0.837057,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.758099,0.103120,0.097565,0.083425,14718663.398256,2536684.238906,943671.840870,1577085.540647
1520969733092,0.835742,0.102362,0.120894,0.091864,0.905672,1.008015,0.807028,0.908138,0.756909,0.103183,0.097565,0.083425,14718663.474371,2536684.249428,943671.850593,1577085.549006
1520969733192,0.847569,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.767620,0.103120,0.097565,0.083425,14718663.550391,2536684.259854,943671.860308,1577085.557361
1520969733292,0.835742,0.102362,0.119580,0.091864,0.905672,1.008015,0.806412,0.908138,0.756909,0.103183,0.096430,0.083425,14718663.626561,2536684.270295,943671.870013,1577085.565723
1520969733392,0.838371,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.096430,0.083425,14718663.702912,2536684.280769,943671.879727,1577085.574084
1520969733492,0.837057,0.102362,0.119580,0.091864,0.905672,1.008015,0.807028,0.908138,0.758099,0.103183,0.096504,0.083425,14718663.779288,2536684.291398,943671.889828,1577085.582453
1520969733592,0.839685,0.102362,0.122208,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.098625,0.083425,14718663.855386,2536684.301848,943671.899552,1577085.590809
1520969733692,0.839685,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908755,0.760479,0.103120,0.096430,0.083481,14718663.931599,2536684.312286,943671.909274,1577085.599174
1520969733792,0.844941,0.102362,0.119580,0.091864,0.905672,1.008015,0.806412,0.908138,0.762859,0.103183,0.096430,0.083425,14718664.007865,2536684.322702,943671.918983,1577085.607531
1520969733892,0.840999,0.102362,0.119580,0.091864,0.906289,1.008015,0.807028,0.908138,0.762187,0.103183,0.096504,0.083425,14718664.084310,2536684.333182,943671.928724,1577085.615901
1520969733992,0.838371,0.102362,0.123522,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.099686,0.083425,14718664.160462,2536684.343714,943671.938560,1577085.624258
1520969734092,0.839685,0.102362,0.127464,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.102867,0.083425,14718664.236612,2536684.354258,943671.948540,1577085.632628
1520969734193,0.839685,0.102362,0.122208,0.091864,0.905672,1.008015,0.806412,0.908138,0.759289,0.103183,0.098550,0.083425,14718664.312632,2536684.364728,943671.958497,1577085.640989
1520969734293,0.842313,0.102362,0.126150,0.091864,0.905672,1.008015,0.807028,0.908138,0.761669,0.103183,0.101806,0.083425,14718664.388686,2536684.375223,943671.968467,1577085.649359
1520969734393,0.856767,0.112861,0.130092,0.091864,0.906289,1.008015,0.808261,0.908138,0.778860,0.113765,0.105148,0.083425,14718664.464776,2536684.385745,943671.978415,1577085.657718
1520969734493,0.838371,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.759806,0.103120,0.097490,0.083425,14718664.540877,2536684.396330,943671.988377,1577085.666078
1520969734593,0.839685,0.102362,0.122208,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.098625,0.083425,14718664.617060,2536684.406881,943671.998381,1577085.674445
1520969734693,0.843627,0.102362,0.123522,0.091864,0.905672,1.007398,0.807028,0.908138,0.764049,0.103120,0.099686,0.083425,14718664.693059,2536684.417355,943672.008391,1577085.682803
1520969734793,0.880420,0.128609,0.128778,0.091864,0.906289,1.007398,0.808261,0.908755,0.797915,0.129560,0.104086,0.083481,14718664.769950,2536684.428361,943672.018526,1577085.691181
1520969734893,0.877792,0.123360,0.140604,0.094488,0.906289,1.008015,0.807645,0.908755,0.793802,0.124348,0.113558,0.085867,14718664.848975,2536684.441168,943672.025911,1577085.699560
1520969734993,0.839685,0.104987,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.105764,0.096430,0.083425,14718664.927426,2536684.453088,943672.036815,1577085.707939
1520969735093,0.842313,0.102362,0.116951,0.091864,0.905672,1.007398,0.806412,0.908138,0.762859,0.103120,0.093251,0.083425,14718665.004047,2536684.463815,943672.046501,1577085.716302
1520969735193,0.838371,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.097490,0.083425,14718665.080296,2536684.474334,943672.056229,1577085.724671
1520969735294,0.839685,0.102362,0.122208,0.091864,0.906289,1.008015,0.807645,0.908138,0.760479,0.103183,0.099762,0.083425,14718665.156345,2536684.484847,943672.066025,1577085.733030
1520969735394,0.854139,0.102362,0.122208,0.091864,0.905672,1.007398,0.807028,0.908138,0.773570,0.103120,0.098625,0.083425,14718665.232614,2536684.495313,943672.075845,1577085.741397
1520969735494,0.837057,0.102362,0.127464,0.091864,0.905672,1.007398,0.806412,0.908138,0.758099,0.103120,0.101729,0.083425,14718665.308974,2536684.505992,943672.085851,1577085.749760
1520969735594,0.838371,0.102362,0.124836,0.091864,0.905672,1.007398,0.807028,0.908138,0.758099,0.103120,0.101806,0.083425,14718665.385065,2536684.516566,943672.096047,1577085.758130
1520969735694,0.842313,0.102362,0.126150,0.091864,0.905672,1.008015,0.807028,0.908138,0.764049,0.103183,0.101806,0.083425,14718665.461303,2536684.527142,943672.106266,1577085.766490
1520969735794,0.847569,0.104987,0.127464,0.091864,0.905672,1.007398,0.806412,0.908138,0.767620,0.105764,0.102788,0.083425,14718665.538581,2536684.538439,943672.115755,1577085.774858
1520969735894,0.869908,0.118110,0.143233,0.091864,0.906289,1.008015,0.807028,0.908138,0.789579,0.119057,0.115593,0.083425,14718665.617323,2536684.551214,943672.126512,1577085.783241
1520969735994,0.838371,0.102362,0.122208,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.098625,0.083425,14718665.695387,2536684.562894,943672.137264,1577085.791619
1520969736094,0.837057,0.102362,0.116951,0.091864,0.905672,1.007398,0.806412,0.907522,0.759289,0.103120,0.094311,0.083368,14718665.771553,2536684.573428,943672.146878,1577085.799984
1520969736194,0.844941,0.102362,0.119580,0.091864,0.905672,1.008015,0.806412,0.908138,0.764049,0.103183,0.096504,0.083425,14718665.847643,2536684.583860,943672.156498,1577085.808343
1520969736294,0.843627,0.102362,0.120894,0.091864,0.906289,1.007398,0.807028,0.908138,0.764569,0.103120,0.097565,0.083425,14718665.924034,2536684.594369,943672.166017,1577085.816710
1520969736395,0.838371,0.102362,0.120894,0.091864,0.905672,1.008015,0.807028,0.908755,0.758615,0.103183,0.097565,0.083481,14718666.000168,2536684.604841,943672.175748,1577085.825067
1520969736495,0.842313,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.762859,0.103120,0.096430,0.083425,14718666.076393,2536684.615419,943672.185498,1577085.833439
1520969736595,0.855453,0.102362,0.118265,0.091864,0.905672,1.007398,0.806412,0.908138,0.773570,0.103120,0.096430,0.083425,14718666.152503,2536684.625882,943672.195218,1577085.841794
1520969736695,0.843627,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.764049,0.103120,0.096430,0.083425,14718666.228879,2536684.636359,943672.204954,1577085.850157
1520969736795,0.838371,0.102362,0.119580,0.091864,0.905672,1.008015,0.807028,0.908755,0.758099,0.103183,0.097565,0.083481,14718666.305111,2536684.646786,943672.214668,1577085.858514
1520969736895,0.844941,0.102362,0.116951,0.091864,0.905672,1.007398,0.806412,0.908138,0.765239,0.103120,0.094311,0.083425,14718666.381608,2536684.657261,943672.224410,1577085.866881
1520969736995,0.837057,0.102362,0.122208,0.091864,0.905672,1.007398,0.806412,0.908138,0.758099,0.103120,0.098550,0.083425,14718666.457910,2536684.667922,943672.234640,1577085.875246
1520969737095,0.838371,0.102362,0.126150,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.101806,0.083425,14718666.533998,2536684.678474,943672.244656,1577085.883612
1520969737195,0.835742,0.102362,0.123522,0.091864,0.905672,1.007398,0.806412,0.908138,0.756909,0.103120,0.099609,0.083425,14718666.610348,2536684.689068,943672.254680,1577085.891973
1520969737295,0.839685,0.104987,0.120894,0.091864,0.905672,1.006782,0.808261,0.908138,0.760479,0.105699,0.097714,0.083425,14718666.686505,2536684.699598,943672.264708,1577085.900340
1520969737395,0.839685,0.104987,0.123522,0.094488,0.905672,1.007398,0.807645,0.908755,0.759289,0.105764,0.099762,0.085867,14718666.762634,2536684.710135,943672.274789,1577085.908702
1520969737496,0.873850,0.128609,0.136662,0.091864,0.906905,1.008015,0.808878,0.909371,0.791307,0.126994,0.110543,0.083538,14718666.839133,2536684.720965,943672.284939,1577085.917068
1520969737596,0.856767,0.107612,0.124836,0.091864,0.906289,1.008015,0.807645,0.909371,0.776478,0.108474,0.100823,0.083538,14718666.917732,2536684.732466,943672.295280,1577085.925457
1520969737696,0.877792,0.146982,0.141919,0.094488,0.906289,1.009864,0.807645,0.909371,0.795533,0.148432,0.114795,0.085925,14718666.998147,2536684.750560,943672.305502,1577085.933894
1520969737796,0.844941,0.107612,0.119580,0.091864,0.906289,1.008015,0.807028,0.908138,0.765760,0.108474,0.096504,0.083425,14718667.075612,2536684.761882,943672.316261,1577085.942277
1520969737896,0.838371,0.107612,0.120894,0.091864,0.905672,1.008015,0.807028,0.908138,0.758099,0.108474,0.097565,0.083425,14718667.151794,2536684.772339,943672.325990,1577085.950644
1520969737996,0.838371,0.107612,0.123522,0.091864,0.906289,1.008015,0.807028,0.908138,0.759806,0.108474,0.099686,0.083425,14718667.228153,2536684.782885,943672.335702,1577085.959018
1520969738096,0.842313,0.107612,0.122208,0.091864,0.905672,1.008015,0.806412,0.908138,0.761669,0.108474,0.099686,0.083425,14718667.304234,2536684.793433,943672.345505,1577085.967382
1520969738196,0.838371,0.104987,0.120894,0.091864,0.906289,1.008015,0.807028,0.908138,0.759806,0.105828,0.097565,0.083425,14718667.380360,2536684.803894,943672.355299,1577085.975754
1520969738296,0.842313,0.107612,0.123522,0.091864,0.905672,1.007398,0.806412,0.908138,0.762859,0.108408,0.098550,0.083425,14718667.456527,2536684.814356,943672.365092,1577085.984114
1520969738396,0.839685,0.104987,0.124836,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.105764,0.100746,0.083425,14718667.532851,2536684.824842,943672.374901,1577085.992485
1520969738496,0.842313,0.104987,0.127464,0.091864,0.906289,1.008015,0.807028,0.908138,0.763378,0.105828,0.102867,0.083425,14718667.609186,2536684.835479,943672.384825,1577086.000848
1520969738597,0.839685,0.104987,0.127464,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.105764,0.102867,0.083425,14718667.685289,2536684.846014,943672.394977,1577086.009219
1520969738697,0.838371,0.104987,0.127464,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.105764,0.102867,0.083425,14718667.761333,2536684.856508,943672.405102,1577086.017581
1520969738797,0.856767,0.120735,0.128778,0.091864,0.906905,1.007398,0.807645,0.909988,0.769856,0.121628,0.104007,0.083481,14718667.837564,2536684.867127,943672.415577,1577086.025952
1520969738897,0.881735,0.115486,0.131406,0.091864,0.905672,1.008015,0.807645,0.908755,0.799752,0.116411,0.106129,0.083481,14718667.914588,2536684.878292,943672.425923,1577086.034334
1520969738997,0.858081,0.115486,0.137976,0.091864,0.906289,1.008015,0.807645,0.908138,0.780051,0.116411,0.111351,0.083425,14718667.993865,2536684.892277,943672.434720,1577086.042730
1520969739097,0.846255,0.107612,0.118265,0.091864,0.905672,1.008015,0.807028,0.908138,0.766429,0.108474,0.095444,0.083425,14718668.072188,2536684.904168,943672.446200,1577086.051117
1520969739197,0.835742,0.102362,0.119580,0.091864,0.905672,1.007398,0.807028,0.908138,0.756909,0.103120,0.096430,0.083425,14718668.148297,2536684.914625,943672.455826,1577086.059482
1520969739297,0.844941,0.102362,0.118265,0.091864,0.905672,1.008015,0.806412,0.908138,0.765239,0.103183,0.095371,0.083425,14718668.224484,2536684.925087,943672.465496,1577086.067854
1520969739397,0.835742,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.756909,0.105764,0.096430,0.083425,14718668.300910,2536684.935665,943672.475090,1577086.076220
1520969739497,0.839685,0.102362,0.119580,0.091864,0.905672,1.008015,0.807028,0.908138,0.760479,0.103183,0.096504,0.083425,14718668.377160,2536684.946285,943672.484838,1577086.084588
1520969739597,0.842313,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.762859,0.103120,0.097490,0.083425,14718668.453202,2536684.956746,943672.494556,1577086.092947
1520969739698,0.838371,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.096430,0.083425,14718668.529399,2536684.967189,943672.504271,1577086.101313
1520969739798,0.855453,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.774760,0.103120,0.096430,0.083425,14718668.605560,2536684.977642,943672.513995,1577086.109670
1520969739898,0.837057,0.102362,0.119580,0.091864,0.905672,1.007398,0.807645,0.908138,0.758099,0.103120,0.096578,0.083425,14718668.681796,2536684.988116,943672.523724,1577086.118036
1520969739998,0.842313,0.102362,0.122208,0.091864,0.905672,1.007398,0.806412,0.908138,0.762859,0.103120,0.098550,0.083425,14718668.758006,2536684.998609,943672.533466,1577086.126397
1520969740098,0.834428,0.102362,0.119580,0.091864,0.906289,1.008015,0.806412,0.908138,0.757424,0.103183,0.096430,0.083425,14718668.834357,2536685.009247,943672.543894,1577086.134767
1520969740198,0.839685,0.102362,0.126150,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.101806,0.083425,14718668.910414,2536685.019754,943672.553901,1577086.143131
1520969740298,0.835742,0.102362,0.124836,0.091864,0.905672,1.007398,0.808261,0.908138,0.756909,0.103120,0.100900,0.083425,14718668.986483,2536685.030231,943672.563947,1577086.151499
1520969740398,0.837057,0.102362,0.122208,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.098625,0.083425,14718669.062497,2536685.040759,943672.573966,1577086.159866
1520969740498,0.838371,0.102362,0.127464,0.091864,0.906289,1.007398,0.807645,0.908138,0.759806,0.103120,0.102946,0.083425,14718669.138769,2536685.051356,943672.584049,1577086.168231
1520969740598,0.839685,0.102362,0.126150,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.101806,0.083425,14718669.214916,2536685.061898,943672.594158,1577086.176603
1520969740698,0.867280,0.118110,0.135348,0.091864,0.905672,1.007398,0.807028,0.908138,0.780711,0.116340,0.109230,0.083425,14718669.292011,2536685.073089,943672.604496,1577086.184981
1520969740798,0.869908,0.120735,0.135348,0.091864,0.906289,1.008015,0.808878,0.908138,0.788388,0.121703,0.109480,0.083425,14718669.371234,2536685.086332,943672.615661,1577086.193377
1520969740899,0.835742,0.102362,0.119580,0.091864,0.906289,1.008015,0.807028,0.908755,0.756909,0.103183,0.096504,0.083481,14718669.447382,2536685.096891,943672.625328,1577086.201741
1520969740999,0.847569,0.104987,0.123522,0.091864,0.906289,1.008015,0.807028,0.908755,0.768142,0.105828,0.099686,0.083481,14718669.523600,2536685.107416,943672.635048,1577086.210115
1520969741099,0.842313,0.102362,0.119580,0.091864,0.905672,1.008015,0.806412,0.908755,0.760479,0.103183,0.096430,0.083481,14718669.600352,2536685.118084,943672.644667,1577086.218481
1520969741199,0.835742,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.756909,0.103120,0.096430,0.083425,14718669.676421,2536685.128574,943672.654456,1577086.226854
1520969741299,0.839685,0.102362,0.119580,0.091864,0.905672,1.008015,0.807028,0.908138,0.760479,0.103183,0.096504,0.083425,14718669.752433,2536685.139013,943672.664234,1577086.235218
1520969741399,0.843627,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.764049,0.103120,0.097565,0.083425,14718669.828683,2536685.149461,943672.674040,1577086.243587
1520969741499,0.844941,0.102362,0.120894,0.091864,0.905672,1.008015,0.807028,0.908755,0.764049,0.103183,0.098625,0.083481,14718669.904893,2536685.159993,943672.683859,1577086.251958
1520969741599,0.856767,0.102362,0.120894,0.091864,0.906289,1.008015,0.807645,0.908755,0.775950,0.103183,0.097639,0.085867,14718669.981071,2536685.170523,943672.693665,1577086.260330
1520969741699,0.840999,0.102362,0.126150,0.091864,0.905672,1.008015,0.807645,0.908755,0.761669,0.103183,0.101884,0.083481,14718670.057423,2536685.181069,943672.703794,1577086.268703
1520969741799,0.842313,0.102362,0.127464,0.091864,0.905672,1.008015,0.806412,0.908138,0.762859,0.103183,0.101729,0.083425,14718670.133635,2536685.191646,943672.714257,1577086.277072
1520969741899,0.838371,0.102362,0.127464,0.091864,0.905672,1.008015,0.807645,0.908755,0.759289,0.103183,0.102946,0.083481,14718670.209754,2536685.202145,943672.724457,1577086.285445
1520969742000,0.842313,0.102362,0.124836,0.091864,0.905672,1.008015,0.807028,0.908755,0.762859,0.103183,0.099686,0.083481,14718670.286059,2536685.212785,943672.734736,1577086.293814
1520969742100,0.855453,0.102362,0.126150,0.091864,0.905672,1.007398,0.807028,0.908138,0.774760,0.103120,0.101806,0.083425,14718670.364318,2536685.224299,943672.745429,1577086.302203
1520969742200,0.872536,0.120735,0.140604,0.091864,0.906289,1.008015,0.807028,0.908755,0.791960,0.124348,0.111351,0.083481,14718670.443948,2536685.239140,943672.756454,1577086.310606
1520969742300,0.839685,0.102362,0.122208,0.091864,0.905672,1.008015,0.806412,0.908755,0.760479,0.103183,0.098550,0.083481,14718670.520342,2536685.249798,943672.766308,1577086.318990
1520969742400,0.838371,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.097565,0.083425,14718670.596497,2536685.260296,943672.776032,1577086.327363
1520969742500,0.839685,0.102362,0.119580,0.091864,0.905672,1.007398,0.807028,0.908755,0.760479,0.103120,0.096504,0.083481,14718670.672750,2536685.270870,943672.785877,1577086.335739
1520969742600,0.839685,0.102362,0.120894,0.091864,0.905672,1.008015,0.806412,0.908755,0.760479,0.103183,0.097565,0.083481,14718670.748894,2536685.281427,943672.795691,1577086.344108
1520969742700,0.838371,0.102362,0.127464,0.091864,0.906289,1.008015,0.807645,0.908755,0.759806,0.103183,0.102946,0.083481,14718670.825204,2536685.292012,943672.805777,1577086.352489
1520969742800,0.838371,0.102362,0.124836,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.100746,0.083425,14718670.901318,2536685.302549,943672.816030,1577086.360855
1520969742900,0.873850,0.123360,0.136662,0.091864,0.905672,1.008015,0.808261,0.908755,0.791422,0.124348,0.110459,0.083481,14718670.977741,2536685.313282,943672.826374,1577086.369238
1520969743000,0.864652,0.115486,0.145861,0.091864,0.906289,1.008015,0.806412,0.908755,0.786006,0.116411,0.117624,0.083481,14718671.056787,2536685.326369,943672.837316,1577086.377633
1520969743101,0.837057,0.102362,0.119580,0.091864,0.905672,1.007398,0.807028,0.908138,0.758099,0.103120,0.096504,0.083425,14718671.133682,2536685.337325,943672.847461,1577086.386012
1520969743201,0.839685,0.102362,0.120894,0.091864,0.905672,1.008015,0.806412,0.908138,0.760479,0.103183,0.097490,0.083425,14718671.209777,2536685.347786,943672.857109,1577086.394381
1520969743301,0.838371,0.102362,0.123522,0.091864,0.905672,1.008015,0.806412,0.908138,0.759289,0.103183,0.099609,0.083425,14718671.285909,2536685.358319,943672.866945,1577086.402755
1520969743401,0.838371,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.097490,0.083425,14718671.361989,2536685.368769,943672.876775,1577086.411114
1520969743501,0.847569,0.102362,0.122208,0.091864,0.905672,1.008015,0.806412,0.908138,0.766429,0.103183,0.097490,0.083425,14718671.438304,2536685.379328,943672.886634,1577086.419473
1520969743601,0.837057,0.102362,0.127464,0.091864,0.906289,1.008015,0.807028,0.908755,0.758615,0.103183,0.102867,0.083481,14718671.514563,2536685.389966,943672.896653,1577086.427849
1520969743701,0.839685,0.102362,0.126150,0.091864,0.905672,1.008015,0.807028,0.908755,0.760479,0.103183,0.101806,0.083481,14718671.590684,2536685.400501,943672.906894,1577086.436222
1520969743801,0.838371,0.102362,0.126150,0.091864,0.905672,1.008015,0.806412,0.908138,0.759289,0.103183,0.101729,0.083425,14718671.666878,2536685.411039,943672.917135,1577086.444601
1520969743901,0.856767,0.102362,0.052562,0.091864,0.905672,1.008015,0.807645,0.908755,0.775950,0.103183,0.042452,0.083481,14718671.744771,2536685.422459,943672.927104,1577086.452984
1520969744001,0.881735,0.125984,0.148489,0.094488,0.906289,1.008015,0.807645,0.909371,0.799106,0.126994,0.119926,0.085925,14718671.824096,2536685.435489,943672.935176,1577086.461389
1520969744101,0.839685,0.102362,0.122208,0.091864,0.905672,1.008015,0.807028,0.908755,0.760479,0.103183,0.098625,0.083481,14718671.901985,2536685.447099,943672.946051,1577086.469769
1520969744202,0.842313,0.102362,0.122208,0.091864,0.905672,1.008015,0.806412,0.908755,0.762859,0.103183,0.098550,0.083481,14718671.978207,2536685.457560,943672.955799,1577086.478145
1520969744302,0.834428,0.102362,0.120894,0.091864,0.905672,1.008015,0.806412,0.908138,0.755718,0.103183,0.096430,0.083425,14718672.054387,2536685.468086,943672.965467,1577086.486513
1520969744402,0.835742,0.102362,0.120894,0.091864,0.905672,1.008015,0.806412,0.908138,0.756909,0.103183,0.097490,0.083425,14718672.130594,2536685.478630,943672.975251,1577086.494884
1520969744502,0.839685,0.102362,0.119580,0.091864,0.905672,1.008015,0.807028,0.908755,0.759289,0.103183,0.097565,0.083481,14718672.206732,2536685.489185,943672.985067,1577086.503247
1520969744602,0.840999,0.102362,0.119580,0.091864,0.905672,1.008015,0.807028,0.908755,0.762187,0.103183,0.095444,0.083481,14718672.283016,2536685.499801,943672.994878,1577086.511621
1520969744702,0.838371,0.102362,0.123522,0.091864,0.905672,1.008015,0.807028,0.908755,0.759289,0.103183,0.098625,0.083481,14718672.359181,2536685.510284,943673.004657,1577086.519984
1520969744802,0.840999,0.102362,0.122208,0.091864,0.905672,1.008015,0.807028,0.908138,0.761669,0.103183,0.098625,0.083425,14718672.435432,2536685.520784,943673.014459,1577086.528349
1520969744902,0.837057,0.102362,0.123522,0.091864,0.905672,1.008015,0.806412,0.908755,0.758099,0.103183,0.099609,0.083481,14718672.511551,2536685.531311,943673.024560,1577086.536710
