Linux 5.0.0-31-generic (yong) 	11/21/19 	_x86_64_	(48 CPU)

18:32:04        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:33:04         22      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          0     47.24      0.00     12.10      0.00      0.00     40.66
Average:          2     47.42      0.00     11.55      0.00      0.00     41.03
Average:          4     47.63      0.00     11.40      0.00      0.00     40.97
Average:          6     48.10      0.00     10.71      0.00      0.00     41.19
Average:          8     47.23      0.00     11.51      0.00      0.00     41.27
Average:         10     47.56      0.00     11.04      0.00      0.00     41.40
Average:         12     47.94      0.00     11.20      0.00      0.00     40.86
Average:         14     48.03      0.00     11.02      0.00      0.00     40.95
Average:         16     47.35      0.00     11.16      0.00      0.00     41.49
Average:         18     47.87      0.00     10.95      0.00      0.00     41.18
Average:         20     47.64      0.00     11.27      0.00      0.00     41.09
Average:         22      0.13      0.00      0.03      0.00      0.00     99.83
