  QueueTimes | ServiceTimes | SojournTimes
       6.545 |        0.981 |        7.526
       3.236 |        0.874 |        4.110
       2.991 |        1.855 |        4.846
       4.304 |        1.190 |        5.493
       3.586 |        1.797 |        5.383
       0.156 |        1.122 |        1.278
       0.180 |        0.668 |        0.848
       0.162 |        0.706 |        0.868
       0.506 |        3.093 |        3.599
       0.165 |        1.740 |        1.905
       1.245 |        0.971 |        2.217
       0.172 |        2.217 |        2.388
       0.188 |        1.056 |        1.245
       0.191 |        0.897 |        1.088
       0.773 |        0.799 |        1.572
       0.200 |        2.901 |        3.101
       2.122 |        0.743 |        2.865
       1.518 |        1.951 |        3.469
       2.966 |        1.196 |        4.162
       3.725 |        1.545 |        5.270
       0.180 |        0.978 |        1.158
       0.151 |        2.075 |        2.226
       1.391 |        2.505 |        3.896
       2.909 |        2.185 |        5.094
       0.706 |        0.712 |        1.417
       0.187 |        1.163 |        1.350
       1.303 |        1.748 |        3.050
       2.732 |        1.725 |        4.456
       2.314 |        1.727 |        4.041
       0.987 |        0.639 |        1.627
       0.638 |        3.599 |        4.237
       4.089 |        2.487 |        6.576
       2.801 |        1.696 |        4.497
       0.188 |        2.368 |        2.556
       1.951 |        0.882 |        2.833
       1.521 |        0.691 |        2.212
       0.189 |        1.190 |        1.379
       0.195 |        1.076 |        1.271
       0.177 |        0.656 |        0.833
       0.187 |        2.750 |        2.938
       0.191 |        4.001 |        4.192
       0.135 |        2.375 |        2.509
       1.816 |        2.342 |        4.159
       2.161 |        2.921 |        5.082
       3.869 |        0.635 |        4.504
       4.292 |        5.080 |        9.372
       7.296 |        0.778 |        8.073
       5.036 |        1.536 |        6.572
       1.056 |        0.832 |        1.888
       0.169 |        1.481 |        1.650
       0.180 |        1.313 |        1.493
       1.197 |        0.777 |        1.974
       0.179 |        3.390 |        3.569
       2.330 |        0.758 |        3.088
       1.818 |        0.611 |        2.429
       0.193 |        1.434 |        1.627
       0.191 |        0.701 |        0.892
       0.364 |        1.029 |        1.393
       0.189 |        2.005 |        2.194
       0.194 |        3.255 |        3.449
       3.315 |        1.115 |        4.430
       0.186 |        1.903 |        2.089
       0.182 |        0.984 |        1.166
       0.169 |        2.691 |        2.860
       1.627 |        1.034 |        2.660
       0.284 |        1.669 |        1.953
       0.156 |        0.833 |        0.988
       0.177 |        2.014 |        2.191
       1.563 |        1.395 |        2.958
       0.182 |        0.889 |        1.071
       0.602 |        1.157 |        1.759
       0.151 |        3.817 |        3.968
       2.662 |        4.293 |        6.955
       4.892 |        0.700 |        5.592
       2.363 |        1.109 |        3.472
       3.355 |        2.634 |        5.990
       0.198 |        0.882 |        1.080
       0.194 |        1.831 |        2.026
       0.600 |        1.391 |        1.991
       1.035 |        1.395 |        2.430
       0.183 |        4.514 |        4.697
       4.135 |        2.532 |        6.667
       6.600 |        0.785 |        7.385
       5.602 |        4.150 |        9.752
       9.644 |        1.529 |       11.173
      10.261 |        2.051 |       12.312
       7.573 |        0.791 |        8.364
       8.361 |        2.298 |       10.659
       8.251 |        1.931 |       10.182
       3.802 |        1.448 |        5.251
       0.192 |        2.277 |        2.469
       1.111 |        3.441 |        4.552
       2.768 |        4.746 |        7.514
       6.641 |        2.470 |        9.111
       7.934 |        2.678 |       10.612
       9.483 |        1.362 |       10.844
       7.762 |        1.049 |        8.811
       8.006 |        1.082 |        9.087
       8.995 |        0.628 |        9.623
       3.152 |        1.591 |        4.743
       4.203 |        0.603 |        4.806
       3.782 |        0.634 |        4.416
       3.479 |        1.791 |        5.270
       5.097 |        1.168 |        6.265
       5.061 |        2.866 |        7.927
       7.333 |        0.714 |        8.047
       1.633 |        2.190 |        3.823
       2.529 |        1.149 |        3.678
       1.300 |        2.434 |        3.734
       2.174 |        0.895 |        3.069
       0.184 |        4.464 |        4.648
       4.320 |        1.581 |        5.901
       4.306 |        1.309 |        5.615
       3.469 |        0.779 |        4.248
       3.808 |        1.277 |        5.086
       4.352 |        2.728 |        7.080
       5.160 |        1.127 |        6.287
       5.423 |        0.963 |        6.386
       4.050 |        2.351 |        6.401
       5.094 |        1.451 |        6.545
       5.184 |        1.597 |        6.781
       0.176 |        2.830 |        3.006
       2.260 |        0.609 |        2.869
       0.186 |        2.740 |        2.926
       2.784 |        1.665 |        4.448
       4.307 |        2.023 |        6.330
       5.653 |        0.977 |        6.629
       6.500 |        0.824 |        7.323
       4.539 |        0.930 |        5.469
       0.189 |        2.073 |        2.262
       0.186 |        4.992 |        5.178
       2.942 |        0.705 |        3.647
       0.675 |        1.261 |        1.936
       1.706 |        0.669 |        2.376
       0.193 |        1.034 |        1.227
       0.604 |        1.088 |        1.692
       0.188 |        1.076 |        1.264
       0.191 |        0.789 |        0.979
       1.132 |        0.950 |        2.082
       0.143 |        0.726 |        0.869
       0.776 |        0.637 |        1.413
       0.717 |        1.772 |        2.489
       0.183 |        1.532 |        1.716
       0.174 |        1.005 |        1.179
       0.688 |        1.715 |        2.403
       0.182 |        4.019 |        4.201
       3.320 |        0.847 |        4.166
       2.373 |        1.059 |        3.432
       3.133 |        0.909 |        4.041
       0.667 |        0.947 |        1.614
       0.153 |        1.160 |        1.313
       0.177 |        4.318 |        4.495
       0.184 |        0.825 |        1.009
       0.193 |        1.584 |        1.777
       0.846 |        4.143 |        4.988
       4.217 |        0.914 |        5.131
       0.182 |        0.574 |        0.755
       0.166 |        3.817 |        3.984
       0.185 |        2.733 |        2.918
       2.302 |        0.838 |        3.141
       0.149 |        2.842 |        2.991
       0.180 |        1.199 |        1.379
       0.270 |        0.789 |        1.059
       0.139 |        1.168 |        1.307
       0.188 |        0.664 |        0.852
       0.191 |        4.039 |        4.230
       0.162 |        0.835 |        0.998
       0.182 |        4.020 |        4.202
       1.200 |        0.922 |        2.122
       0.262 |        4.113 |        4.375
       4.321 |        1.375 |        5.696
       4.205 |        1.233 |        5.438
       0.779 |        1.199 |        1.978
       0.159 |        0.873 |        1.032
       0.153 |        0.786 |        0.938
       0.195 |        2.434 |        2.629
       0.142 |        1.274 |        1.416
       0.198 |        0.714 |        0.913
       0.185 |        1.122 |        1.307
       0.195 |        1.876 |        2.071
       1.673 |        1.841 |        3.514
       2.441 |        0.457 |        2.898
       1.944 |        1.291 |        3.235
       1.847 |        3.188 |        5.035
       3.236 |        1.196 |        4.432
       0.976 |        1.364 |        2.340
       0.180 |        1.481 |        1.661
       1.277 |        2.811 |        4.089
       0.144 |        0.935 |        1.079
       0.297 |        0.618 |        0.915
       0.177 |        0.886 |        1.063
       0.192 |        0.859 |        1.050
       0.197 |        0.924 |        1.120
       0.326 |        0.764 |        1.090
       0.168 |        2.963 |        3.131
       0.296 |        1.185 |        1.480
       0.630 |        1.388 |        2.018
       0.171 |        4.696 |        4.868
       0.184 |        0.741 |        0.924
       0.177 |        1.003 |        1.180
       0.194 |        0.684 |        0.878
       0.179 |        0.699 |        0.877
       0.193 |        0.715 |        0.907
       0.192 |        0.686 |        0.878
       0.212 |        1.285 |        1.497
       1.260 |        0.968 |        2.228
       1.706 |        1.982 |        3.688
       1.642 |        1.204 |        2.846
       0.188 |        3.735 |        3.923
       2.021 |        1.287 |        3.309
       0.519 |        2.465 |        2.984
       0.168 |        0.997 |        1.165
       0.189 |        0.980 |        1.168
       0.197 |        0.951 |        1.148
       0.186 |        2.090 |        2.276
       0.187 |        3.950 |        4.137
       1.643 |        0.627 |        2.270
       0.171 |        1.410 |        1.582
       0.190 |        1.068 |        1.258
       0.833 |        0.950 |        1.783
       0.178 |        3.578 |        3.755
       3.428 |        0.670 |        4.098
       3.226 |        0.513 |        3.740
       3.201 |        0.899 |        4.100
       1.475 |        1.171 |        2.646
       2.146 |        4.520 |        6.666
       5.354 |        1.187 |        6.540
       5.886 |        1.113 |        6.999
       5.750 |        4.949 |       10.699
       7.926 |        0.651 |        8.576
       7.703 |        2.714 |       10.418
       6.461 |        3.061 |        9.522
       7.208 |        0.838 |        8.046
       3.184 |        0.694 |        3.878
       2.892 |        1.292 |        4.183
       0.138 |        0.649 |        0.787
       0.194 |        2.261 |        2.455
       0.789 |        0.582 |        1.371
       0.177 |        1.040 |        1.218
       0.185 |        0.737 |        0.922
       0.193 |        4.049 |        4.242
       1.656 |        0.799 |        2.454
       2.115 |        1.001 |        3.116
       1.104 |        1.607 |        2.711
       0.197 |        0.807 |        1.005
       0.539 |        0.661 |        1.200
       1.085 |        3.943 |        5.028
       1.580 |        0.675 |        2.255
       0.186 |        3.957 |        4.142
       1.013 |        0.722 |        1.735
       0.553 |        4.677 |        5.230
       3.586 |        0.912 |        4.498
       2.098 |        1.442 |        3.540
       0.203 |        0.955 |        1.159
       0.586 |        0.962 |        1.548
       1.363 |        0.965 |        2.328
       0.382 |        5.067 |        5.449
       0.190 |        1.129 |        1.319
       0.187 |        3.812 |        3.999
       3.626 |        0.657 |        4.283
       2.735 |        0.917 |        3.652
       2.848 |        0.743 |        3.591
       0.193 |        4.003 |        4.196
       1.486 |        2.282 |        3.769
       3.233 |        2.505 |        5.738
       3.943 |        2.963 |        6.907
       5.444 |        0.954 |        6.398
       4.541 |        1.451 |        5.992
       3.300 |        1.840 |        5.140
       4.398 |        2.300 |        6.698
       2.336 |        4.455 |        6.791
       3.783 |        1.539 |        5.322
       4.051 |        4.344 |        8.395
       3.565 |        1.157 |        4.722
       0.932 |        3.351 |        4.283
       3.109 |        0.703 |        3.812
       0.846 |        0.628 |        1.474
       0.191 |        1.022 |        1.213
       0.379 |        1.379 |        1.758
       0.766 |        0.987 |        1.753
       0.188 |        3.536 |        3.724
       3.349 |        1.150 |        4.499
       2.159 |        0.978 |        3.136
       0.116 |        2.793 |        2.910
       2.829 |        0.755 |        3.585
       3.071 |        1.523 |        4.594
       3.483 |        1.387 |        4.871
       3.418 |        0.442 |        3.861
       1.601 |        1.504 |        3.105
       0.195 |        0.659 |        0.854
       0.154 |        0.923 |        1.077
       0.200 |        1.512 |        1.713
       0.291 |        1.260 |        1.550
       0.188 |        0.793 |        0.981
       0.192 |        1.028 |        1.220
       0.204 |        0.834 |        1.038
       0.196 |        3.638 |        3.834
       0.188 |        1.844 |        2.033
       0.192 |        2.673 |        2.865
       1.549 |        3.080 |        4.630
       4.572 |        1.307 |        5.879
       0.187 |        2.295 |        2.483
       2.058 |        0.731 |        2.789
       1.538 |        1.510 |        3.047
       0.131 |        1.156 |        1.287
       0.196 |        1.291 |        1.488
       1.395 |        0.644 |        2.039
       0.172 |        2.025 |        2.197
       0.300 |        1.760 |        2.060
       0.164 |        0.870 |        1.034
       0.443 |        2.551 |        2.994
       2.242 |        0.772 |        3.014
       2.867 |        2.337 |        5.204
       0.195 |        0.834 |        1.030
       0.807 |        1.096 |        1.903
       0.172 |        0.671 |        0.843
       0.189 |        3.125 |        3.314
       2.398 |        0.759 |        3.157
       0.184 |        4.697 |        4.881
       4.230 |        0.624 |        4.854
       0.314 |        0.844 |        1.159
       0.155 |        0.700 |        0.855
       0.192 |        0.861 |        1.053
       0.145 |        2.521 |        2.666
       1.995 |        4.790 |        6.785
       6.221 |        4.793 |       11.015
       6.745 |        2.260 |        9.005
       6.867 |        2.596 |        9.463
       6.860 |        0.738 |        7.598
       5.318 |        4.399 |        9.716
       8.830 |        1.486 |       10.316
       7.637 |        0.859 |        8.496
       6.698 |        1.299 |        7.997
       7.493 |        2.024 |        9.517
       7.245 |        0.668 |        7.913
       7.696 |        0.522 |        8.218
       5.507 |        1.392 |        6.899
       3.832 |        3.218 |        7.050
       6.095 |        0.621 |        6.715
       1.323 |        4.229 |        5.552
       5.239 |        0.873 |        6.113
       3.401 |        3.172 |        6.573
       2.899 |        2.160 |        5.059
       4.895 |        0.655 |        5.550
       1.778 |        1.987 |        3.765
       2.583 |        1.030 |        3.613
       2.222 |        1.479 |        3.701
       0.187 |        1.414 |        1.601
       0.979 |        1.070 |        2.049
       0.179 |        4.967 |        5.146
       1.628 |        1.256 |        2.884
       1.818 |        1.199 |        3.017
       2.501 |        2.602 |        5.103
       4.069 |        0.721 |        4.789
       4.299 |        4.156 |        8.456
       7.775 |        1.447 |        9.221
       8.734 |        2.242 |       10.975
       4.792 |        1.848 |        6.640
       5.053 |        1.475 |        6.527
       5.779 |        0.913 |        6.692
       5.358 |        0.662 |        6.020
       4.130 |        4.494 |        8.624
       8.329 |        0.565 |        8.894
       8.402 |        0.709 |        9.111
       8.219 |        3.349 |       11.568
       9.920 |        4.429 |       14.349
      13.888 |        4.557 |       18.445
      18.053 |        0.928 |       18.981
      18.812 |        2.516 |       21.328
      15.275 |        0.749 |       16.024
      16.026 |        0.693 |       16.719
      14.296 |        0.775 |       15.071
       0.996 |        1.158 |        2.154
       1.923 |        1.444 |        3.367
       3.269 |        0.641 |        3.910
       0.668 |        1.040 |        1.707
       0.676 |        0.812 |        1.487
       0.177 |        2.732 |        2.909
       0.262 |        1.964 |        2.226
       0.257 |        1.762 |        2.019
       0.168 |        1.553 |        1.722
       0.143 |        0.694 |        0.837
       0.151 |        0.662 |        0.813
       0.607 |        0.796 |        1.403
       0.333 |        0.666 |        0.999
       0.181 |        0.708 |        0.889
       0.188 |        4.999 |        5.187
       2.086 |        1.201 |        3.287
       2.239 |        0.641 |        2.881
       0.190 |        2.333 |        2.524
       0.840 |        1.631 |        2.472
       1.716 |        4.934 |        6.650
       6.539 |        0.864 |        7.404
       6.797 |        0.709 |        7.506
       6.795 |        2.036 |        8.831
       4.383 |        3.032 |        7.415
       6.811 |        1.568 |        8.378
       6.683 |        0.994 |        7.678
       3.538 |        0.819 |        4.357
       0.186 |        1.218 |        1.404
       0.191 |        3.196 |        3.387
       0.146 |        3.956 |        4.102
       2.578 |        0.947 |        3.525
       2.744 |        3.384 |        6.128
       3.409 |        1.057 |        4.466
       4.230 |        1.460 |        5.690
       5.635 |        0.971 |        6.606
       4.198 |        2.806 |        7.004
       6.738 |        1.012 |        7.750
       5.835 |        3.090 |        8.925
       7.765 |        0.989 |        8.754
       6.562 |        1.013 |        7.576
       4.612 |        0.463 |        5.075
       0.395 |        1.942 |        2.337
       0.176 |        1.119 |        1.295
       0.174 |        2.378 |        2.552
       2.257 |        0.945 |        3.202
       0.530 |        1.225 |        1.755
       1.432 |        0.647 |        2.080
       0.196 |        1.350 |        1.546
       0.189 |        0.689 |        0.878
       0.195 |        1.934 |        2.129
       1.040 |        1.279 |        2.319
       0.489 |        2.683 |        3.172
       3.046 |        0.844 |        3.890
       0.200 |        0.995 |        1.196
       0.429 |        3.099 |        3.528
       1.778 |        2.030 |        3.808
       1.893 |        3.663 |        5.556
       4.922 |        0.867 |        5.789
       4.068 |        1.662 |        5.730
       0.192 |        0.959 |        1.151
       0.184 |        0.907 |        1.091
       0.159 |        0.700 |        0.860
       0.676 |        1.153 |        1.829
       0.743 |        2.904 |        3.647
       2.781 |        0.654 |        3.435
       0.185 |        0.878 |        1.063
       0.205 |        1.648 |        1.852
       0.251 |        0.566 |        0.817
       0.156 |        2.935 |        3.091
       0.172 |        5.033 |        5.205
       4.466 |        3.498 |        7.964
       5.374 |        1.255 |        6.629
       0.191 |        2.890 |        3.082
       0.300 |        0.715 |        1.015
       0.507 |        1.077 |        1.584
       1.214 |        3.947 |        5.160
       1.142 |        1.727 |        2.869
       2.694 |        4.052 |        6.746
       6.219 |        2.237 |        8.456
       3.114 |        2.931 |        6.045
       1.491 |        0.784 |        2.275
       1.234 |        0.834 |        2.068
       0.785 |        0.677 |        1.462
       1.419 |        0.866 |        2.284
       0.204 |        1.376 |        1.580
       1.016 |        0.760 |        1.776
       1.154 |        0.926 |        2.080
       0.581 |        1.428 |        2.008
       1.024 |        0.868 |        1.893
       1.108 |        1.044 |        2.153
       0.323 |        0.488 |        0.811
       0.185 |        1.961 |        2.146
       0.205 |        4.414 |        4.619
       0.798 |        1.128 |        1.925
       1.745 |        5.112 |        6.856
       5.119 |        0.740 |        5.859
       3.840 |        0.652 |        4.492
       0.419 |        0.688 |        1.107
       0.188 |        0.431 |        0.618
       0.194 |        1.346 |        1.541
       0.899 |        1.168 |        2.067
       1.768 |        2.622 |        4.391
       3.443 |        1.120 |        4.563
       4.094 |        2.580 |        6.674
       2.763 |        1.406 |        4.169
       0.193 |        2.630 |        2.823
       1.907 |        1.417 |        3.324
       2.516 |        2.758 |        5.274
       3.716 |        0.584 |        4.300
       3.586 |        2.651 |        6.237
       6.145 |        1.037 |        7.182
       5.816 |        1.302 |        7.118
       6.881 |        1.550 |        8.431
       7.284 |        0.594 |        7.877
       0.189 |        2.262 |        2.451
       0.193 |        1.096 |        1.289
       0.191 |        0.776 |        0.967
       0.185 |        0.685 |        0.870
       0.186 |        3.651 |        3.836
       3.442 |        1.552 |        4.995
       3.964 |        4.832 |        8.796
       5.842 |        3.042 |        8.884
       7.153 |        0.931 |        8.085
       7.697 |        0.785 |        8.482
       3.945 |        0.802 |        4.747
       3.913 |        0.719 |        4.632
       4.054 |        2.047 |        6.101
       2.028 |        2.115 |        4.143
       0.187 |        1.440 |        1.627
       0.188 |        3.214 |        3.402
       2.884 |        0.635 |        3.518
       0.195 |        1.707 |        1.903
       0.937 |        4.315 |        5.252
       0.758 |        0.671 |        1.429
       0.418 |        1.164 |        1.582
       0.271 |        0.950 |        1.222
       0.174 |        0.382 |        0.556
       0.259 |        1.258 |        1.517
       0.783 |        5.204 |        5.987
       5.335 |        4.306 |        9.640
       1.610 |        1.473 |        3.083
       2.486 |        0.999 |        3.486
       2.245 |        0.722 |        2.967
       1.859 |        0.765 |        2.624
       1.267 |        0.685 |        1.951
       0.187 |        1.031 |        1.218
       0.162 |        1.175 |        1.337
       0.200 |        0.843 |        1.043
       0.881 |        4.563 |        5.444
       4.761 |        0.623 |        5.384
       4.489 |        2.661 |        7.150
       0.191 |        0.805 |        0.996
       0.189 |        0.708 |        0.898
       0.191 |        1.180 |        1.371
       0.195 |        0.787 |        0.982
       0.405 |        2.811 |        3.216
       0.183 |        0.735 |        0.918
       0.194 |        0.849 |        1.042
       0.184 |        3.227 |        3.410
       3.161 |        0.833 |        3.993
       1.739 |        3.857 |        5.596
       3.083 |        4.836 |        7.919
       7.183 |        1.514 |        8.698
       2.094 |        2.684 |        4.777
       2.068 |        0.793 |        2.861
       1.453 |        1.367 |        2.820
       0.189 |        0.703 |        0.893
       0.471 |        3.257 |        3.728
       0.177 |        0.666 |        0.843
       0.191 |        0.994 |        1.184
       0.539 |        2.096 |        2.635
       0.186 |        1.279 |        1.464
       0.190 |        1.984 |        2.174
       0.696 |        1.823 |        2.519
       0.619 |        3.025 |        3.644
       0.185 |        4.837 |        5.023
       4.970 |        0.786 |        5.757
       1.989 |        0.573 |        2.562
       0.220 |        3.176 |        3.397
       3.156 |        0.598 |        3.754
       2.929 |        0.704 |        3.633
       2.941 |        0.799 |        3.741
       2.335 |        1.165 |        3.500
       0.619 |        0.764 |        1.383
       0.188 |        1.622 |        1.811
       0.843 |        2.561 |        3.404
       1.037 |        3.410 |        4.447
       1.345 |        3.300 |        4.645
       1.542 |        1.850 |        3.392
       0.177 |        0.740 |        0.918
       0.574 |        0.509 |        1.083
       0.193 |        5.016 |        5.209
       3.861 |        4.212 |        8.073
       6.841 |        4.035 |       10.876
       7.152 |        0.657 |        7.810
       7.469 |        0.597 |        8.066
       3.404 |        0.942 |        4.347
       0.184 |        1.813 |        1.997
       0.198 |        2.625 |        2.822
       0.278 |        0.416 |        0.694
       0.185 |        0.749 |        0.934
       0.174 |        4.796 |        4.970
       0.610 |        0.826 |        1.436
       0.908 |        1.712 |        2.620
       2.174 |        0.830 |        3.004
       0.235 |        0.907 |        1.141
       0.189 |        0.874 |        1.063
       0.182 |        0.765 |        0.947
       0.199 |        2.521 |        2.720
       2.103 |        2.052 |        4.156
       3.871 |        0.815 |        4.687
       3.550 |        0.636 |        4.187
       3.816 |        1.563 |        5.378
       2.273 |        4.706 |        6.978
       1.578 |        3.401 |        4.980
       1.653 |        2.139 |        3.792
       0.186 |        0.659 |        0.845
       0.195 |        0.695 |        0.890
       0.195 |        1.119 |        1.313
       0.520 |        2.622 |        3.142
       0.186 |        3.900 |        4.086
       4.093 |        2.170 |        6.262
       5.339 |        0.773 |        6.112
       4.184 |        0.861 |        5.045
       5.051 |        1.249 |        6.300
       3.269 |        0.806 |        4.074
       0.144 |        0.882 |        1.026
       0.192 |        0.706 |        0.898
       0.775 |        3.503 |        4.278
       4.325 |        1.045 |        5.370
       0.195 |        0.869 |        1.064
       0.195 |        2.072 |        2.267
       1.991 |        0.942 |        2.934
       0.184 |        2.046 |        2.230
       1.134 |        2.853 |        3.987
       0.185 |        0.507 |        0.692
       0.194 |        1.172 |        1.366
       1.037 |        1.666 |        2.703
       0.167 |        3.896 |        4.064
       3.931 |        0.733 |        4.664
       2.244 |        0.729 |        2.973
       0.546 |        3.439 |        3.985
       2.597 |        1.131 |        3.728
       3.610 |        1.566 |        5.176
       1.907 |        0.858 |        2.764
       2.844 |        4.558 |        7.402
       7.132 |        0.645 |        7.778
       6.956 |        0.996 |        7.952
       5.026 |        0.936 |        5.962
       2.789 |        3.996 |        6.786
       2.731 |        2.181 |        4.912
       4.209 |        1.172 |        5.381
       0.726 |        1.457 |        2.182
       0.703 |        2.068 |        2.771
       0.169 |        1.310 |        1.479
       0.190 |        2.546 |        2.736
       0.190 |        1.607 |        1.797
       1.038 |        0.979 |        2.018
       0.166 |        0.800 |        0.965
       0.742 |        4.062 |        4.804
       4.270 |        1.995 |        6.265
       0.184 |        1.328 |        1.512
       1.440 |        1.434 |        2.874
       0.187 |        1.842 |        2.029
       1.838 |        0.997 |        2.836
       1.888 |        1.517 |        3.405
       0.209 |        2.840 |        3.049
       1.784 |        4.286 |        6.070
       4.688 |        3.620 |        8.308
       0.192 |        0.634 |        0.826
       0.194 |        0.726 |        0.919
       0.237 |        4.141 |        4.378
       3.589 |        0.662 |        4.252
       0.181 |        0.723 |        0.905
       0.162 |        0.872 |        1.034
       0.170 |        3.535 |        3.705
       2.629 |        1.216 |        3.845
       3.778 |        3.193 |        6.971
       5.802 |        1.927 |        7.730
       5.461 |        0.922 |        6.383
       2.382 |        2.342 |        4.724
       3.369 |        2.166 |        5.535
       5.218 |        2.417 |        7.635
       3.576 |        3.171 |        6.747
       6.754 |        3.458 |       10.213
       9.925 |        1.834 |       11.759
       9.947 |        0.526 |       10.473
       8.408 |        1.922 |       10.330
       7.204 |        1.387 |        8.590
       5.282 |        1.409 |        6.691
       0.167 |        0.897 |        1.064
       0.200 |        1.389 |        1.589
       0.194 |        1.113 |        1.307
       0.193 |        1.005 |        1.199
       0.620 |        1.559 |        2.179
       0.718 |        1.576 |        2.294
       0.951 |        3.872 |        4.823
       2.556 |        0.773 |        3.330
       1.556 |        0.825 |        2.381
       0.185 |        0.860 |        1.044
       0.201 |        0.639 |        0.840
       0.785 |        1.560 |        2.345
       0.166 |        3.737 |        3.903
       3.539 |        0.545 |        4.084
       3.937 |        0.582 |        4.518
       0.555 |        1.307 |        1.862
       1.333 |        0.916 |        2.249
       0.180 |        0.655 |        0.836
       0.834 |        1.476 |        2.310
       2.119 |        3.147 |        5.266
       0.252 |        0.806 |        1.058
       0.187 |        3.151 |        3.339
       0.175 |        0.714 |        0.889
       0.151 |        1.149 |        1.300
       0.185 |        4.846 |        5.031
       0.197 |        1.426 |        1.623
       0.493 |        0.735 |        1.228
       1.073 |        1.506 |        2.579
       1.543 |        3.193 |        4.737
       4.539 |        0.917 |        5.457
       0.323 |        0.650 |        0.973
       0.445 |        0.781 |        1.227
       0.155 |        1.373 |        1.528
       1.087 |        0.598 |        1.685
       1.531 |        4.934 |        6.465
       5.177 |        1.697 |        6.875
       5.990 |        2.755 |        8.744
       8.233 |        4.365 |       12.597
       7.527 |        3.216 |       10.743
       6.879 |        1.542 |        8.420
       8.129 |        0.709 |        8.838
       3.561 |        0.683 |        4.244
       1.781 |        0.995 |        2.776
       0.980 |        2.330 |        3.310
       1.651 |        4.408 |        6.059
       2.002 |        0.958 |        2.960
       2.743 |        0.816 |        3.559
       2.933 |        0.804 |        3.737
       2.242 |        1.152 |        3.394
       0.193 |        1.230 |        1.423
       1.406 |        0.807 |        2.214
       1.062 |        1.763 |        2.826
       0.192 |        1.892 |        2.085
       0.204 |        1.417 |        1.621
       0.265 |        4.579 |        4.844
       2.439 |        1.049 |        3.488
       1.225 |        0.608 |        1.834
       1.782 |        3.998 |        5.780
       4.677 |        3.776 |        8.453
       7.004 |        1.852 |        8.857
       5.046 |        1.293 |        6.340
       1.909 |        1.182 |        3.091
       0.547 |        0.680 |        1.227
       0.178 |        0.763 |        0.941
       0.185 |        0.865 |        1.049
       0.305 |        3.258 |        3.563
       0.150 |        1.396 |        1.546
       1.435 |        0.611 |        2.047
       0.581 |        0.653 |        1.233
       0.183 |        0.843 |        1.026
       0.192 |        2.632 |        2.824
       2.460 |        4.731 |        7.191
       3.933 |        2.943 |        6.875
       6.584 |        0.692 |        7.275
       5.988 |        2.423 |        8.411
       8.106 |        2.036 |       10.142
       2.328 |        0.421 |        2.748
       2.098 |        0.927 |        3.025
       0.323 |        0.714 |        1.037
       0.555 |        1.009 |        1.564
       0.705 |        3.394 |        4.099
       3.693 |        2.476 |        6.168
       5.810 |        2.023 |        7.833
       1.649 |        1.795 |        3.445
       0.642 |        0.753 |        1.396
       0.568 |        3.103 |        3.671
       2.998 |        2.930 |        5.928
       3.979 |        0.891 |        4.869
       4.236 |        0.689 |        4.925
       2.192 |        2.655 |        4.847
       2.134 |        1.482 |        3.616
       0.184 |        2.624 |        2.808
       2.560 |        2.250 |        4.810
       4.099 |        0.654 |        4.753
       3.924 |        1.814 |        5.738
       3.992 |        1.416 |        5.408
       3.974 |        1.825 |        5.799
       1.484 |        0.704 |        2.188
       1.596 |        1.167 |        2.762
       2.749 |        0.561 |        3.309
       0.173 |        4.646 |        4.819
       3.815 |        3.273 |        7.088
       3.065 |        1.800 |        4.865
       2.212 |        1.964 |        4.176
       3.966 |        1.274 |        5.241
       0.188 |        1.423 |        1.611
       1.535 |        0.728 |        2.264
       1.989 |        0.579 |        2.568
       2.066 |        4.351 |        6.417
       3.950 |        3.578 |        7.527
       6.676 |        0.955 |        7.631
       4.389 |        0.932 |        5.321
       4.949 |        2.049 |        6.997
       5.795 |        0.734 |        6.530
       5.669 |        0.767 |        6.435
       6.128 |        0.658 |        6.786
       2.329 |        1.253 |        3.582
       1.706 |        0.696 |        2.402
       0.136 |        1.465 |        1.601
       0.190 |        1.653 |        1.844
       1.365 |        1.259 |        2.623
       0.167 |        5.143 |        5.309
       0.466 |        0.662 |        1.129
       0.186 |        2.055 |        2.241
       0.732 |        3.748 |        4.480
       3.013 |        0.710 |        3.723
       2.747 |        1.009 |        3.757
       2.622 |        1.103 |        3.725
       2.546 |        2.753 |        5.299
       0.189 |        2.706 |        2.895
       1.998 |        0.556 |        2.554
       0.183 |        0.899 |        1.082
       0.870 |        4.629 |        5.500
       3.911 |        1.243 |        5.154
       4.875 |        1.115 |        5.989
       0.238 |        0.710 |        0.948
       0.880 |        0.726 |        1.605
       0.931 |        1.446 |        2.377
       1.852 |        2.356 |        4.208
       0.185 |        2.847 |        3.032
       2.337 |        0.906 |        3.242
       2.726 |        1.459 |        4.185
       3.783 |        0.704 |        4.487
       0.195 |        2.118 |        2.313
       0.891 |        3.339 |        4.230
       1.667 |        1.671 |        3.338
       3.079 |        1.444 |        4.523
       1.762 |        2.385 |        4.147
       1.168 |        2.252 |        3.420
       0.189 |        0.894 |        1.083
       0.177 |        0.715 |        0.892
       0.189 |        3.315 |        3.504
       0.194 |        5.140 |        5.333
       3.303 |        4.283 |        7.586
       7.353 |        4.170 |       11.523
      10.050 |        1.693 |       11.742
      10.923 |        3.930 |       14.853
       9.981 |        2.955 |       12.936
       7.656 |        1.296 |        8.952
       0.189 |        0.911 |        1.100
