  Key Length |   QueueTimes | ServiceTimes | SojournTimes
       9.000 |        2.147 |        0.647 |        2.794
       6.000 |        2.141 |        0.341 |        2.482
       8.000 |        2.541 |        0.736 |        3.277
      10.000 |        2.066 |        0.689 |        2.755
       4.000 |        1.314 |        0.525 |        1.839
      10.000 |        1.252 |        0.750 |        2.002
       6.000 |        1.174 |        0.755 |        1.930
      13.000 |        2.109 |        1.858 |        3.967
       5.000 |        1.442 |        0.775 |        2.217
       6.000 |        1.296 |        1.308 |        2.604
       5.000 |        1.293 |        1.316 |        2.610
       9.000 |        2.157 |        0.414 |        2.571
       7.000 |        1.596 |        1.252 |        2.848
      11.000 |        1.427 |        2.242 |        3.669
      10.000 |        1.376 |        1.770 |        3.146
      11.000 |        2.142 |        0.903 |        3.045
      10.000 |        2.701 |        0.315 |        3.016
      10.000 |        2.048 |        1.504 |        3.552
       8.000 |        2.672 |        0.431 |        3.103
       7.000 |        2.446 |        1.120 |        3.566
       7.000 |        2.663 |        0.887 |        3.550
       7.000 |        2.908 |        0.559 |        3.467
       7.000 |        2.747 |        0.425 |        3.172
      14.000 |        2.599 |        1.242 |        3.841
       7.000 |        2.928 |        0.344 |        3.272
       8.000 |        2.845 |        0.584 |        3.430
       6.000 |        1.820 |        2.794 |        4.614
       9.000 |        3.039 |        0.644 |        3.683
      12.000 |        2.731 |        1.367 |        4.098
       7.000 |        2.618 |        2.083 |        4.701
       7.000 |        2.986 |        0.719 |        3.705
      12.000 |        3.032 |        1.045 |        4.077
       9.000 |        1.662 |        0.549 |        2.211
       7.000 |        3.119 |        1.102 |        4.221
       9.000 |        1.623 |        0.679 |        2.301
       7.000 |        1.737 |        1.058 |        2.794
      12.000 |        2.720 |        1.667 |        4.387
      11.000 |        1.711 |        0.632 |        2.344
       8.000 |        2.041 |        0.631 |        2.672
      16.000 |        2.041 |        2.267 |        4.307
       9.000 |        2.159 |        0.593 |        2.752
      12.000 |        2.157 |        1.001 |        3.159
      11.000 |        2.092 |        0.833 |        2.926
      13.000 |        1.599 |        1.885 |        3.484
       8.000 |        1.613 |        2.233 |        3.846
       7.000 |        2.462 |        0.578 |        3.039
      11.000 |        2.404 |        0.304 |        2.708
       9.000 |        2.000 |        0.384 |        2.384
       8.000 |        2.054 |        0.384 |        2.438
       6.000 |        1.561 |        2.545 |        4.106
      10.000 |        2.538 |        0.845 |        3.383
       9.000 |        2.243 |        0.408 |        2.651
       6.000 |        2.101 |        0.360 |        2.462
       4.000 |        2.279 |        0.637 |        2.916
       5.000 |        1.593 |        0.682 |        2.275
       6.000 |        1.699 |        0.602 |        2.301
       7.000 |        1.574 |        0.681 |        2.256
       6.000 |        1.897 |        0.341 |        2.238
       6.000 |        1.968 |        2.013 |        3.981
       5.000 |        1.579 |        0.882 |        2.460
       4.000 |        1.918 |        0.456 |        2.375
       9.000 |        1.640 |        1.696 |        3.336
      10.000 |        2.208 |        0.319 |        2.527
      11.000 |        1.635 |        1.566 |        3.201
       9.000 |        2.265 |        0.699 |        2.965
       9.000 |        1.864 |        1.298 |        3.162
      11.000 |        2.475 |        0.545 |        3.020
       7.000 |        2.506 |        0.558 |        3.064
      19.000 |        2.316 |        0.568 |        2.884
       6.000 |        2.024 |        0.686 |        2.711
       5.000 |        2.138 |        0.342 |        2.480
       6.000 |        2.227 |        0.342 |        2.570
       8.000 |        2.197 |        0.559 |        2.756
      10.000 |        2.070 |        1.250 |        3.320
      11.000 |        2.393 |        1.722 |        4.115
       7.000 |        2.300 |        0.684 |        2.984
       9.000 |        2.300 |        1.103 |        3.403
       6.000 |        2.114 |        1.327 |        3.442
       9.000 |        2.691 |        0.451 |        3.142
      16.000 |        2.623 |        0.569 |        3.192
      10.000 |        2.807 |        0.485 |        3.292
       8.000 |        2.868 |        0.407 |        3.276
       9.000 |        2.773 |        0.633 |        3.407
      11.000 |        2.511 |        0.291 |        2.802
      14.000 |        2.093 |        2.351 |        4.444
       5.000 |        2.132 |        0.451 |        2.582
       5.000 |        2.700 |        0.990 |        3.689
       8.000 |        2.284 |        0.610 |        2.894
       7.000 |        2.250 |        0.410 |        2.659
       6.000 |        2.173 |        0.579 |        2.753
       5.000 |        2.216 |        0.410 |        2.626
       7.000 |        2.740 |        1.582 |        4.322
       6.000 |        2.299 |        1.014 |        3.313
       8.000 |        2.820 |        2.122 |        4.942
       6.000 |        2.461 |        1.080 |        3.540
       7.000 |        2.082 |        1.829 |        3.912
       8.000 |        2.445 |        1.306 |        3.750
      10.000 |        1.917 |        0.613 |        2.530
       9.000 |        2.137 |        0.347 |        2.484
       4.000 |        2.019 |        0.983 |        3.002
       5.000 |        2.240 |        1.233 |        3.472
       7.000 |        2.185 |        1.893 |        4.078
      18.000 |        2.198 |        0.832 |        3.030
       8.000 |        2.209 |        0.705 |        2.914
       5.000 |        1.863 |        0.458 |        2.320
       6.000 |        1.967 |        0.800 |        2.767
       6.000 |        2.161 |        1.983 |        4.144
      11.000 |        1.892 |        0.852 |        2.744
       6.000 |        2.158 |        0.605 |        2.763
       7.000 |        2.147 |        0.518 |        2.665
      11.000 |        1.898 |        0.697 |        2.594
       6.000 |        1.983 |        0.515 |        2.497
       8.000 |        1.910 |        1.088 |        2.998
       4.000 |        2.017 |        1.038 |        3.055
       8.000 |        2.132 |        2.620 |        4.751
       8.000 |        1.861 |        0.739 |        2.600
       8.000 |        1.674 |        1.134 |        2.807
       4.000 |        1.898 |        0.612 |        2.509
      13.000 |        1.895 |        1.592 |        3.487
      12.000 |        2.006 |        1.023 |        3.028
      13.000 |        1.894 |        1.284 |        3.179
      11.000 |        1.400 |        0.350 |        1.750
      11.000 |        2.026 |        0.949 |        2.975
       7.000 |        2.043 |        2.423 |        4.465
       6.000 |        1.915 |        1.081 |        2.997
       7.000 |        1.467 |        0.459 |        1.925
       8.000 |        1.932 |        1.165 |        3.097
       7.000 |        1.540 |        1.150 |        2.690
      12.000 |        1.626 |        0.731 |        2.356
       7.000 |        1.719 |        0.600 |        2.319
      11.000 |        1.771 |        0.526 |        2.297
       8.000 |        1.550 |        0.352 |        1.903
       6.000 |        1.564 |        0.635 |        2.199
       5.000 |        1.658 |        1.343 |        3.001
      11.000 |        1.471 |        0.418 |        1.889
      14.000 |        1.430 |        0.579 |        2.009
       6.000 |        1.615 |        0.376 |        1.991
      10.000 |        1.533 |        0.597 |        2.130
       8.000 |        1.673 |        0.471 |        2.144
       4.000 |        1.681 |        0.527 |        2.208
       6.000 |        1.470 |        1.002 |        2.472
      10.000 |        1.896 |        0.328 |        2.224
      12.000 |        1.883 |        0.438 |        2.321
       9.000 |        1.847 |        0.497 |        2.344
      10.000 |        1.627 |        0.597 |        2.224
      14.000 |        1.728 |        1.509 |        3.237
      10.000 |        1.629 |        2.615 |        4.244
       6.000 |        2.196 |        0.332 |        2.528
       7.000 |        1.504 |        2.602 |        4.106
       4.000 |        1.763 |        1.202 |        2.965
       5.000 |        1.600 |        1.553 |        3.154
       7.000 |        1.792 |        1.161 |        2.952
       8.000 |        1.706 |        1.432 |        3.137
       6.000 |        2.112 |        0.574 |        2.686
       6.000 |        2.186 |        0.603 |        2.789
      10.000 |        2.006 |        0.399 |        2.405
       7.000 |        1.916 |        0.986 |        2.902
       8.000 |        1.714 |        0.627 |        2.340
      10.000 |        1.608 |        0.489 |        2.097
       6.000 |        1.927 |        1.221 |        3.148
       9.000 |        1.812 |        0.903 |        2.714
       9.000 |        1.753 |        0.411 |        2.164
       5.000 |        1.969 |        1.655 |        3.624
       7.000 |        1.630 |        0.335 |        1.965
      13.000 |        1.888 |        0.658 |        2.546
       9.000 |        1.744 |        0.371 |        2.114
       7.000 |        1.911 |        1.430 |        3.341
      13.000 |        1.572 |        1.329 |        2.901
      15.000 |        1.544 |        0.592 |        2.136
      10.000 |        1.381 |        0.232 |        1.614
       6.000 |        1.476 |        0.451 |        1.927
       7.000 |        1.648 |        0.705 |        2.353
       6.000 |        1.454 |        0.407 |        1.861
       8.000 |        1.732 |        2.569 |        4.301
       7.000 |        1.315 |        0.328 |        1.643
       6.000 |        2.103 |        1.468 |        3.571
      12.000 |        2.013 |        0.827 |        2.839
       8.000 |        1.366 |        0.331 |        1.696
       8.000 |        1.399 |        0.830 |        2.229
      12.000 |        1.200 |        0.703 |        1.903
      10.000 |        1.314 |        0.509 |        1.823
       7.000 |        1.257 |        0.413 |        1.670
       6.000 |        1.332 |        0.570 |        1.902
       9.000 |        1.289 |        1.040 |        2.329
       7.000 |        1.662 |        0.225 |        1.887
      10.000 |        1.174 |        1.691 |        2.866
       8.000 |        1.731 |        0.429 |        2.160
      11.000 |        1.459 |        0.377 |        1.836
       6.000 |        0.700 |        0.325 |        1.024
       8.000 |        1.274 |        2.027 |        3.301
       7.000 |        1.294 |        1.951 |        3.245
      11.000 |        1.407 |        0.949 |        2.356
      10.000 |        1.188 |        2.693 |        3.881
       7.000 |        0.853 |        0.532 |        1.385
       6.000 |        2.036 |        1.167 |        3.203
      11.000 |        1.249 |        0.813 |        2.062
       9.000 |        1.858 |        2.127 |        3.984
       9.000 |        0.716 |        0.854 |        1.570
       6.000 |        0.433 |        0.693 |        1.126
       9.000 |        0.253 |        0.609 |        0.862
       7.000 |        0.284 |        0.839 |        1.123
      12.000 |        0.610 |        1.477 |        2.087
       6.000 |        0.735 |        0.564 |        1.299
      12.000 |        0.930 |        0.467 |        1.397
       9.000 |        0.697 |        1.156 |        1.853
      14.000 |        0.395 |        1.655 |        2.050
      11.000 |        1.095 |        0.697 |        1.792
       9.000 |        0.809 |        2.673 |        3.482
       4.000 |        0.964 |        0.363 |        1.327
       8.000 |        0.392 |        2.363 |        2.755
      12.000 |        1.020 |        0.394 |        1.414
       5.000 |        1.062 |        1.169 |        2.232
      10.000 |        1.203 |        1.468 |        2.671
       7.000 |        0.697 |        2.312 |        3.009
       7.000 |        1.205 |        0.823 |        2.028
       7.000 |        1.151 |        1.088 |        2.239
       9.000 |        1.427 |        0.340 |        1.766
       7.000 |        1.374 |        0.354 |        1.728
       6.000 |        1.104 |        0.899 |        2.003
      14.000 |        1.369 |        0.793 |        2.162
       9.000 |        0.244 |        0.488 |        0.732
       7.000 |        1.326 |        1.726 |        3.052
       6.000 |        0.309 |        0.610 |        0.919
       4.000 |        1.349 |        0.977 |        2.326
       9.000 |        0.566 |        0.503 |        1.068
      16.000 |        0.806 |        0.216 |        1.022
       8.000 |        1.443 |        1.582 |        3.024
      10.000 |        1.106 |        1.470 |        2.577
      10.000 |        0.889 |        0.653 |        1.542
       9.000 |        1.140 |        2.866 |        4.006
       7.000 |        0.178 |        0.273 |        0.450
      12.000 |        0.216 |        0.342 |        0.558
       8.000 |        0.868 |        1.083 |        1.951
      10.000 |        0.067 |        0.772 |        0.839
      11.000 |        0.381 |        0.397 |        0.779
       8.000 |        0.129 |        0.369 |        0.498
       6.000 |        0.279 |        0.820 |        1.099
       9.000 |        0.067 |        0.491 |        0.558
       4.000 |        0.126 |        0.410 |        0.535
       6.000 |        0.126 |        0.938 |        1.064
      14.000 |        0.543 |        2.051 |        2.594
       7.000 |        0.191 |        0.489 |        0.679
       8.000 |        0.970 |        2.312 |        3.282
       7.000 |        0.097 |        1.636 |        1.733
       7.000 |        0.089 |        0.309 |        0.397
       9.000 |        0.037 |        0.397 |        0.434
       9.000 |        0.077 |        1.807 |        1.884
       4.000 |        0.078 |        0.727 |        0.805
      11.000 |        0.078 |        2.183 |        2.261
       6.000 |        0.116 |        1.554 |        1.670
       8.000 |        0.253 |        0.818 |        1.071
       6.000 |        0.453 |        0.559 |        1.012
       6.000 |        0.086 |        1.440 |        1.526
       9.000 |        0.328 |        0.603 |        0.931
       6.000 |        0.231 |        1.355 |        1.586
       9.000 |        0.073 |        0.614 |        0.687
       6.000 |        0.331 |        0.396 |        0.726
      11.000 |        0.074 |        0.383 |        0.457
       7.000 |        0.131 |        2.430 |        2.561
       8.000 |        0.332 |        0.836 |        1.169
       5.000 |        0.212 |        1.438 |        1.650
       6.000 |        0.294 |        2.209 |        2.503
       7.000 |        0.118 |        0.416 |        0.534
      11.000 |        0.174 |        0.957 |        1.131
       6.000 |        0.181 |        1.783 |        1.964
      12.000 |        0.172 |        2.298 |        2.471
       7.000 |        0.158 |        0.442 |        0.599
       8.000 |        0.079 |        0.460 |        0.538
       7.000 |        0.125 |        0.502 |        0.627
       6.000 |        0.074 |        0.987 |        1.061
      10.000 |        0.025 |        0.401 |        0.426
       8.000 |        0.218 |        0.366 |        0.584
      10.000 |        0.222 |        0.801 |        1.024
       7.000 |        0.152 |        1.172 |        1.324
      18.000 |        0.165 |        0.846 |        1.012
      11.000 |        0.256 |        0.444 |        0.700
       4.000 |        0.388 |        0.620 |        1.008
       8.000 |        0.461 |        0.683 |        1.144
       5.000 |        0.310 |        1.460 |        1.771
      13.000 |        0.250 |        0.776 |        1.026
       8.000 |        0.150 |        2.241 |        2.391
       8.000 |        0.164 |        0.956 |        1.120
      13.000 |        0.052 |        2.245 |        2.296
       7.000 |        0.348 |        1.698 |        2.047
      11.000 |        0.599 |        0.279 |        0.878
       9.000 |        0.785 |        0.278 |        1.063
       6.000 |        0.219 |        1.762 |        1.981
      10.000 |        0.876 |        0.650 |        1.526
      13.000 |        0.717 |        0.464 |        1.181
      10.000 |        0.882 |        0.371 |        1.253
       6.000 |        0.257 |        1.772 |        2.029
       6.000 |        0.560 |        0.424 |        0.984
       7.000 |        0.966 |        0.562 |        1.528
      10.000 |        0.591 |        0.430 |        1.022
      14.000 |        0.863 |        1.386 |        2.249
       9.000 |        0.714 |        0.521 |        1.236
       9.000 |        0.538 |        2.027 |        2.564
       6.000 |        0.913 |        1.316 |        2.229
      12.000 |        0.718 |        0.708 |        1.427
      15.000 |        0.077 |        0.788 |        0.865
       7.000 |        0.078 |        0.433 |        0.510
       6.000 |        0.077 |        0.438 |        0.515
      11.000 |        0.155 |        0.438 |        0.593
       7.000 |        0.077 |        0.475 |        0.552
       4.000 |        0.090 |        0.748 |        0.838
      11.000 |        0.113 |        0.873 |        0.986
       4.000 |        0.220 |        0.576 |        0.796
      10.000 |        0.179 |        0.342 |        0.522
       9.000 |        0.291 |        0.530 |        0.821
       8.000 |        0.589 |        2.775 |        3.364
       7.000 |        0.137 |        0.521 |        0.659
       4.000 |        0.111 |        0.352 |        0.463
       8.000 |        0.281 |        0.460 |        0.740
      10.000 |        0.093 |        1.475 |        1.568
      13.000 |        0.122 |        1.652 |        1.774
       6.000 |        0.075 |        0.399 |        0.474
       5.000 |        0.300 |        1.489 |        1.790
       6.000 |        0.076 |        0.759 |        0.835
      12.000 |        0.077 |        1.046 |        1.122
       5.000 |        0.142 |        0.510 |        0.652
       7.000 |        0.183 |        1.269 |        1.451
       9.000 |        0.247 |        0.447 |        0.693
       4.000 |        0.335 |        0.374 |        0.709
       8.000 |        0.078 |        1.403 |        1.481
       5.000 |        0.112 |        0.288 |        0.400
      12.000 |        0.078 |        2.110 |        2.188
       9.000 |        0.185 |        0.589 |        0.774
       6.000 |        0.237 |        1.611 |        1.847
       9.000 |        0.151 |        0.373 |        0.523
       6.000 |        0.077 |        0.545 |        0.622
      12.000 |        0.103 |        1.012 |        1.115
      10.000 |        0.152 |        1.722 |        1.874
      13.000 |        0.034 |        0.531 |        0.565
       6.000 |        0.152 |        0.534 |        0.686
      11.000 |        0.132 |        0.993 |        1.125
      13.000 |        0.112 |        0.756 |        0.869
      10.000 |        0.077 |        1.847 |        1.924
      10.000 |        0.542 |        0.465 |        1.007
       7.000 |        0.460 |        0.493 |        0.953
       6.000 |        0.140 |        1.735 |        1.875
      13.000 |        0.534 |        0.822 |        1.356
      11.000 |        0.192 |        1.976 |        2.167
       6.000 |        0.804 |        0.387 |        1.191
      11.000 |        0.410 |        1.043 |        1.453
       5.000 |        0.834 |        0.385 |        1.219
      10.000 |        0.845 |        0.513 |        1.358
      10.000 |        0.849 |        0.855 |        1.704
       6.000 |        0.186 |        2.792 |        2.977
       8.000 |        0.882 |        0.378 |        1.260
       7.000 |        0.850 |        0.397 |        1.247
       9.000 |        0.940 |        0.574 |        1.514
       8.000 |        0.696 |        1.283 |        1.980
       7.000 |        0.825 |        0.659 |        1.484
      11.000 |        0.923 |        0.544 |        1.467
      10.000 |        1.269 |        0.428 |        1.697
       5.000 |        0.900 |        1.416 |        2.317
       4.000 |        0.921 |        1.640 |        2.561
       8.000 |        1.486 |        0.437 |        1.923
       6.000 |        1.363 |        0.802 |        2.165
       8.000 |        0.993 |        1.716 |        2.709
       6.000 |        0.910 |        1.975 |        2.885
      10.000 |        1.649 |        0.411 |        2.060
       5.000 |        1.757 |        0.500 |        2.257
      16.000 |        1.756 |        0.518 |        2.274
      10.000 |        1.762 |        0.695 |        2.458
       6.000 |        1.593 |        0.450 |        2.043
       8.000 |        0.939 |        2.239 |        3.178
      10.000 |        1.708 |        0.627 |        2.335
      14.000 |        1.776 |        0.513 |        2.289
       8.000 |        1.312 |        1.120 |        2.432
      13.000 |        1.627 |        1.431 |        3.058
      11.000 |        1.756 |        1.904 |        3.659
       4.000 |        1.662 |        0.848 |        2.510
       9.000 |        2.337 |        0.373 |        2.710
      17.000 |        2.326 |        0.313 |        2.639
       4.000 |        1.697 |        1.892 |        3.589
      11.000 |        1.431 |        1.982 |        3.413
      13.000 |        2.253 |        0.389 |        2.643
      13.000 |        2.380 |        0.739 |        3.119
       8.000 |        1.366 |        2.558 |        3.924
      10.000 |        1.539 |        2.347 |        3.886
       6.000 |        2.569 |        0.508 |        3.078
      10.000 |        2.240 |        1.787 |        4.027
      13.000 |        2.350 |        1.536 |        3.886
      10.000 |        2.177 |        1.957 |        4.134
       9.000 |        2.286 |        0.480 |        2.766
       9.000 |        2.457 |        1.142 |        3.599
       6.000 |        2.946 |        1.378 |        4.323
      10.000 |        2.810 |        1.854 |        4.664
       7.000 |        2.817 |        0.931 |        3.747
       6.000 |        2.690 |        0.364 |        3.054
      11.000 |        2.695 |        2.334 |        5.029
       9.000 |        2.634 |        0.464 |        3.098
      12.000 |        2.933 |        1.251 |        4.183
      13.000 |        2.255 |        0.387 |        2.642
       6.000 |        2.942 |        2.420 |        5.362
       9.000 |        2.429 |        0.412 |        2.840
       8.000 |        2.425 |        0.444 |        2.869
       9.000 |        2.253 |        0.360 |        2.613
      11.000 |        2.344 |        0.579 |        2.923
       6.000 |        2.323 |        2.207 |        4.531
       9.000 |        2.214 |        0.487 |        2.701
       8.000 |        2.352 |        1.237 |        3.589
       8.000 |        2.520 |        1.616 |        4.137
       9.000 |        2.343 |        0.366 |        2.709
      12.000 |        2.310 |        1.015 |        3.324
       8.000 |        2.063 |        0.386 |        2.449
       8.000 |        2.218 |        1.029 |        3.247
       8.000 |        2.324 |        0.981 |        3.305
       8.000 |        2.453 |        0.945 |        3.398
       5.000 |        2.576 |        0.898 |        3.474
      10.000 |        2.218 |        0.892 |        3.111
       7.000 |        1.975 |        0.472 |        2.447
       7.000 |        3.018 |        2.438 |        5.456
       9.000 |        1.447 |        0.331 |        1.778
       6.000 |        1.831 |        0.403 |        2.234
      10.000 |        1.614 |        0.791 |        2.405
       6.000 |        1.385 |        0.293 |        1.677
      10.000 |        1.543 |        0.787 |        2.330
       4.000 |        1.970 |        1.870 |        3.841
      11.000 |        1.417 |        0.958 |        2.375
      11.000 |        1.523 |        1.105 |        2.629
      12.000 |        1.239 |        0.771 |        2.010
      10.000 |        1.315 |        1.315 |        2.630
       5.000 |        1.737 |        2.076 |        3.814
       8.000 |        1.358 |        1.665 |        3.023
       8.000 |        1.158 |        0.660 |        1.819
       6.000 |        1.286 |        0.427 |        1.714
       8.000 |        1.082 |        1.054 |        2.136
       6.000 |        1.151 |        0.497 |        1.648
       6.000 |        1.186 |        1.619 |        2.805
       8.000 |        1.311 |        0.281 |        1.592
       3.000 |        1.040 |        1.721 |        2.761
       7.000 |        1.277 |        0.478 |        1.755
       8.000 |        1.157 |        0.332 |        1.489
       7.000 |        1.507 |        0.414 |        1.922
       8.000 |        0.969 |        0.357 |        1.326
       8.000 |        1.046 |        0.370 |        1.417
      14.000 |        1.155 |        2.222 |        3.377
      10.000 |        1.275 |        1.350 |        2.624
       9.000 |        1.006 |        0.449 |        1.454
      10.000 |        1.087 |        0.330 |        1.417
       9.000 |        0.887 |        0.389 |        1.276
       8.000 |        1.003 |        0.385 |        1.387
      12.000 |        0.851 |        1.021 |        1.872
      10.000 |        0.973 |        1.641 |        2.614
       8.000 |        0.739 |        0.636 |        1.375
       8.000 |        0.955 |        0.494 |        1.449
       6.000 |        1.110 |        1.594 |        2.703
       5.000 |        0.986 |        0.865 |        1.851
       8.000 |        1.116 |        0.665 |        1.781
       8.000 |        1.186 |        0.404 |        1.589
       6.000 |        1.155 |        0.617 |        1.772
      12.000 |        0.950 |        2.477 |        3.427
      13.000 |        0.959 |        1.628 |        2.587
      10.000 |        1.456 |        0.466 |        1.922
       7.000 |        1.517 |        0.353 |        1.870
       4.000 |        1.495 |        0.711 |        2.205
       9.000 |        1.535 |        0.634 |        2.169
      10.000 |        1.078 |        1.627 |        2.705
      10.000 |        1.527 |        0.454 |        1.981
      10.000 |        1.255 |        1.572 |        2.826
       8.000 |        1.865 |        0.606 |        2.471
       9.000 |        1.562 |        0.541 |        2.103
       7.000 |        1.794 |        0.294 |        2.088
       8.000 |        1.832 |        0.408 |        2.239
       7.000 |        1.894 |        0.398 |        2.292
       8.000 |        1.766 |        0.738 |        2.504
      10.000 |        1.477 |        1.240 |        2.717
       7.000 |        1.459 |        1.523 |        2.982
       9.000 |        1.871 |        0.708 |        2.580
       7.000 |        1.629 |        0.388 |        2.017
      10.000 |        1.925 |        1.290 |        3.215
       8.000 |        1.578 |        1.851 |        3.430
      10.000 |        2.226 |        0.706 |        2.932
      10.000 |        1.812 |        0.785 |        2.597
      11.000 |        1.715 |        2.024 |        3.740
      11.000 |        1.742 |        0.379 |        2.121
      14.000 |        1.696 |        0.511 |        2.207
       4.000 |        1.513 |        0.593 |        2.106
      10.000 |        1.520 |        0.981 |        2.501
       6.000 |        2.001 |        1.784 |        3.785
       8.000 |        1.823 |        0.455 |        2.278
      19.000 |        1.807 |        0.346 |        2.152
      11.000 |        1.883 |        0.575 |        2.458
      14.000 |        2.011 |        0.378 |        2.390
      11.000 |        0.998 |        0.279 |        1.278
       8.000 |        1.343 |        0.746 |        2.089
       5.000 |        1.649 |        1.525 |        3.174
      10.000 |        1.381 |        0.236 |        1.617
      12.000 |        1.366 |        1.461 |        2.827
      11.000 |        1.271 |        0.690 |        1.961
       6.000 |        1.626 |        2.308 |        3.934
       8.000 |        1.094 |        1.676 |        2.770
       9.000 |        1.667 |        0.352 |        2.019
       7.000 |        1.394 |        1.065 |        2.458
      10.000 |        1.348 |        1.192 |        2.539
      10.000 |        1.428 |        0.849 |        2.277
       5.000 |        1.770 |        0.543 |        2.313
      11.000 |        1.492 |        2.465 |        3.957
      11.000 |        1.084 |        2.459 |        3.542
       3.000 |        1.164 |        0.747 |        1.911
       9.000 |        1.175 |        0.405 |        1.579
      11.000 |        1.596 |        1.287 |        2.883
       8.000 |        1.547 |        1.299 |        2.846
       6.000 |        1.349 |        0.773 |        2.123
       4.000 |        1.187 |        1.163 |        2.350
       7.000 |        1.321 |        1.505 |        2.826
       6.000 |        1.150 |        0.616 |        1.766
      13.000 |        1.175 |        0.547 |        1.721
      11.000 |        1.264 |        0.509 |        1.774
       9.000 |        1.324 |        0.774 |        2.098
       7.000 |        1.713 |        2.367 |        4.080
       7.000 |        1.473 |        1.241 |        2.714
       8.000 |        1.284 |        0.604 |        1.888
       6.000 |        1.234 |        0.542 |        1.776
      11.000 |        1.362 |        1.088 |        2.450
       9.000 |        1.699 |        1.820 |        3.520
       7.000 |        0.759 |        0.560 |        1.319
      10.000 |        0.580 |        0.875 |        1.454
       7.000 |        0.664 |        0.481 |        1.146
       7.000 |        0.583 |        0.422 |        1.005
       5.000 |        0.557 |        0.368 |        0.925
       8.000 |        0.475 |        0.334 |        0.809
       8.000 |        0.588 |        0.925 |        1.513
       9.000 |        0.755 |        1.457 |        2.211
       8.000 |        0.577 |        1.194 |        1.770
      10.000 |        0.581 |        0.870 |        1.452
       7.000 |        0.515 |        0.447 |        0.962
       5.000 |        0.044 |        0.618 |        0.663
      13.000 |        0.079 |        0.629 |        0.708
      12.000 |        0.362 |        1.184 |        1.546
       6.000 |        0.236 |        0.553 |        0.790
      12.000 |        0.275 |        1.136 |        1.411
       6.000 |        0.356 |        0.595 |        0.951
       7.000 |        0.379 |        1.828 |        2.208
       7.000 |        0.451 |        0.273 |        0.724
      16.000 |        0.346 |        0.531 |        0.877
       6.000 |        0.454 |        0.796 |        1.251
      12.000 |        0.464 |        0.966 |        1.430
      11.000 |        0.167 |        1.752 |        1.920
       6.000 |        0.076 |        0.445 |        0.521
       8.000 |        0.067 |        0.428 |        0.494
       4.000 |        0.170 |        0.416 |        0.586
       3.000 |        0.078 |        0.769 |        0.847
      11.000 |        0.151 |        1.103 |        1.254
       9.000 |        0.239 |        2.652 |        2.891
       8.000 |        0.504 |        2.095 |        2.599
       7.000 |        0.548 |        0.584 |        1.132
      14.000 |        0.507 |        0.725 |        1.232
       5.000 |        0.541 |        1.132 |        1.674
       7.000 |        0.973 |        0.434 |        1.407
      11.000 |        0.894 |        0.534 |        1.428
       6.000 |        0.828 |        0.374 |        1.202
      10.000 |        0.644 |        1.053 |        1.697
       5.000 |        0.878 |        0.626 |        1.504
       9.000 |        0.393 |        0.370 |        0.764
       9.000 |        0.817 |        1.186 |        2.004
       7.000 |        0.840 |        0.564 |        1.404
       9.000 |        0.572 |        0.458 |        1.030
       6.000 |        0.718 |        0.359 |        1.077
       9.000 |        0.665 |        0.436 |        1.102
       7.000 |        0.705 |        0.413 |        1.118
       5.000 |        1.219 |        0.959 |        2.178
       7.000 |        0.436 |        1.241 |        1.677
      12.000 |        0.591 |        0.502 |        1.093
      13.000 |        0.624 |        1.130 |        1.753
      11.000 |        0.865 |        0.750 |        1.615
      10.000 |        0.512 |        0.909 |        1.421
       8.000 |        0.672 |        0.623 |        1.294
       9.000 |        0.780 |        0.351 |        1.130
      12.000 |        0.727 |        1.138 |        1.865
       3.000 |        0.774 |        1.810 |        2.584
      13.000 |        1.123 |        0.319 |        1.442
       9.000 |        0.728 |        2.076 |        2.804
      11.000 |        0.594 |        1.694 |        2.288
       6.000 |        0.928 |        0.319 |        1.247
       8.000 |        0.784 |        1.303 |        2.087
       7.000 |        0.871 |        0.507 |        1.378
      10.000 |        1.024 |        1.248 |        2.271
       7.000 |        1.003 |        0.670 |        1.673
       9.000 |        1.015 |        1.030 |        2.045
      12.000 |        0.944 |        2.287 |        3.232
       7.000 |        1.105 |        1.141 |        2.246
      10.000 |        0.270 |        0.366 |        0.635
       7.000 |        1.107 |        1.122 |        2.229
      12.000 |        0.738 |        1.701 |        2.439
      11.000 |        0.505 |        0.832 |        1.337
       8.000 |        0.424 |        1.039 |        1.463
       8.000 |        0.816 |        2.283 |        3.099
       9.000 |        0.429 |        1.121 |        1.550
      10.000 |        1.024 |        1.646 |        2.670
      13.000 |        0.971 |        0.508 |        1.479
      12.000 |        1.232 |        0.454 |        1.686
       7.000 |        1.102 |        0.571 |        1.673
       6.000 |        1.339 |        0.377 |        1.715
       8.000 |        1.111 |        0.742 |        1.854
      10.000 |        1.272 |        0.842 |        2.115
      16.000 |        1.254 |        1.060 |        2.314
       5.000 |        0.390 |        2.399 |        2.789
       6.000 |        1.580 |        0.864 |        2.444
       8.000 |        1.341 |        0.728 |        2.069
      10.000 |        1.298 |        1.442 |        2.740
      16.000 |        1.428 |        1.717 |        3.145
       9.000 |        1.584 |        0.723 |        2.307
       9.000 |        1.329 |        2.033 |        3.362
      10.000 |        1.420 |        0.489 |        1.909
